DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-05-02 00:00:00;12;15;0;0;0;0;0
2020-05-02 00:15:00;14;14;0;0;0;0;0
2020-05-02 00:30:00;11;6;0;0;0;0;0
2020-05-02 00:45:00;12;17;1;1;0;0;0
2020-05-02 01:00:00;9;5;1;1;0;0;0
2020-05-02 01:15:00;12;7;1;1;0;0;0
2020-05-02 01:30:00;5;7;0;0;0;0;0
2020-05-02 01:45:00;8;9;0;0;0;0;0
2020-05-02 02:00:00;9;8;0;0;0;0;0
2020-05-02 02:15:00;2;2;1;1;0;0;0
2020-05-02 02:30:00;6;6;0;0;0;0;0
2020-05-02 02:45:00;7;9;0;0;0;0;0
2020-05-02 03:00:00;4;3;0;0;0;0;0
2020-05-02 03:15:00;5;4;0;0;0;0;0
2020-05-02 03:30:00;4;4;0;0;0;0;0
2020-05-02 03:45:00;7;7;0;0;0;0;0
2020-05-02 04:00:00;5;3;0;0;0;0;0
2020-05-02 04:15:00;0;8;0;0;0;0;0
2020-05-02 04:30:00;8;7;1;1;0;0;0
2020-05-02 04:45:00;4;13;0;0;0;0;0
2020-05-02 05:00:00;5;5;0;0;0;0;0
2020-05-02 05:15:00;13;13;0;0;0;0;0
2020-05-02 05:30:00;33;15;0;0;0;0;0
2020-05-02 05:45:00;37;15;0;0;0;0;0
2020-05-02 06:00:00;12;13;0;0;0;0;0
2020-05-02 06:15:00;30;14;2;2;0;0;0
2020-05-02 06:30:00;25;21;0;0;0;0;0
2020-05-02 06:45:00;24;24;4;4;0;0;0
2020-05-02 07:00:00;32;29;1;1;0;0;0
2020-05-02 07:15:00;37;28;1;1;0;0;0
2020-05-02 07:30:00;49;38;2;2;0;0;0
2020-05-02 07:45:00;69;52;5;5;1;0;0
2020-05-02 08:00:00;80;46;3;3;2;0;0
2020-05-02 08:15:00;53;63;7;7;0;0;0
2020-05-02 08:30:00;74;62;4;4;0;0;0
2020-05-02 08:45:00;94;64;4;4;2;0;0
2020-05-02 09:00:00;91;88;8;8;2;0;0
2020-05-02 09:15:00;106;72;8;8;4;0;0
2020-05-02 09:30:00;132;66;10;10;2;0;0
2020-05-02 09:45:00;136;153;6;6;1;0;0
2020-05-02 10:00:00;149;139;14;14;3;0;0
2020-05-02 10:15:00;177;130;12;12;13;0;0
2020-05-02 10:30:00;183;171;11;11;2;0;0
2020-05-02 10:45:00;192;164;4;4;21;0;0
2020-05-02 11:00:00;177;151;13;13;5;0;0
2020-05-02 11:15:00;201;137;12;12;2;0;0
2020-05-02 11:30:00;206;165;1;1;40;0;0
2020-05-02 11:45:00;185;171;9;9;1;0;0
2020-05-02 12:00:00;200;161;8;8;1;0;0
2020-05-02 12:15:00;179;159;5;5;1;0;0
2020-05-02 12:30:00;206;161;11;11;7;0;0
2020-05-02 12:45:00;195;150;13;13;3;0;0
2020-05-02 13:00:00;202;158;2;2;0;0;0
2020-05-02 13:15:00;198;186;10;10;5;0;0
2020-05-02 13:30:00;209;169;6;6;3;0;0
2020-05-02 13:45:00;178;167;5;5;4;0;0
2020-05-02 14:00:00;184;167;5;5;0;0;0
2020-05-02 14:15:00;151;164;11;11;6;0;0
2020-05-02 14:30:00;142;161;7;7;2;0;0
2020-05-02 14:45:00;159;162;10;10;3;0;0
2020-05-02 15:00:00;161;169;10;10;9;0;0
2020-05-02 15:15:00;139;162;7;7;11;0;0
2020-05-02 15:30:00;165;126;8;8;2;0;0
2020-05-02 15:45:00;136;151;6;6;3;0;0
2020-05-02 16:00:00;148;157;7;7;0;0;0
2020-05-02 16:15:00;135;150;4;4;1;0;0
2020-05-02 16:30:00;161;136;10;10;2;0;0
2020-05-02 16:45:00;159;130;7;7;1;0;0
2020-05-02 17:00:00;144;139;2;2;9;0;0
2020-05-02 17:15:00;134;129;8;8;1;0;0
2020-05-02 17:30:00;111;112;5;5;5;0;0
2020-05-02 17:45:00;129;117;8;8;4;0;0
2020-05-02 18:00:00;97;118;9;9;1;0;0
2020-05-02 18:15:00;104;99;7;7;9;0;0
2020-05-02 18:30:00;89;103;11;11;1;0;0
2020-05-02 18:45:00;86;94;10;10;13;0;0
2020-05-02 19:00:00;95;83;7;7;3;0;0
2020-05-02 19:15:00;93;93;6;6;4;0;0
2020-05-02 19:30:00;67;76;1;1;0;0;0
2020-05-02 19:45:00;72;60;1;1;0;0;0
2020-05-02 20:00:00;55;71;2;2;9;0;0
2020-05-02 20:15:00;60;44;4;4;0;0;0
2020-05-02 20:30:00;49;42;5;5;0;0;0
2020-05-02 20:45:00;34;35;4;4;0;0;0
2020-05-02 21:00:00;48;33;1;1;0;0;0
2020-05-02 21:15:00;40;31;2;2;0;0;0
2020-05-02 21:30:00;25;26;1;1;0;0;0
2020-05-02 21:45:00;31;31;1;1;0;0;0
2020-05-02 22:00:00;30;26;1;1;0;0;0
2020-05-02 22:15:00;24;33;2;2;0;0;0
2020-05-02 22:30:00;29;23;1;1;0;0;0
2020-05-02 22:45:00;27;22;2;2;0;0;0
2020-05-02 23:00:00;16;16;1;1;0;0;0
2020-05-02 23:15:00;15;27;1;1;0;0;0
2020-05-02 23:30:00;19;14;0;0;0;0;0
2020-05-02 23:45:00;12;10;0;0;0;0;0
