DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-08-19 00:00:00;3;5;0;11;6;0;0;0;0;0
2019-08-19 00:15:00;3;5;0;6;3;0;0;0;0;0
2019-08-19 00:30:00;9;3;0;6;2;2;0;0;0;0
2019-08-19 00:45:00;4;6;0;4;1;0;0;0;0;0
2019-08-19 01:00:00;7;3;0;5;7;0;0;0;0;0
2019-08-19 01:15:00;260;5;0;255;255;0;0;0;0;0
2019-08-19 01:30:00;11;3;0;19;5;0;0;0;0;0
2019-08-19 01:45:00;8;2;0;2;2;0;0;0;0;0
2019-08-19 02:00:00;6;2;0;1;2;1;0;0;0;0
2019-08-19 02:15:00;7;7;0;10;5;0;0;0;0;0
2019-08-19 02:30:00;8;3;0;5;6;0;0;0;0;0
2019-08-19 02:45:00;9;2;0;4;2;0;0;0;0;0
2019-08-19 03:00:00;5;5;4;7;4;0;0;0;0;0
2019-08-19 03:15:00;2;1;0;5;4;0;0;0;0;0
2019-08-19 03:30:00;3;2;0;7;8;1;0;0;0;0
2019-08-19 03:45:00;4;2;1;4;1;0;0;0;0;0
2019-08-19 04:00:00;9;8;2;5;2;2;0;0;0;0
2019-08-19 04:15:00;7;8;0;6;6;0;0;0;0;0
2019-08-19 04:30:00;9;4;1;8;6;0;0;0;0;0
2019-08-19 04:45:00;20;12;0;9;8;0;0;0;0;0
2019-08-19 05:00:00;12;12;1;25;12;1;0;0;0;0
2019-08-19 05:15:00;33;26;0;28;9;0;0;0;0;0
2019-08-19 05:30:00;36;15;3;44;17;0;0;0;0;0
2019-08-19 05:45:00;45;33;1;48;24;4;0;0;0;0
2019-08-19 06:00:00;39;29;2;54;26;0;0;0;0;0
2019-08-19 06:15:00;64;30;3;74;33;0;0;0;0;0
2019-08-19 06:30:00;70;51;0;65;36;2;0;0;0;0
2019-08-19 06:45:00;121;66;1;78;45;4;0;0;0;0
2019-08-19 07:00:00;84;50;0;84;45;1;0;0;0;0
2019-08-19 07:15:00;91;45;0;81;46;4;0;0;0;0
2019-08-19 07:30:00;95;72;0;71;41;2;0;0;0;0
2019-08-19 07:45:00;91;70;0;86;58;6;0;0;0;0
2019-08-19 08:00:00;95;78;0;96;44;5;7;0;0;0
2019-08-19 08:15:00;81;62;0;70;27;6;0;0;0;0
2019-08-19 08:30:00;18;18;0;25;16;2;0;0;0;0
2019-08-19 08:45:00;
2019-08-19 09:00:00;
2019-08-19 09:15:00;45;42;0;66;39;3;1;0;0;0
2019-08-19 09:30:00;74;46;2;92;41;11;8;0;0;0
2019-08-19 09:45:00;77;57;4;99;64;262;3;0;0;0
2019-08-19 10:00:00;97;63;4;106;59;6;0;0;0;0
2019-08-19 10:15:00;71;51;4;87;49;10;0;0;0;0
2019-08-19 10:30:00;89;55;6;75;44;6;0;0;0;0
2019-08-19 10:45:00;92;73;5;92;44;7;0;0;0;0
2019-08-19 11:00:00;77;47;6;103;55;7;0;0;0;0
2019-08-19 11:15:00;122;61;9;103;59;264;2;0;0;0
2019-08-19 11:30:00;100;65;3;96;58;10;0;0;0;0
2019-08-19 11:45:00;87;52;1;102;54;10;0;0;0;0
2019-08-19 12:00:00;93;65;10;106;64;13;0;0;0;0
2019-08-19 12:15:00;115;74;8;96;44;10;1;0;0;0
2019-08-19 12:30:00;80;59;7;85;52;5;0;0;0;0
2019-08-19 12:45:00;94;73;3;111;47;8;12;0;0;0
2019-08-19 13:00:00;88;58;6;99;49;8;2;0;0;0
2019-08-19 13:15:00;108;59;6;113;43;7;2;0;0;0
2019-08-19 13:30:00;97;71;4;100;51;4;0;0;0;0
2019-08-19 13:45:00;87;45;0;93;51;10;0;0;0;0
2019-08-19 14:00:00;117;70;13;112;41;6;4;0;0;0
2019-08-19 14:15:00;100;55;6;114;56;7;0;0;0;0
2019-08-19 14:30:00;114;66;6;117;66;10;3;0;0;0
2019-08-19 14:45:00;107;61;10;100;52;12;2;0;0;0
2019-08-19 15:00:00;93;69;2;117;62;265;0;0;0;0
2019-08-19 15:15:00;101;60;2;106;85;9;0;0;0;0
2019-08-19 15:30:00;107;54;2;129;85;14;2;0;0;0
2019-08-19 15:45:00;113;69;8;114;67;8;0;0;0;0
2019-08-19 16:00:00;113;81;1;114;71;9;0;0;0;0
2019-08-19 16:15:00;109;71;2;116;95;12;0;0;0;0
2019-08-19 16:30:00;116;67;9;115;82;12;0;0;0;0
