DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-08-07 00:00:00;14;15;15;0;0;0;0;0
2019-08-07 00:15:00;9;17;7;0;0;0;0;0
2019-08-07 00:30:00;10;11;7;0;0;0;0;0
2019-08-07 00:45:00;7;14;7;0;0;0;0;0
2019-08-07 01:00:00;9;21;9;0;0;0;0;0
2019-08-07 01:15:00;7;14;14;0;0;0;0;0
2019-08-07 01:30:00;5;12;5;0;0;0;0;0
2019-08-07 01:45:00;8;10;9;0;0;0;0;0
2019-08-07 02:00:00;5;7;5;0;0;0;0;0
2019-08-07 02:15:00;7;8;4;0;0;0;0;0
2019-08-07 02:30:00;2;6;3;0;0;0;0;0
2019-08-07 02:45:00;8;10;6;0;0;0;0;0
2019-08-07 03:00:00;3;9;4;0;0;0;0;0
2019-08-07 03:15:00;4;3;4;0;0;0;0;0
2019-08-07 03:30:00;8;13;2;0;0;0;0;0
2019-08-07 03:45:00;6;6;5;0;0;0;0;0
2019-08-07 04:00:00;8;10;8;0;0;0;0;0
2019-08-07 04:15:00;19;9;10;0;0;0;0;0
2019-08-07 04:30:00;10;24;9;0;0;0;0;0
2019-08-07 04:45:00;13;25;29;0;0;0;0;0
2019-08-07 05:00:00;21;34;52;0;0;0;0;0
2019-08-07 05:15:00;35;42;109;0;0;0;0;0
2019-08-07 05:30:00;57;87;97;0;1;0;0;0
2019-08-07 05:45:00;95;101;67;0;0;0;0;0
2019-08-07 06:00:00;113;149;59;0;0;0;0;0
2019-08-07 06:15:00;56;149;65;0;0;0;0;0
2019-08-07 06:30:00;64;143;65;0;3;3;9;3
2019-08-07 06:45:00;46;129;85;0;5;3;8;4
2019-08-07 07:00:00;64;123;87;0;2;9;7;5
2019-08-07 07:15:00;64;136;77;0;2;3;6;4
2019-08-07 07:30:00;72;147;87;0;5;0;4;4
2019-08-07 07:45:00;76;147;81;0;8;2;13;1
2019-08-07 08:00:00;70;113;76;0;2;6;10;6
2019-08-07 08:15:00;63;137;61;0;0;7;21;2
2019-08-07 08:30:00;80;130;79;0;10;1;1;4
2019-08-07 08:45:00;73;138;93;0;2;5;15;3
2019-08-07 09:00:00;67;124;86;0;26;0;0;24
2019-08-07 09:15:00;66;127;79;0;3;5;0;4
2019-08-07 09:30:00;81;122;80;0;0;0;26;1
2019-08-07 09:45:00;63;128;81;0;2;12;7;3
2019-08-07 10:00:00;71;123;77;0;16;1;10;4
2019-08-07 10:15:00;97;131;92;0;9;1;14;2
2019-08-07 10:30:00;81;129;85;0;7;14;6;9
2019-08-07 10:45:00;81;145;86;0;8;5;4;17
2019-08-07 11:00:00;89;135;77;0;8;4;6;2
2019-08-07 11:15:00;71;128;86;0;13;0;8;24
2019-08-07 11:30:00;102;126;95;0;33;5;11;20
2019-08-07 11:45:00;83;141;105;0;8;1;2;5
2019-08-07 12:00:00;90;120;80;0;14;30;12;0
2019-08-07 12:15:00;93;120;64;0;39;8;14;14
2019-08-07 12:30:00;81;153;66;0;8;9;11;6
2019-08-07 12:45:00;114;129;74;0;21;4;6;13
2019-08-07 13:00:00;112;113;105;0;20;5;0;20
2019-08-07 13:15:00;116;117;125;0;12;3;3;3
2019-08-07 13:30:00;86;136;144;0;3;0;24;0
2019-08-07 13:45:00;101;169;107;0;1;0;1;4
2019-08-07 14:00:00;138;159;94;0;8;4;6;4
2019-08-07 14:15:00;160;123;104;0;6;9;18;4
2019-08-07 14:30:00;122;103;81;0;7;31;11;14
2019-08-07 14:45:00;113;92;88;0;9;1;0;8
2019-08-07 15:00:00;117;96;66;0;14;11;87;11
2019-08-07 15:15:00;112;108;87;0;27;5;20;32
2019-08-07 15:30:00;124;101;88;0;10;2;3;5
2019-08-07 15:45:00;114;102;116;0;14;1;9;2
2019-08-07 16:00:00;118;98;111;0;21;5;11;13
2019-08-07 16:15:00;133;101;104;0;5;8;5;1
2019-08-07 16:30:00;124;107;107;0;2;8;29;0
2019-08-07 16:45:00;94;73;90;0;8;5;10;4
2019-08-07 17:00:00;113;94;95;0;25;7;7;19
2019-08-07 17:15:00;90;90;89;0;57;1;13;15
2019-08-07 17:30:00;108;99;117;0;8;4;3;39
2019-08-07 17:45:00;112;93;100;0;2;2;3;2
2019-08-07 18:00:00;123;101;102;0;12;5;17;5
2019-08-07 18:15:00;140;118;88;0;38;8;34;22
2019-08-07 18:30:00;134;160;78;0;14;3;5;14
2019-08-07 18:45:00;70;147;73;0;6;0;0;19
2019-08-07 19:00:00;66;177;78;0;0;14;7;0
2019-08-07 19:15:00;61;156;64;0;11;0;0;3
2019-08-07 19:30:00;66;154;50;0;10;0;0;1
2019-08-07 19:45:00;51;121;72;0;4;1;0;2
2019-08-07 20:00:00;66;156;49;0;1;0;0;0
2019-08-07 20:15:00;54;146;37;0;2;0;0;0
2019-08-07 20:30:00;54;82;42;0;0;0;4;0
2019-08-07 20:45:00;34;77;47;0;0;0;0;0
2019-08-07 21:00:00;39;87;61;0;0;0;0;0
2019-08-07 21:15:00;39;87;70;0;0;0;12;0
2019-08-07 21:30:00;49;76;60;0;1;0;44;0
2019-08-07 21:45:00;93;81;50;0;0;0;0;0
2019-08-07 22:00:00;136;133;42;0;8;0;0;0
2019-08-07 22:15:00;51;107;34;0;0;16;0;0
2019-08-07 22:30:00;45;48;26;0;0;0;0;0
2019-08-07 22:45:00;23;56;18;0;0;0;0;0
2019-08-07 23:00:00;29;42;22;0;0;0;0;0
2019-08-07 23:15:00;20;23;15;0;0;0;0;0
2019-08-07 23:30:00;17;23;12;0;0;0;0;0
2019-08-07 23:45:00;9;17;21;0;0;0;0;0
