DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-09-12 00:00:00;16;6;4;5;0;6;15;5;0;2;0
2020-09-12 00:15:00;22;8;3;4;2;5;23;7;0;2;0
2020-09-12 00:30:00;23;8;3;2;0;2;18;5;0;2;0
2020-09-12 00:45:00;17;9;1;3;0;4;14;3;0;1;0
2020-09-12 01:00:00;24;5;1;7;1;8;21;7;0;0;0
2020-09-12 01:15:00;8;4;1;1;0;2;12;5;0;0;0
2020-09-12 01:30:00;24;6;1;2;1;3;19;5;0;1;0
2020-09-12 01:45:00;14;3;0;2;1;3;9;4;0;1;0
2020-09-12 02:00:00;7;5;3;1;0;3;13;3;0;0;0
2020-09-12 02:15:00;12;5;0;1;0;1;9;0;0;2;0
2020-09-12 02:30:00;11;6;2;0;2;3;10;2;0;1;0
2020-09-12 02:45:00;7;5;2;3;1;4;8;6;2;2;0
2020-09-12 03:00:00;12;4;1;0;1;0;11;0;1;1;0
2020-09-12 03:15:00;6;5;1;1;0;1;3;2;0;1;0
2020-09-12 03:30:00;9;10;2;4;0;7;9;2;0;1;0
2020-09-12 03:45:00;8;4;1;2;0;3;6;1;0;2;0
2020-09-12 04:00:00;12;5;3;2;0;1;6;3;0;4;0
2020-09-12 04:15:00;6;6;2;1;1;2;6;3;0;1;0
2020-09-12 04:30:00;8;5;0;0;0;0;18;2;0;2;0
2020-09-12 04:45:00;9;3;2;1;0;1;10;1;0;1;0
2020-09-12 05:00:00;5;5;1;1;0;2;21;3;0;2;0
2020-09-12 05:15:00;24;13;6;4;0;5;24;9;0;4;0
2020-09-12 05:30:00;26;15;7;0;0;1;27;16;0;2;0
2020-09-12 05:45:00;68;25;15;3;0;3;21;11;0;6;0
2020-09-12 06:00:00;98;29;18;4;1;6;33;18;0;4;0
2020-09-12 06:15:00;61;34;28;6;1;8;41;12;0;1;0
2020-09-12 06:30:00;25;29;15;8;0;9;35;20;0;0;0
2020-09-12 06:45:00;27;17;7;8;2;12;26;13;0;2;0
2020-09-12 07:00:00;26;20;7;7;2;8;24;23;0;1;0
2020-09-12 07:15:00;31;15;4;12;3;16;32;34;0;4;0
2020-09-12 07:30:00;38;25;14;17;1;17;31;34;0;3;0
2020-09-12 07:45:00;39;18;14;13;6;19;41;22;0;8;0
2020-09-12 08:00:00;40;30;16;8;0;10;38;16;0;0;0
2020-09-12 08:15:00;50;31;18;9;6;16;44;20;0;3;0
2020-09-12 08:30:00;52;23;13;12;4;19;53;34;0;5;1
2020-09-12 08:45:00;51;25;19;10;3;13;73;41;1;5;0
2020-09-12 09:00:00;78;37;23;21;5;27;70;36;2;9;0
2020-09-12 09:15:00;71;30;28;19;5;24;70;64;1;7;0
2020-09-12 09:30:00;65;37;24;22;8;28;58;50;0;6;0
2020-09-12 09:45:00;90;41;36;32;9;42;74;50;2;8;0
2020-09-12 10:00:00;88;27;23;29;14;44;91;56;1;15;0
2020-09-12 10:15:00;112;41;28;25;6;33;84;36;0;11;0
2020-09-12 10:30:00;121;47;35;30;4;35;87;61;0;4;0
2020-09-12 10:45:00;118;45;43;30;9;36;72;47;0;6;0
2020-09-12 11:00:00;98;38;26;32;7;41;88;59;0;5;0
2020-09-12 11:15:00;105;39;27;20;12;29;87;73;0;11;0
2020-09-12 11:30:00;105;40;39;33;10;40;96;53;2;4;2
2020-09-12 11:45:00;109;34;31;38;17;52;83;71;1;13;0
2020-09-12 12:00:00;109;42;27;56;41;90;84;47;1;11;1
2020-09-12 12:15:00;106;39;28;85;52;123;83;70;1;9;1
2020-09-12 12:30:00;116;33;15;67;48;109;105;70;5;9;0
2020-09-12 12:45:00;111;34;28;61;41;90;109;72;1;13;0
2020-09-12 13:00:00;108;43;27;61;34;85;108;63;1;14;1
2020-09-12 13:15:00;108;50;26;54;28;71;114;68;1;8;2
2020-09-12 13:30:00;112;34;24;31;16;48;116;69;1;13;2
2020-09-12 13:45:00;124;54;40;30;11;37;92;60;1;16;1
2020-09-12 14:00:00;126;39;27;23;4;25;113;76;0;10;1
2020-09-12 14:15:00;107;54;46;26;8;31;116;88;2;14;0
2020-09-12 14:30:00;135;44;39;28;6;32;97;68;0;10;0
2020-09-12 14:45:00;103;44;29;25;9;34;106;81;2;11;0
2020-09-12 15:00:00;102;53;30;22;11;29;94;54;0;9;0
2020-09-12 15:15:00;92;44;28;21;4;25;110;66;4;12;0
2020-09-12 15:30:00;86;46;39;12;11;25;104;65;0;12;0
