DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-12-24 00:00:00;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 00:15:00;3;5;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 00:30:00;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 00:45:00;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:00:00;4;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:15:00;3;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:30:00;3;2;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:45:00;4;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:00:00;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:15:00;3;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:30:00;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;5;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:00:00;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:15:00;5;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;0;2;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:45:00;3;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 04:00:00;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 04:15:00;5;1;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 04:30:00;8;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 04:45:00;12;1;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 05:00:00;14;3;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 05:15:00;9;6;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 05:30:00;19;12;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 05:45:00;27;12;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 06:00:00;17;17;12;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 06:15:00;21;20;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 06:30:00;23;14;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 06:45:00;10;17;16;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 07:00:00;18;16;16;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 07:15:00;22;17;11;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 07:30:00;29;18;14;26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 07:45:00;21;20;17;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 08:00:00;33;19;12;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 08:15:00;34;26;18;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 08:30:00;44;37;32;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 08:45:00;54;29;27;54;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 09:00:00;50;37;29;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 09:15:00;59;44;45;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 09:30:00;69;54;34;63;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 09:45:00;61;40;48;59;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2020-12-24 10:00:00;64;51;48;86;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 10:15:00;87;54;58;104;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 10:30:00;89;54;48;86;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 10:45:00;86;79;61;107;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 11:00:00;74;74;51;98;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 11:15:00;90;79;50;109;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 11:30:00;89;89;69;129;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 11:45:00;96;79;56;93;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 12:00:00;86;87;73;121;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 12:15:00;71;79;41;105;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 12:30:00;70;67;50;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 12:45:00;60;73;53;91;3;6;0;0;6;3;0;0;0;0;0;0;0;0;0;0
2020-12-24 13:00:00;96;77;56;106;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 13:15:00;57;80;48;102;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 13:30:00;75;64;60;97;11;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0
2020-12-24 13:45:00;69;80;55;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 14:00:00;70;69;42;109;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 14:15:00;67;57;52;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 14:30:00;73;58;44;105;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 14:45:00;62;61;45;92;6;2;0;0;4;0;1;0;0;0;0;0;0;0;0;0
2020-12-24 15:00:00;62;70;55;103;0;5;0;0;14;0;5;0;0;0;0;0;0;0;0;0
2020-12-24 15:15:00;55;57;42;83;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 15:30:00;66;51;45;71;3;1;0;0;2;4;0;1;0;0;0;0;0;0;0;0
2020-12-24 15:45:00;46;53;42;74;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 16:00:00;57;55;36;65;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 16:15:00;57;51;36;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 16:30:00;60;50;41;77;3;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-12-24 16:45:00;55;48;46;76;2;3;0;0;9;4;0;1;0;0;0;0;0;0;0;0
2020-12-24 17:00:00;53;47;39;67;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 17:15:00;38;39;25;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 17:30:00;38;33;32;59;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0
2020-12-24 17:45:00;27;23;31;29;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-24 18:00:00;28;32;26;47;5;0;1;0;3;1;0;1;0;0;0;0;0;0;0;0
2020-12-24 18:15:00;29;28;22;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 18:30:00;27;44;21;49;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 18:45:00;30;24;21;36;0;1;0;0;16;0;1;0;0;0;0;0;0;0;0;0
2020-12-24 19:00:00;30;33;29;60;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2020-12-24 19:15:00;37;24;22;33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 19:30:00;31;30;26;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 19:45:00;43;32;21;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 20:00:00;35;28;28;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 20:15:00;79;43;48;94;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 20:30:00;60;66;43;105;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 20:45:00;83;79;56;106;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 21:00:00;17;18;18;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 21:15:00;7;15;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 21:30:00;7;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 21:45:00;3;4;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:00:00;3;8;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:15:00;0;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:30:00;5;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:45:00;4;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:00:00;3;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:15:00;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:30:00;2;1;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
