DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-07-20 00:00:00;10;7;4;2;2;8;12;8;5;5;0;0;0;0
2020-07-20 00:15:00;10;8;0;2;3;12;13;5;5;1;0;0;0;0
2020-07-20 00:30:00;12;8;2;0;2;9;11;7;0;2;0;0;0;0
2020-07-20 00:45:00;5;4;1;1;3;10;9;1;0;1;0;0;0;0
2020-07-20 01:00:00;10;6;4;0;2;3;2;0;0;0;0;0;0;0
2020-07-20 01:15:00;1;1;1;0;2;5;5;3;0;0;0;0;0;0
2020-07-20 01:30:00;4;3;1;2;3;6;5;1;1;0;0;0;0;0
2020-07-20 01:45:00;5;1;0;1;1;3;4;2;0;1;0;0;0;0
2020-07-20 02:00:00;1;2;1;0;1;9;7;2;1;0;0;0;0;0
2020-07-20 02:15:00;1;2;1;0;0;1;3;0;0;1;0;0;0;0
2020-07-20 02:30:00;1;1;2;1;3;2;2;1;0;1;0;0;0;0
2020-07-20 02:45:00;7;4;2;0;0;3;3;0;0;0;0;0;0;0
2020-07-20 03:00:00;2;4;2;2;1;4;4;0;0;0;0;0;0;0
2020-07-20 03:15:00;7;3;1;1;1;3;5;4;0;0;0;0;0;0
2020-07-20 03:30:00;1;2;0;0;0;7;5;1;0;0;0;0;0;0
2020-07-20 03:45:00;4;0;0;2;2;6;5;2;0;1;0;0;0;0
2020-07-20 04:00:00;5;2;0;0;0;10;10;1;0;0;0;0;0;0
2020-07-20 04:15:00;9;3;0;0;0;10;8;8;1;1;0;0;0;0
2020-07-20 04:30:00;9;5;0;1;1;10;6;11;1;2;0;0;0;0
2020-07-20 04:45:00;16;14;0;5;1;11;9;3;2;0;0;0;0;0
2020-07-20 05:00:00;52;37;6;3;8;22;20;7;1;1;0;0;0;0
2020-07-20 05:15:00;81;65;3;11;12;32;36;16;3;1;0;0;0;0
2020-07-20 05:30:00;51;52;3;8;16;20;25;14;6;4;0;0;4;0
2020-07-20 05:45:00;42;62;6;25;20;40;25;25;7;4;0;0;0;0
2020-07-20 06:00:00;35;46;5;16;21;35;19;20;9;5;0;0;0;0
2020-07-20 06:15:00;64;78;5;12;20;43;32;23;8;5;1;0;0;0
2020-07-20 06:30:00;70;93;7;20;29;49;38;25;7;11;0;0;7;0
2020-07-20 06:45:00;72;103;14;30;26;65;49;37;13;4;0;0;9;0
2020-07-20 07:00:00;73;82;13;27;43;41;41;18;11;4;0;0;0;0
2020-07-20 07:15:00;94;122;27;35;50;86;71;35;9;7;0;0;0;0
2020-07-20 07:30:00;111;131;28;47;55;78;69;37;15;9;0;3;2;0
2020-07-20 07:45:00;85;119;20;42;51;101;103;33;15;6;2;0;0;0
2020-07-20 08:00:00;82;106;25;37;43;84;94;44;7;11;0;2;0;0
2020-07-20 08:15:00;83;100;23;28;40;103;97;43;13;6;0;0;0;0
2020-07-20 08:30:00;83;92;29;29;44;54;128;40;12;7;0;0;0;0
2020-07-20 08:45:00;81;95;22;34;38;92;81;37;14;10;0;0;0;0
2020-07-20 09:00:00;71;71;26;30;32;83;84;37;13;7;0;0;6;0
2020-07-20 09:15:00;86;99;26;34;40;92;98;39;19;15;0;0;1;0
2020-07-20 09:30:00;98;100;23;38;40;86;91;43;14;9;0;0;3;0
2020-07-20 09:45:00;81;99;19;40;53;98;119;40;20;9;0;0;14;0
2020-07-20 10:00:00;88;82;24;32;40;103;112;32;12;12;4;4;5;0
2020-07-20 10:15:00;85;82;19;33;47;113;125;39;11;10;0;0;0;0
2020-07-20 10:30:00;93;79;30;29;36;98;120;47;12;9;0;0;2;0
2020-07-20 10:45:00;87;85;27;36;50;99;130;46;15;12;1;0;0;0
2020-07-20 11:00:00;85;78;24;32;41;105;123;54;18;9;9;0;0;0
2020-07-20 11:15:00;79;92;19;38;48;100;123;30;15;4;0;0;1;3
