DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-06-25 00:00:00;0;5;2;0;3;5;2;7;7;1;7;7;5
2020-06-25 00:15:00;0;6;1;1;4;12;3;5;1;0;8;8;5
2020-06-25 00:30:00;0;3;3;0;4;3;0;5;4;0;5;5;3
2020-06-25 00:45:00;0;4;2;0;4;7;1;2;0;0;5;6;5
2020-06-25 01:00:00;0;9;2;0;2;6;0;4;0;1;7;5;2
2020-06-25 01:15:00;0;3;3;0;0;4;1;2;0;0;6;5;3
2020-06-25 01:30:00;0;0;4;1;7;3;1;5;1;1;7;4;0
2020-06-25 01:45:00;0;0;0;0;1;5;0;3;1;0;4;3;4
2020-06-25 02:00:00;0;0;0;0;3;2;0;3;1;1;6;4;3
2020-06-25 02:15:00;0;0;0;0;3;2;0;3;0;0;4;3;1
2020-06-25 02:30:00;0;1;1;0;0;2;0;2;1;1;4;3;1
2020-06-25 02:45:00;0;2;1;1;2;7;2;0;1;0;1;5;1
2020-06-25 03:00:00;0;4;2;0;0;2;0;4;0;0;2;0;3
2020-06-25 03:15:00;0;3;1;0;2;2;1;3;0;0;6;4;4
2020-06-25 03:30:00;0;0;0;0;3;1;0;2;1;0;0;2;0
2020-06-25 03:45:00;0;1;2;0;2;4;0;0;0;1;9;10;1
2020-06-25 04:00:00;0;0;2;1;2;1;0;5;1;1;5;1;0
2020-06-25 04:15:00;0;3;2;0;3;2;0;6;1;1;7;4;5
2020-06-25 04:30:00;0;5;3;0;6;3;1;6;2;1;9;7;4
2020-06-25 04:45:00;0;4;2;1;6;12;2;8;3;0;16;21;4
2020-06-25 05:00:00;0;15;10;1;8;18;10;21;18;3;56;68;17
2020-06-25 05:15:00;0;21;10;0;10;16;13;33;25;7;74;98;24
2020-06-25 05:30:00;0;19;12;0;22;36;8;50;44;3;75;82;24
2020-06-25 05:45:00;0;20;27;2;37;71;23;56;46;3;71;75;29
2020-06-25 06:00:00;0;23;18;2;34;79;20;48;46;2;53;67;31
