DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-05-25 00:00:00;0;11;1;1;0;2;12;12;1;1
2020-05-25 00:15:00;0;9;0;0;1;4;11;12;4;2
2020-05-25 00:30:00;0;10;0;0;0;1;10;8;0;0
2020-05-25 00:45:00;0;7;0;0;1;0;11;9;2;1
2020-05-25 01:00:00;0;14;0;0;1;0;8;3;0;0
2020-05-25 01:15:00;0;6;0;0;1;1;7;7;0;0
2020-05-25 01:30:00;0;5;0;0;1;3;6;6;0;0
2020-05-25 01:45:00;0;9;0;0;0;0;4;4;1;1
2020-05-25 02:00:00;0;6;0;0;1;2;3;4;1;0
2020-05-25 02:15:00;0;7;0;0;0;0;8;4;0;0
2020-05-25 02:30:00;0;3;0;0;0;0;6;3;0;0
2020-05-25 02:45:00;0;3;0;0;0;0;7;0;0;0
2020-05-25 03:00:00;0;4;0;0;0;0;8;3;1;1
2020-05-25 03:15:00;0;5;0;0;0;0;1;3;0;0
2020-05-25 03:30:00;0;6;0;0;0;1;4;2;0;0
2020-05-25 03:45:00;0;4;0;0;0;2;4;1;0;0
2020-05-25 04:00:00;0;7;0;0;0;3;4;3;0;0
2020-05-25 04:15:00;0;7;0;0;0;4;7;5;1;1
2020-05-25 04:30:00;0;22;0;0;0;3;7;6;2;2
2020-05-25 04:45:00;0;23;0;0;1;9;27;7;2;1
2020-05-25 05:00:00;0;20;3;4;2;37;31;17;1;1
2020-05-25 05:15:00;0;52;1;1;0;102;52;56;4;8
2020-05-25 05:30:00;0;62;1;5;0;157;60;89;6;14
2020-05-25 05:45:00;0;59;3;10;8;126;47;63;11;19
2020-05-25 06:00:00;0;55;20;16;21;93;43;56;4;10
2020-05-25 06:15:00;0;63;3;11;5;157;56;87;10;19
2020-05-25 06:30:00;0;84;4;5;8;208;78;143;27;47
2020-05-25 06:45:00;0;94;3;10;7;168;74;133;24;31
2020-05-25 07:00:00;0;84;4;17;12;152;69;138;19;24
2020-05-25 07:15:00;0;92;8;13;17;153;63;149;10;16
2020-05-25 07:30:00;0;104;8;15;13;170;77;163;11;17
2020-05-25 07:45:00;0;109;9;11;10;168;82;162;20;21
2020-05-25 08:00:00;0;88;3;14;12;141;71;148;15;21
2020-05-25 08:15:00;0;95;9;10;5;118;68;112;13;10
2020-05-25 08:30:00;0;85;4;12;13;81;83;139;7;8
2020-05-25 08:45:00;0;95;6;12;11;57;77;102;7;6
2020-05-25 09:00:00;0;100;14;12;11;50;78;111;12;6
2020-05-25 09:15:00;0;84;8;13;9;51;80;113;3;2
2020-05-25 09:30:00;0;115;13;13;7;49;76;116;9;5
2020-05-25 09:45:00;0;107;9;12;12;61;95;140;12;4
2020-05-25 10:00:00;0;108;11;11;16;37;77;99;6;5
2020-05-25 10:15:00;0;129;12;18;22;40;86;132;9;3
2020-05-25 10:30:00;0;64;4;7;4;24;48;63;5;2
2020-05-25 10:45:00;0;130;9;15;19;42;93;119;7;6
2020-05-25 11:00:00;0;134;10;18;19;33;95;128;12;4
2020-05-25 11:15:00;0;119;13;13;19;44;87;132;11;4
2020-05-25 11:30:00;0;119;12;14;21;35;95;102;6;5
2020-05-25 11:45:00;0;126;7;15;24;23;87;101;15;7
2020-05-25 12:00:00;0;110;6;18;25;26;94;120;9;4
2020-05-25 12:15:00;0;120;10;15;17;42;81;94;7;3
2020-05-25 12:30:00;0;124;10;13;19;39;82;95;10;4
2020-05-25 12:45:00;0;137;18;21;25;60;91;129;13;9
2020-05-25 13:00:00;0;124;7;25;30;70;79;122;12;6
2020-05-25 13:15:00;0;133;12;26;25;89;110;158;13;5
2020-05-25 13:30:00;0;136;19;31;35;120;106;169;15;9
2020-05-25 13:45:00;0;133;20;29;36;138;131;170;8;9
2020-05-25 14:00:00;0;166;35;49;61;82;95;152;17;12
2020-05-25 14:15:00;0;163;23;73;85;32;95;139;6;5
2020-05-25 14:30:00;0;151;22;62;73;39;104;142;9;3
2020-05-25 14:45:00;0;173;28;40;60;43;78;130;10;7
2020-05-25 15:00:00;0;138;27;45;56;46;88;153;9;6
2020-05-25 15:15:00;0;169;21;69;81;38;80;150;10;6
2020-05-25 15:30:00;0;152;21;46;54;31;100;137;9;6
2020-05-25 15:45:00;0;187;22;43;50;32;97;138;10;5
2020-05-25 16:00:00;0;164;38;64;76;24;103;161;15;3
2020-05-25 16:15:00;0;163;26;46;46;29;88;140;8;3
2020-05-25 16:30:00;0;172;18;41;43;21;107;175;11;5
2020-05-25 16:45:00;0;178;15;39;49;21;100;135;5;3
2020-05-25 17:00:00;0;174;26;46;50;24;105;161;12;4
2020-05-25 17:15:00;0;163;8;39;34;27;115;151;9;2
2020-05-25 17:30:00;0;152;14;27;36;19;105;136;12;1
2020-05-25 17:45:00;0;124;17;30;37;20;102;128;8;5
2020-05-25 18:00:00;0;160;18;28;35;24;93;109;8;3
2020-05-25 18:15:00;0;139;9;22;26;11;93;102;9;5
2020-05-25 18:30:00;0;141;8;12;20;14;88;114;8;3
2020-05-25 18:45:00;0;118;7;15;18;16;82;110;3;1
2020-05-25 19:00:00;0;99;8;13;17;13;87;93;6;4
2020-05-25 19:15:00;0;86;4;9;11;10;72;83;5;1
2020-05-25 19:30:00;0;78;4;7;7;11;57;68;3;1
2020-05-25 19:45:00;0;64;3;4;4;8;65;68;2;1
2020-05-25 20:00:00;0;78;7;6;10;13;52;53;4;0
2020-05-25 20:15:00;0;67;2;7;6;10;59;51;2;0
2020-05-25 20:30:00;0;57;3;4;6;12;49;46;5;4
2020-05-25 20:45:00;0;47;1;4;7;26;46;42;2;2
2020-05-25 21:00:00;0;58;2;6;4;67;50;47;2;3
2020-05-25 21:15:00;0;48;2;6;4;95;59;72;7;9
2020-05-25 21:30:00;0;63;2;10;16;68;39;46;4;2
2020-05-25 21:45:00;0;65;6;46;49;21;33;45;7;1
2020-05-25 22:00:00;0;83;22;69;71;11;38;27;2;3
2020-05-25 22:15:00;0;69;8;27;24;8;37;31;2;0
2020-05-25 22:30:00;0;46;2;4;3;3;29;28;2;2
2020-05-25 22:45:00;0;20;1;0;4;0;28;23;3;3
2020-05-25 23:00:00;0;22;0;0;1;2;26;15;1;0
2020-05-25 23:15:00;0;25;0;0;0;4;28;17;2;1
2020-05-25 23:30:00;0;12;0;2;0;0;22;14;1;0
2020-05-25 23:45:00;0;11;0;1;1;1;24;7;0;0
