DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-05-04 00:00:00;0;13;1;1;0;0;10;8;1;0
2020-05-04 00:15:00;0;5;0;0;2;1;14;7;2;0
2020-05-04 00:30:00;0;6;0;0;0;0;12;4;1;1
2020-05-04 00:45:00;0;17;0;1;1;4;12;6;0;0
2020-05-04 01:00:00;0;8;0;0;0;1;8;8;1;0
2020-05-04 01:15:00;0;3;1;3;0;1;5;6;0;0
2020-05-04 01:30:00;0;1;0;0;0;0;9;1;0;0
2020-05-04 01:45:00;0;6;0;0;0;0;6;5;1;1
2020-05-04 02:00:00;0;6;0;0;1;1;2;3;0;1
2020-05-04 02:15:00;0;9;0;0;0;0;3;2;1;1
2020-05-04 02:30:00;0;8;0;0;0;1;3;0;0;0
2020-05-04 02:45:00;0;4;0;0;0;1;3;2;0;0
2020-05-04 03:00:00;0;9;0;0;0;1;2;1;0;0
2020-05-04 03:15:00;0;2;0;0;0;1;2;1;0;0
2020-05-04 03:30:00;0;1;0;0;0;0;5;1;0;0
2020-05-04 03:45:00;0;6;0;1;0;0;5;2;0;0
2020-05-04 04:00:00;0;5;0;0;0;2;8;3;0;0
2020-05-04 04:15:00;0;12;0;0;0;0;8;5;0;0
2020-05-04 04:30:00;0;10;0;0;0;9;7;2;1;2
2020-05-04 04:45:00;0;25;0;1;0;9;19;8;1;1
2020-05-04 05:00:00;0;25;4;1;1;26;14;18;0;0
2020-05-04 05:15:00;0;33;0;3;1;56;26;20;1;4
2020-05-04 05:30:00;0;66;1;2;4;111;43;66;2;8
2020-05-04 05:45:00;0;35;1;2;4;113;27;66;7;15
2020-05-04 06:00:00;0;56;17;15;26;95;37;59;5;6
2020-05-04 06:15:00;0;68;1;9;2;136;51;102;16;23
2020-05-04 06:30:00;0;103;7;5;8;195;63;125;24;34
2020-05-04 06:45:00;0;105;0;8;9;155;46;132;15;32
2020-05-04 07:00:00;0;83;15;16;11;137;56;133;15;22
2020-05-04 07:15:00;0;55;2;11;4;86;29;99;14;15
2020-05-04 07:30:00;0;53;8;7;5;92;54;117;7;12
2020-05-04 07:45:00;0;85;12;19;12;137;71;123;13;17
2020-05-04 08:00:00;0;86;15;10;6;94;65;111;15;11
2020-05-04 08:15:00;0;80;6;13;9;87;63;101;12;11
2020-05-04 08:30:00;0;73;7;7;14;56;70;100;14;11
2020-05-04 08:45:00;0;79;5;12;8;46;53;91;3;2
2020-05-04 09:00:00;0;79;2;10;9;54;67;87;8;4
2020-05-04 09:15:00;0;106;4;9;12;43;85;123;6;6
2020-05-04 09:30:00;0;75;10;7;19;44;76;105;4;2
2020-05-04 09:45:00;0;101;15;8;14;46;93;119;6;3
2020-05-04 10:00:00;0;98;8;12;11;48;83;112;6;5
2020-05-04 10:15:00;0;102;8;12;16;43;76;111;16;5
2020-05-04 10:30:00;0;114;9;13;14;43;85;130;8;2
2020-05-04 10:45:00;0;121;8;15;17;43;91;111;16;4
2020-05-04 11:00:00;0;103;16;16;20;29;78;111;16;6
2020-05-04 11:15:00;0;101;12;18;20;42;69;97;12;4
