DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-12-26 00:00:00;12;7;5;0;4;16;1
2019-12-26 00:15:00;15;13;1;2;4;10;9
2019-12-26 00:30:00;7;7;2;2;11;16;3
2019-12-26 00:45:00;16;9;1;3;5;8;5
2019-12-26 01:00:00;11;3;0;5;6;6;4
2019-12-26 01:15:00;13;7;1;3;4;12;3
2019-12-26 01:30:00;9;7;0;0;0;8;0
2019-12-26 01:45:00;7;1;1;0;4;8;2
2019-12-26 02:00:00;15;3;0;1;1;5;1
2019-12-26 02:15:00;16;3;2;2;3;5;4
2019-12-26 02:30:00;13;4;0;4;3;8;2
2019-12-26 02:45:00;5;5;0;2;3;7;1
2019-12-26 03:00:00;7;4;0;0;2;6;1
2019-12-26 03:15:00;7;6;1;1;2;10;0
2019-12-26 03:30:00;4;1;0;2;3;3;3
2019-12-26 03:45:00;3;5;0;0;1;5;3
2019-12-26 04:00:00;5;3;1;4;5;6;0
2019-12-26 04:15:00;4;2;0;2;3;9;3
2019-12-26 04:30:00;4;1;0;0;2;10;3
2019-12-26 04:45:00;8;8;1;0;2;5;3
2019-12-26 05:00:00;6;2;0;0;0;4;2
2019-12-26 05:15:00;10;4;0;0;3;6;4
2019-12-26 05:30:00;4;3;1;0;0;15;4
2019-12-26 05:45:00;9;4;1;0;2;6;4
2019-12-26 06:00:00;7;4;0;1;2;6;5
2019-12-26 06:15:00;4;4;0;2;3;6;3
2019-12-26 06:30:00;5;2;1;2;6;7;1
2019-12-26 06:45:00;9;5;1;3;6;8;1
2019-12-26 07:00:00;8;12;0;1;2;1;2
2019-12-26 07:15:00;12;7;1;4;4;7;5
2019-12-26 07:30:00;5;6;1;2;8;10;4
2019-12-26 07:45:00;12;10;0;5;4;9;5
2019-12-26 08:00:00;11;10;1;4;6;7;4
2019-12-26 08:15:00;15;16;0;7;7;11;6
2019-12-26 08:30:00;14;10;1;4;9;12;6
2019-12-26 08:45:00;20;10;2;3;7;14;2
2019-12-26 09:00:00;19;12;1;8;14;17;10
2019-12-26 09:15:00;25;18;2;11;16;28;10
2019-12-26 09:30:00;23;19;1;16;22;30;10
2019-12-26 09:45:00;39;23;7;6;18;26;14
2019-12-26 10:00:00;28;35;3;16;22;36;5
2019-12-26 10:15:00;39;29;0;9;15;36;17
2019-12-26 10:30:00;55;38;1;16;24;28;14
2019-12-26 10:45:00;47;44;4;10;22;55;17
2019-12-26 11:00:00;52;48;6;11;26;48;22
2019-12-26 11:15:00;75;40;3;11;21;46;26
2019-12-26 11:30:00;47;34;3;14;18;54;25
2019-12-26 11:45:00;72;39;6;21;28;66;25
2019-12-26 12:00:00;52;28;6;16;29;48;29
2019-12-26 12:15:00;41;28;2;15;24;58;30
2019-12-26 12:30:00;42;22;5;16;24;46;25
2019-12-26 12:45:00;54;35;4;23;43;56;31
2019-12-26 13:00:00;48;31;2;11;24;50;17
2019-12-26 13:15:00;51;25;8;17;27;46;24
2019-12-26 13:30:00;49;36;4;14;21;54;31
2019-12-26 13:45:00;45;42;6;21;33;50;32
2019-12-26 14:00:00;53;31;5;13;25;55;39
2019-12-26 14:15:00;71;39;3;20;27;60;44
2019-12-26 14:30:00;66;42;6;15;24;61;39
2019-12-26 14:45:00;60;41;11;29;47;61;38
2019-12-26 15:00:00;42;44;5;19;35;60;32
2019-12-26 15:15:00;62;44;4;19;34;63;37
2019-12-26 15:30:00;56;38;3;17;31;58;30
2019-12-26 15:45:00;63;35;7;15;31;63;39
2019-12-26 16:00:00;41;31;3;17;28;46;27
2019-12-26 16:15:00;48;35;6;15;33;71;32
2019-12-26 16:30:00;56;40;6;22;37;44;39
2019-12-26 16:45:00;63;49;6;25;40;81;34
2019-12-26 17:00:00;51;38;6;13;25;62;29
2019-12-26 17:15:00;60;43;2;21;39;64;53
2019-12-26 17:30:00;45;35;3;15;20;54;26
2019-12-26 17:45:00;48;27;4;16;25;49;24
2019-12-26 18:00:00;44;30;6;6;21;47;40
2019-12-26 18:15:00;46;34;6;24;39;58;38
2019-12-26 18:30:00;49;22;3;16;24;39;20
2019-12-26 18:45:00;55;36;5;15;24;49;27
2019-12-26 19:00:00;53;18;2;15;20;40;25
2019-12-26 19:15:00;53;44;3;13;17;48;29
2019-12-26 19:30:00;45;30;5;8;20;55;24
2019-12-26 19:45:00;50;29;7;14;27;55;33
2019-12-26 20:00:00;35;32;2;12;21;55;25
2019-12-26 20:15:00;42;35;4;8;16;52;21
2019-12-26 20:30:00;42;27;1;10;21;40;21
2019-12-26 20:45:00;28;17;3;13;27;56;20
2019-12-26 21:00:00;38;23;4;11;24;32;13
2019-12-26 21:15:00;45;18;2;15;24;39;21
2019-12-26 21:30:00;40;21;3;4;15;30;18
2019-12-26 21:45:00;31;16;1;8;12;27;14
2019-12-26 22:00:00;27;21;2;7;12;27;16
2019-12-26 22:15:00;37;20;2;9;14;24;17
2019-12-26 22:30:00;24;14;2;5;13;31;15
2019-12-26 22:45:00;26;17;3;6;12;26;15
2019-12-26 23:00:00;29;19;6;6;19;29;8
2019-12-26 23:15:00;21;12;4;8;12;22;10
2019-12-26 23:30:00;17;5;1;7;14;19;8
2019-12-26 23:45:00;14;10;0;4;6;16;7
