DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-09-09 00:00:00;6;3;0;2;3;12;9;0;0;0;0;0;0;0
2019-09-09 00:15:00;5;0;1;0;5;13;12;0;0;0;0;0;0;0
2019-09-09 00:30:00;5;2;2;1;2;4;11;0;0;0;0;0;0;0
2019-09-09 00:45:00;6;1;2;2;1;6;10;0;0;0;0;0;0;0
2019-09-09 01:00:00;6;3;0;0;2;6;6;0;0;0;0;0;0;0
2019-09-09 01:15:00;6;0;0;0;0;6;5;0;0;0;0;0;0;0
2019-09-09 01:30:00;2;1;1;3;1;5;2;0;0;0;0;0;0;0
2019-09-09 01:45:00;3;1;1;1;4;7;3;0;0;0;0;0;0;0
2019-09-09 02:00:00;2;1;1;2;3;7;11;0;0;0;0;0;0;0
2019-09-09 02:15:00;3;1;0;0;2;4;4;0;0;0;0;0;0;0
2019-09-09 02:30:00;3;0;0;0;3;3;1;0;0;0;0;0;0;0
2019-09-09 02:45:00;1;2;1;1;4;10;8;0;0;0;0;0;0;0
2019-09-09 03:00:00;1;0;0;0;4;8;2;0;0;0;0;0;0;0
2019-09-09 03:15:00;4;1;0;0;0;8;5;0;0;0;0;0;0;0
2019-09-09 03:30:00;2;0;0;1;2;7;4;0;0;0;0;0;0;0
2019-09-09 03:45:00;6;0;1;0;6;11;7;0;0;0;0;0;0;0
2019-09-09 04:00:00;7;0;0;0;5;18;5;0;0;0;0;0;0;0
2019-09-09 04:15:00;6;1;1;1;4;21;9;0;0;0;0;0;0;0
2019-09-09 04:30:00;6;0;0;0;1;22;18;0;0;0;0;0;0;0
2019-09-09 04:45:00;36;2;1;0;9;36;23;0;0;0;0;0;0;0
2019-09-09 05:00:00;51;0;4;2;10;39;68;0;0;0;0;0;0;0
2019-09-09 05:15:00;92;9;3;1;18;53;118;0;0;0;0;0;0;0
2019-09-09 05:30:00;120;10;17;1;17;55;124;0;0;0;0;0;0;2
2019-09-09 05:45:00;90;5;21;5;18;38;116;0;0;0;0;0;0;0
2019-09-09 06:00:00;78;8;21;8;24;63;100;0;0;0;0;0;0;0
2019-09-09 06:15:00;105;12;24;7;32;84;125;1;0;1;0;0;0;0
2019-09-09 06:30:00;186;21;32;6;51;111;200;0;0;0;0;0;0;0
2019-09-09 06:45:00;154;12;37;3;59;116;184;0;0;1;0;0;0;0
2019-09-09 07:00:00;152;26;29;13;63;117;180;1;0;0;0;0;0;0
2019-09-09 07:15:00;162;45;52;18;67;137;181;0;0;0;0;0;0;0
2019-09-09 07:30:00;177;29;47;29;76;119;199;0;0;0;0;0;0;0
2019-09-09 07:45:00;145;39;48;28;98;136;163;3;0;3;0;0;0;0
2019-09-09 08:00:00;119;35;29;18;68;111;141;2;2;6;0;0;0;0
2019-09-09 08:15:00;148;28;30;24;69;113;163;3;0;0;0;0;0;0
2019-09-09 08:30:00;142;17;28;17;53;114;160;3;0;0;3;3;3;0
2019-09-09 08:45:00;128;30;30;17;65;125;166;2;0;1;0;0;0;0
2019-09-09 09:00:00;114;21;23;18;72;114;144;1;0;0;0;0;0;0
2019-09-09 09:15:00;102;16;19;14;54;109;135;2;0;0;0;0;0;0
2019-09-09 09:30:00;85;19;19;15;58;120;133;2;0;0;0;0;0;0
2019-09-09 09:45:00;103;17;23;13;61;108;149;0;0;0;0;0;0;0
2019-09-09 10:00:00;91;18;25;11;58;106;151;0;0;0;0;0;0;0
2019-09-09 10:15:00;96;20;23;16;69;106;145;1;0;0;0;0;0;0
2019-09-09 10:30:00;107;19;32;21;74;140;152;0;0;0;0;0;0;0
2019-09-09 10:45:00;107;13;21;17;60;126;141;0;0;0;0;0;0;0
2019-09-09 11:00:00;113;28;30;12;70;117;148;10;0;1;0;0;0;0
2019-09-09 11:15:00;99;20;29;16;67;112;149;2;0;0;0;0;0;0
2019-09-09 11:30:00;95;22;28;16;72;139;158;0;1;0;0;0;0;0
2019-09-09 11:45:00;91;23;29;11;73;147;135;3;0;13;0;0;0;0
2019-09-09 12:00:00;108;22;23;11;86;145;140;0;0;4;0;0;0;0
2019-09-09 12:15:00;103;22;30;10;80;131;152;3;0;0;0;0;0;0
2019-09-09 12:30:00;109;24;38;21;76;134;161;4;0;0;0;0;0;0
2019-09-09 12:45:00;103;27;29;11;79;131;156;0;0;0;1;1;1;0
2019-09-09 13:00:00;136;37;34;17;92;137;162;2;1;2;0;0;0;0
2019-09-09 13:15:00;148;30;25;8;70;119;174;2;0;0;0;0;0;0
2019-09-09 13:30:00;163;30;26;14;99;138;162;0;0;9;0;0;0;0
2019-09-09 13:45:00;134;31;34;18;86;130;175;0;0;16;0;0;0;0
2019-09-09 14:00:00;117;27;40;15;98;138;171;0;2;4;0;0;0;0
2019-09-09 14:15:00;96;16;49;19;106;165;159;7;1;1;3;3;3;0
2019-09-09 14:30:00;112;28;43;15;131;119;154;1;0;0;0;0;0;0
2019-09-09 14:45:00;125;30;34;19;123;114;145;2;0;0;0;0;0;0
2019-09-09 15:00:00;124;18;30;14;122;117;157;2;0;10;0;0;0;0
2019-09-09 15:15:00;113;17;54;22;115;108;153;0;0;6;0;0;0;0
2019-09-09 15:30:00;115;28;60;19;101;89;147;2;0;9;18;18;18;0
2019-09-09 15:45:00;127;37;50;22;105;103;175;3;0;0;3;3;3;0
2019-09-09 16:00:00;139;33;52;21;114;110;162;0;0;0;0;0;0;0
2019-09-09 16:15:00;141;45;70;10;92;84;163;2;0;3;0;0;0;0
2019-09-09 16:30:00;139;40;73;29;107;95;158;5;0;7;0;0;0;0
2019-09-09 16:45:00;160;34;64;26;117;109;158;0;0;5;0;0;0;0
2019-09-09 17:00:00;145;34;56;19;109;95;161;9;0;1;0;0;0;0
2019-09-09 17:15:00;159;54;62;22;103;95;154;0;0;0;0;0;0;0
2019-09-09 17:30:00;145;29;55;21;105;85;143;0;0;2;0;0;0;0
2019-09-09 17:45:00;132;50;49;22;108;104;148;0;0;1;0;0;0;0
2019-09-09 18:00:00;143;35;41;19;124;121;174;0;0;53;0;0;0;0
2019-09-09 18:15:00;116;24;38;18;116;136;182;0;0;1;0;0;0;0
2019-09-09 18:30:00;104;17;31;23;117;130;139;0;0;0;0;0;0;0
2019-09-09 18:45:00;84;18;38;15;86;115;114;0;0;1;0;0;0;0
2019-09-09 19:00:00;88;16;36;19;81;123;142;2;0;2;0;0;0;0
2019-09-09 19:15:00;61;15;21;10;68;107;92;0;0;0;0;0;0;0
2019-09-09 19:30:00;67;10;23;16;80;122;94;0;0;8;0;0;0;0
2019-09-09 19:45:00;57;7;22;9;76;109;82;0;0;0;0;0;0;0
2019-09-09 20:00:00;67;11;20;14;73;117;92;8;0;2;0;0;0;0
2019-09-09 20:15:00;54;15;23;11;56;100;79;0;0;1;0;0;0;0
2019-09-09 20:30:00;41;9;22;13;48;86;67;1;0;0;0;0;0;0
2019-09-09 20:45:00;66;7;9;7;27;64;77;0;0;0;0;0;0;0
2019-09-09 21:00:00;68;10;8;8;29;67;98;27;0;0;0;0;0;0
2019-09-09 21:15:00;69;8;14;6;35;64;94;0;0;0;0;0;0;0
