DATUM;1(TAFGA);2(TAFBA)
2020-02-15 00:00:00;0;0
2020-02-15 00:15:00;0;0
2020-02-15 00:30:00;0;0
2020-02-15 00:45:00;0;0
2020-02-15 01:00:00;0;0
2020-02-15 01:15:00;0;0
2020-02-15 01:30:00;0;0
2020-02-15 01:45:00;0;0
2020-02-15 02:00:00;0;0
2020-02-15 02:15:00;0;0
2020-02-15 02:30:00;0;0
2020-02-15 02:45:00;0;0
2020-02-15 03:00:00;0;0
2020-02-15 03:15:00;0;0
2020-02-15 03:30:00;0;0
2020-02-15 03:45:00;0;0
2020-02-15 04:00:00;0;0
2020-02-15 04:15:00;0;0
2020-02-15 04:30:00;0;0
2020-02-15 04:45:00;0;0
2020-02-15 05:00:00;0;0
2020-02-15 05:15:00;0;0
2020-02-15 05:30:00;0;0
2020-02-15 05:45:00;0;0
2020-02-15 06:00:00;0;0
2020-02-15 06:15:00;0;0
2020-02-15 06:30:00;0;0
2020-02-15 06:45:00;0;0
2020-02-15 07:00:00;0;0
2020-02-15 07:15:00;0;0
2020-02-15 07:30:00;2;0
2020-02-15 07:45:00;2;0
2020-02-15 08:00:00;4;0
2020-02-15 08:15:00;5;0
2020-02-15 08:30:00;7;4
2020-02-15 08:45:00;6;1
2020-02-15 09:00:00;17;2
2020-02-15 09:15:00;18;1
2020-02-15 09:30:00;15;0
2020-02-15 09:45:00;19;2
2020-02-15 10:00:00;16;5
2020-02-15 10:15:00;23;1
2020-02-15 10:30:00;15;3
2020-02-15 10:45:00;24;6
2020-02-15 11:00:00;14;7
2020-02-15 11:15:00;22;6
2020-02-15 11:30:00;17;6
2020-02-15 11:45:00;27;4
2020-02-15 12:00:00;18;13
2020-02-15 12:15:00;19;2
2020-02-15 12:30:00;12;9
2020-02-15 12:45:00;16;8
2020-02-15 13:00:00;18;17
2020-02-15 13:15:00;22;4
2020-02-15 13:30:00;19;14
2020-02-15 13:45:00;19;10
2020-02-15 14:00:00;17;4
2020-02-15 14:15:00;31;21
2020-02-15 14:30:00;29;15
2020-02-15 14:45:00;22;9
2020-02-15 15:00:00;22;8
2020-02-15 15:15:00;20;7
2020-02-15 15:30:00;19;16
2020-02-15 15:45:00;23;17
2020-02-15 16:00:00;19;1
2020-02-15 16:15:00;31;6
2020-02-15 16:30:00;27;9
2020-02-15 16:45:00;21;8
2020-02-15 17:00:00;29;3
2020-02-15 17:15:00;17;9
2020-02-15 17:30:00;20;8
2020-02-15 17:45:00;16;3
2020-02-15 18:00:00;14;7
2020-02-15 18:15:00;18;14
2020-02-15 18:30:00;14;4
2020-02-15 18:45:00;14;1
2020-02-15 19:00:00;18;2
2020-02-15 19:15:00;14;4
2020-02-15 19:30:00;17;13
2020-02-15 19:45:00;9;2
2020-02-15 20:00:00;7;0
2020-02-15 20:15:00;7;2
2020-02-15 20:30:00;4;0
2020-02-15 20:45:00;4;3
2020-02-15 21:00:00;3;1
2020-02-15 21:15:00;1;4
2020-02-15 21:30:00;3;3
2020-02-15 21:45:00;3;2
2020-02-15 22:00:00;2;0
2020-02-15 22:15:00;7;4
2020-02-15 22:30:00;7;2
2020-02-15 22:45:00;2;16
2020-02-15 23:00:00;7;4
2020-02-15 23:15:00;0;0
2020-02-15 23:30:00;1;1
2020-02-15 23:45:00;0;0
