DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-10-26 00:00:00;6;4;4;0;0;20;1;20;4;1;0
2019-10-26 00:15:00;11;3;3;0;0;21;3;21;3;0;0
2019-10-26 00:30:00;21;4;2;0;0;17;0;17;2;2;0
2019-10-26 00:45:00;8;4;3;0;1;15;4;14;2;0;0
2019-10-26 01:00:00;11;1;0;0;2;17;2;18;1;0;0
2019-10-26 01:15:00;13;6;3;0;0;13;1;13;0;0;0
2019-10-26 01:30:00;7;1;0;0;1;13;1;13;0;0;1
2019-10-26 01:45:00;6;5;5;0;0;9;2;9;4;0;0
2019-10-26 02:00:00;7;1;3;0;0;12;2;12;0;0;1
2019-10-26 02:15:00;5;0;0;0;0;6;3;6;0;0;1
2019-10-26 02:30:00;4;0;0;0;0;7;1;7;1;1;1
2019-10-26 02:45:00;3;2;0;0;0;5;2;5;0;0;0
2019-10-26 03:00:00;5;3;1;0;0;3;3;3;0;0;0
2019-10-26 03:15:00;1;3;3;0;0;7;1;7;0;1;0
2019-10-26 03:30:00;6;3;2;0;0;2;1;2;0;2;0
2019-10-26 03:45:00;5;3;1;0;0;5;2;5;1;2;0
2019-10-26 04:00:00;2;0;0;0;0;4;0;4;0;0;0
2019-10-26 04:15:00;2;1;1;0;0;7;0;7;0;0;0
2019-10-26 04:30:00;4;0;0;0;0;3;1;3;0;0;0
2019-10-26 04:45:00;5;3;3;0;0;4;3;4;0;0;1
2019-10-26 05:00:00;19;0;1;0;0;5;1;5;0;0;0
2019-10-26 05:15:00;18;1;1;0;0;11;2;11;0;0;0
2019-10-26 05:30:00;25;1;0;0;0;13;4;13;0;1;3
2019-10-26 05:45:00;14;1;0;0;0;13;2;13;0;0;2
2019-10-26 06:00:00;17;2;0;0;0;24;1;24;0;0;0
2019-10-26 06:15:00;28;2;1;0;0;20;1;20;0;0;2
2019-10-26 06:30:00;18;3;1;0;0;23;2;23;1;0;1
2019-10-26 06:45:00;25;0;0;0;1;16;2;16;1;0;0
2019-10-26 07:00:00;34;3;2;0;0;25;3;25;0;0;0
2019-10-26 07:15:00;27;3;3;0;1;16;4;16;0;1;0
2019-10-26 07:30:00;50;3;2;0;0;22;1;22;0;1;0
2019-10-26 07:45:00;62;1;1;0;0;35;7;35;3;1;0
2019-10-26 08:00:00;35;4;3;0;0;32;7;32;1;2;0
