DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-01-03 00:00:00;8;18;2;1;0;0;1;10;7;7;6;9;9;4;2;2;0
2020-01-03 00:15:00;6;10;7;0;0;0;0;10;2;3;0;11;10;6;2;2;0
2020-01-03 00:30:00;7;5;4;0;0;0;1;8;12;4;0;9;6;3;4;0;0
2020-01-03 00:45:00;10;13;4;1;0;1;0;11;3;2;2;6;3;0;0;1;0
2020-01-03 01:00:00;4;7;5;1;0;0;0;6;3;4;2;2;9;2;1;1;0
2020-01-03 01:15:00;12;9;6;1;0;0;0;11;6;4;0;8;7;2;0;1;0
2020-01-03 01:30:00;5;4;1;1;1;1;0;5;6;4;1;3;2;3;0;1;0
2020-01-03 01:45:00;6;9;2;0;0;0;0;3;4;2;1;1;2;1;0;0;0
2020-01-03 02:00:00;7;6;2;0;0;1;0;5;6;6;0;5;5;2;1;0;0
2020-01-03 02:15:00;10;7;2;0;0;0;0;2;4;5;2;2;4;1;0;0;0
2020-01-03 02:30:00;6;6;1;0;0;0;0;2;6;4;1;3;2;0;0;0;0
2020-01-03 02:45:00;7;6;2;0;0;0;0;3;2;3;2;5;5;2;0;0;0
2020-01-03 03:00:00;5;9;4;1;0;1;1;9;4;3;1;3;2;3;7;3;0
2020-01-03 03:15:00;9;10;2;0;0;0;0;1;5;3;0;2;4;1;0;0;0
2020-01-03 03:30:00;1;1;3;0;0;0;0;2;1;3;0;1;2;3;0;0;0
2020-01-03 03:45:00;6;4;0;0;0;0;0;2;1;2;0;3;2;0;0;0;0
2020-01-03 04:00:00;9;5;0;0;0;0;0;3;3;1;0;2;4;0;0;0;0
2020-01-03 04:15:00;3;6;3;1;0;0;0;5;4;3;1;2;5;3;0;0;0
2020-01-03 04:30:00;12;9;5;0;0;0;0;9;8;6;0;2;5;0;0;1;0
2020-01-03 04:45:00;11;12;0;1;0;0;0;5;4;4;0;4;6;3;0;2;0
2020-01-03 05:00:00;12;9;6;2;0;0;1;8;8;7;5;5;8;5;8;3;0
2020-01-03 05:15:00;21;21;11;13;1;0;3;14;10;8;2;9;12;6;0;15;0
2020-01-03 05:30:00;24;32;28;11;2;1;5;19;22;12;3;20;21;6;15;9;0
2020-01-03 05:45:00;21;30;22;3;1;2;1;10;19;8;4;16;9;1;6;4;0
2020-01-03 06:00:00;26;18;15;1;0;3;0;15;32;9;4;16;18;5;2;1;0
2020-01-03 06:15:00;24;34;31;2;1;0;0;12;18;14;2;21;17;6;12;3;0
2020-01-03 06:30:00;34;32;25;2;0;3;0;20;28;11;8;21;25;12;8;7;0
2020-01-03 06:45:00;37;41;32;3;0;1;1;23;39;11;8;19;32;17;9;6;0
2020-01-03 07:00:00;33;43;25;7;0;0;1;23;26;8;6;37;33;17;2;10;0
2020-01-03 07:15:00;57;37;27;3;0;0;0;24;27;18;9;26;32;13;8;12;0
2020-01-03 07:30:00;44;50;32;10;0;0;2;37;43;23;14;25;34;18;11;21;0
2020-01-03 07:45:00;51;54;45;5;0;0;1;65;42;24;11;27;28;21;19;8;0
2020-01-03 08:00:00;42;46;34;2;0;0;0;35;26;12;11;32;27;19;8;7;0
2020-01-03 08:15:00;66;55;51;3;0;0;1;38;47;24;14;15;28;22;3;6;0
2020-01-03 08:30:00;45;48;37;4;0;2;1;38;45;21;15;32;39;20;7;5;0
2020-01-03 08:45:00;49;63;60;6;1;3;3;61;54;18;13;55;30;23;7;8;0
2020-01-03 09:00:00;69;75;49;8;0;3;2;35;30;24;17;36;34;19;12;12;0
2020-01-03 09:15:00;75;52;36;14;1;0;4;36;57;20;13;35;43;28;15;18;0
2020-01-03 09:30:00;70;63;60;10;0;1;0;43;60;31;21;49;38;30;11;10;0
2020-01-03 09:45:00;74;81;70;17;2;0;2;56;65;34;24;53;45;32;12;16;0
2020-01-03 10:00:00;76;83;65;18;1;5;1;72;67;32;28;55;41;31;7;16;0
2020-01-03 10:15:00;86;73;66;28;3;3;3;59;67;43;31;62;45;24;22;31;0
2020-01-03 10:30:00;80;76;72;11;2;2;5;61;60;43;26;81;51;41;19;15;0
2020-01-03 10:45:00;89;87;76;6;0;3;2;72;77;35;40;82;53;33;33;12;0
2020-01-03 11:00:00;69;81;71;6;2;6;5;93;70;38;24;69;52;43;20;20;0
2020-01-03 11:15:00;80;70;54;10;1;4;4;103;79;46;30;75;47;34;16;18;0
2020-01-03 11:30:00;80;88;69;14;5;8;6;65;79;39;38;80;52;43;10;17;0
2020-01-03 11:45:00;81;98;96;16;12;12;8;71;83;45;28;63;58;46;10;17;0
2020-01-03 12:00:00;89;103;89;19;9;13;15;85;105;40;33;82;59;49;40;24;0
2020-01-03 12:15:00;86;90;83;12;2;6;10;90;91;42;31;70;49;39;8;23;0
2020-01-03 12:30:00;97;75;66;8;2;7;7;83;88;48;36;64;48;42;14;26;0
2020-01-03 12:45:00;100;94;79;18;3;7;5;81;80;36;28;71;46;41;8;27;0
2020-01-03 13:00:00;93;84;71;10;5;8;9;81;85;51;34;65;56;42;4;13;0
2020-01-03 13:15:00;114;82;81;27;0;6;7;141;110;59;41;73;62;58;60;41;0
2020-01-03 13:30:00;99;83;64;13;3;10;7;91;107;52;43;89;53;42;12;26;0
2020-01-03 13:45:00;84;92;83;21;1;10;8;93;107;37;29;77;62;50;10;31;0
2020-01-03 14:00:00;94;102;89;35;3;13;12;94;100;46;34;95;72;68;37;47;0
2020-01-03 14:15:00;108;85;81;23;3;9;5;87;90;33;29;86;61;47;25;31;0
2020-01-03 14:30:00;97;107;92;39;3;13;8;105;123;43;36;80;63;68;37;46;0
2020-01-03 14:45:00;109;77;77;16;3;11;11;90;96;46;36;84;62;54;32;19;0
2020-01-03 15:00:00;95;76;68;20;4;7;10;74;82;41;26;95;56;44;28;26;0
2020-01-03 15:15:00;86;80;61;23;4;7;10;80;92;58;44;79;68;59;31;37;0
2020-01-03 15:30:00;115;87;71;18;5;13;14;86;94;50;39;87;61;59;17;30;0
2020-01-03 15:45:00;88;76;62;27;8;10;10;76;108;45;33;74;62;59;41;28;0
2020-01-03 16:00:00;90;83;80;28;10;15;18;85;85;40;33;87;64;66;20;28;0
2020-01-03 16:15:00;95;98;77;37;9;18;20;89;105;45;36;75;67;51;6;55;0
2020-01-03 16:30:00;92;82;71;27;7;25;15;108;106;60;47;72;58;49;14;45;0
2020-01-03 16:45:00;96;71;69;35;5;11;8;86;94;47;31;67;75;66;17;48;0
2020-01-03 17:00:00;97;89;68;39;1;12;11;77;90;42;27;76;77;60;13;50;0
2020-01-03 17:15:00;85;84;58;27;4;9;11;89;94;24;28;74;68;52;35;39;0
2020-01-03 17:30:00;103;91;71;30;7;13;10;84;91;37;29;99;85;60;8;63;0
2020-01-03 17:45:00;73;97;74;50;1;8;12;178;117;45;38;98;95;63;18;88;0
2020-01-03 18:00:00;76;95;72;48;0;5;5;79;85;47;26;75;74;54;40;88;0
2020-01-03 18:15:00;85;77;62;65;10;10;11;81;102;36;26;79;85;52;7;143;0
2020-01-03 18:30:00;77;71;58;51;10;10;16;79;80;30;17;53;68;48;17;100;0
2020-01-03 18:45:00;76;90;62;45;4;9;21;115;96;33;18;72;71;52;54;90;0
2020-01-03 19:00:00;67;81;44;25;4;10;9;55;62;31;17;49;57;33;9;54;0
2020-01-03 19:15:00;44;58;41;14;5;7;3;51;68;23;7;41;40;39;14;24;0
2020-01-03 19:30:00;38;57;41;13;0;4;6;48;48;20;16;46;41;31;24;25;0
2020-01-03 19:45:00;42;57;41;6;0;5;6;43;107;24;16;41;46;22;6;15;0
2020-01-03 20:00:00;44;55;46;7;2;6;3;52;56;17;10;11;53;36;20;19;0
2020-01-03 20:15:00;45;40;28;2;10;21;12;51;64;27;12;1;63;38;15;6;0
2020-01-03 20:30:00;41;57;40;2;2;3;7;30;48;18;11;0;43;30;24;2;0
2020-01-03 20:45:00;40;48;26;5;1;0;2;29;33;18;2;0;40;28;14;2;0
2020-01-03 21:00:00;55;41;29;2;0;2;1;34;49;22;9;0;45;25;9;4;0
2020-01-03 21:15:00;23;30;21;3;1;4;1;34;36;16;9;0;32;22;9;4;0
2020-01-03 21:30:00;21;35;24;6;2;3;4;23;36;15;5;1;15;37;10;6;0
2020-01-03 21:45:00;33;42;20;13;12;25;22;35;48;19;10;20;26;29;9;18;0
2020-01-03 22:00:00;49;35;25;13;30;102;45;58;65;36;35;4;4;6;8;12;0
2020-01-03 22:15:00;56;36;22;7;14;79;35;53;54;27;27;1;13;58;11;8;0
2020-01-03 22:30:00;29;25;14;5;8;13;11;16;20;11;7;5;17;41;12;7;0
2020-01-03 22:45:00;28;30;24;4;6;20;4;22;20;10;4;21;15;23;0;7;0
2020-01-03 23:00:00;16;16;7;1;2;10;5;29;26;8;5;13;19;12;3;4;0
2020-01-03 23:15:00;18;19;14;4;3;8;10;19;18;12;5;23;16;16;14;4;0
2020-01-03 23:30:00;24;22;8;1;0;2;5;10;17;7;3;10;12;5;12;2;0
2020-01-03 23:45:00;17;18;11;0;1;7;6;11;16;5;4;14;18;9;3;1;0
