DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-11-07 00:00:00;2;1;1;1;0
2020-11-07 00:15:00;3;2;3;3;3
2020-11-07 00:30:00;2;2;0;2;1
2020-11-07 00:45:00;1;0;2;0;1
2020-11-07 01:00:00;0;0;0;4;2
2020-11-07 01:15:00;1;0;0;1;1
2020-11-07 01:30:00;2;0;0;2;1
2020-11-07 01:45:00;0;0;0;2;0
2020-11-07 02:00:00;0;0;0;0;1
2020-11-07 02:15:00;0;0;0;2;0
2020-11-07 02:30:00;3;0;0;3;0
2020-11-07 02:45:00;0;1;0;0;0
2020-11-07 03:00:00;0;0;0;1;1
2020-11-07 03:15:00;0;0;0;1;0
2020-11-07 03:30:00;0;0;0;0;0
2020-11-07 03:45:00;0;0;0;0;0
2020-11-07 04:00:00;0;0;0;2;0
2020-11-07 04:15:00;2;0;0;0;1
2020-11-07 04:30:00;0;0;0;2;1
2020-11-07 04:45:00;1;0;0;1;2
2020-11-07 05:00:00;2;0;0;1;0
2020-11-07 05:15:00;3;1;1;1;3
2020-11-07 05:30:00;7;1;1;3;2
2020-11-07 05:45:00;4;2;2;6;2
2020-11-07 06:00:00;16;7;1;2;3
2020-11-07 06:15:00;5;3;1;6;5
2020-11-07 06:30:00;6;4;1;7;7
2020-11-07 06:45:00;13;7;1;8;4
2020-11-07 07:00:00;15;7;1;8;8
2020-11-07 07:15:00;12;9;3;5;10
2020-11-07 07:30:00;10;10;7;8;3
2020-11-07 07:45:00;19;14;5;13;24
2020-11-07 08:00:00;14;16;6;16;15
2020-11-07 08:15:00;16;12;6;12;17
2020-11-07 08:30:00;19;15;13;14;22
2020-11-07 08:45:00;29;15;14;24;33
2020-11-07 09:00:00;22;18;13;18;26
2020-11-07 09:15:00;26;21;10;23;41
2020-11-07 09:30:00;36;16;12;17;37
2020-11-07 09:45:00;36;18;14;25;40
2020-11-07 10:00:00;38;16;18;25;32
2020-11-07 10:15:00;25;18;16;19;44
2020-11-07 10:30:00;41;27;11;32;45
2020-11-07 10:45:00;35;27;25;31;34
2020-11-07 11:00:00;24;15;26;41;47
2020-11-07 11:15:00;30;19;19;29;51
2020-11-07 11:30:00;44;16;22;23;54
2020-11-07 11:45:00;36;20;24;39;43
2020-11-07 12:00:00;28;7;12;17;56
2020-11-07 12:15:00;38;13;16;20;59
2020-11-07 12:30:00;30;13;19;26;47
2020-11-07 12:45:00;32;10;19;30;52
2020-11-07 13:00:00;27;8;12;24;47
2020-11-07 13:15:00;23;10;9;34;44
2020-11-07 13:30:00;36;11;15;27;37
2020-11-07 13:45:00;23;5;12;19;66
2020-11-07 14:00:00;31;8;14;20;47
2020-11-07 14:15:00;37;8;16;25;46
2020-11-07 14:30:00;33;17;15;37;57
2020-11-07 14:45:00;28;13;15;15;51
2020-11-07 15:00:00;32;8;11;30;40
2020-11-07 15:15:00;36;12;16;38;43
2020-11-07 15:30:00;24;7;7;17;28
2020-11-07 15:45:00;30;15;21;23;41
2020-11-07 16:00:00;50;17;16;23;28
2020-11-07 16:15:00;33;8;12;25;42
2020-11-07 16:30:00;22;8;14;15;28
2020-11-07 16:45:00;28;8;11;29;41
2020-11-07 17:00:00;26;7;12;18;41
2020-11-07 17:15:00;27;8;11;30;49
2020-11-07 17:30:00;22;10;9;21;46
2020-11-07 17:45:00;22;10;11;18;29
2020-11-07 18:00:00;23;8;13;20;32
2020-11-07 18:15:00;15;6;8;27;25
2020-11-07 18:30:00;20;7;6;18;25
2020-11-07 18:45:00;26;5;11;18;14
2020-11-07 19:00:00;19;6;7;14;29
2020-11-07 19:15:00;20;5;5;13;17
2020-11-07 19:30:00;16;5;5;14;19
2020-11-07 19:45:00;15;4;5;11;21
2020-11-07 20:00:00;11;6;4;8;22
2020-11-07 20:15:00;8;9;3;7;27
2020-11-07 20:30:00;7;4;2;11;6
2020-11-07 20:45:00;11;8;2;5;21
2020-11-07 21:00:00;9;5;5;2;5
2020-11-07 21:15:00;5;3;1;6;11
2020-11-07 21:30:00;8;0;2;4;9
2020-11-07 21:45:00;4;1;2;6;15
2020-11-07 22:00:00;10;2;4;6;9
2020-11-07 22:15:00;3;1;0;2;6
2020-11-07 22:30:00;3;0;2;3;16
2020-11-07 22:45:00;3;0;0;5;8
2020-11-07 23:00:00;11;4;4;10;4
2020-11-07 23:15:00;2;0;1;9;6
2020-11-07 23:30:00;8;0;0;0;1
2020-11-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
