DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-08-08 00:00:00;1;9;1;9;4;0;0;0;0;0;0;0;0
2019-08-08 00:15:00;0;8;8;17;8;0;0;0;0;0;0;0;0
2019-08-08 00:30:00;0;14;5;17;2;1;0;1;0;0;0;0;0
2019-08-08 00:45:00;0;10;6;17;4;0;0;0;0;0;0;0;0
2019-08-08 01:00:00;0;9;1;10;4;0;0;0;0;0;0;0;0
2019-08-08 01:15:00;0;17;2;8;2;0;0;0;0;0;0;0;0
2019-08-08 01:30:00;0;8;0;5;5;0;0;1;0;0;0;0;0
2019-08-08 01:45:00;0;6;0;4;4;1;0;0;0;0;0;0;0
2019-08-08 02:00:00;0;6;2;10;3;0;0;0;0;0;0;0;0
2019-08-08 02:15:00;1;11;2;8;3;1;1;1;0;0;0;0;0
2019-08-08 02:30:00;0;11;2;6;2;0;1;1;0;0;0;0;0
2019-08-08 02:45:00;0;11;2;4;2;0;1;1;0;0;0;0;0
2019-08-08 03:00:00;0;5;3;9;2;0;0;0;0;0;0;0;0
2019-08-08 03:15:00;0;7;2;5;5;0;0;0;0;0;0;0;0
2019-08-08 03:30:00;1;9;0;13;1;0;1;1;0;0;0;0;0
2019-08-08 03:45:00;0;6;1;7;4;0;0;0;0;0;0;0;0
2019-08-08 04:00:00;2;14;3;9;1;1;1;1;0;0;0;0;0
2019-08-08 04:15:00;1;17;4;7;3;1;0;1;0;0;0;0;0
2019-08-08 04:30:00;3;22;7;24;6;0;1;2;0;0;0;0;0
2019-08-08 04:45:00;1;18;5;32;14;0;1;2;0;0;0;0;0
2019-08-08 05:00:00;0;30;9;87;39;2;0;0;0;0;0;0;0
2019-08-08 05:15:00;1;34;26;113;82;1;2;1;0;0;0;0;0
2019-08-08 05:30:00;5;61;37;96;100;2;0;0;0;0;0;0;0
2019-08-08 05:45:00;8;99;75;113;115;5;2;3;0;0;0;0;0
2019-08-08 06:00:00;17;100;90;96;101;5;8;10;0;0;4;0;0
2019-08-08 06:15:00;12;83;66;141;134;8;13;19;0;0;0;0;0
2019-08-08 06:30:00;14;70;71;120;134;8;12;7;5;0;13;0;0
2019-08-08 06:45:00;8;68;70;143;156;8;11;13;0;0;0;0;0
2019-08-08 07:00:00;17;58;56;132;148;19;6;11;1;0;0;0;0
2019-08-08 07:15:00;5;59;55;125;148;18;6;9;0;0;0;0;0
2019-08-08 07:30:00;24;70;66;134;163;13;7;14;3;0;9;0;0
2019-08-08 07:45:00;26;66;62;132;154;29;5;6;35;0;0;2;0
2019-08-08 08:00:00;37;62;64;89;161;29;12;19;2;0;3;0;4
2019-08-08 08:15:00;32;60;65;2;193;25;11;21;2;0;5;0;0
2019-08-08 08:30:00;28;63;62;68;158;31;11;21;13;0;15;31;0
2019-08-08 08:45:00;28;73;70;113;99;27;17;24;6;0;4;0;0
2019-08-08 09:00:00;39;58;51;96;76;17;16;24;20;0;8;0;0
2019-08-08 09:15:00;35;64;76;89;78;22;22;23;31;0;1;0;0
2019-08-08 09:30:00;34;58;61;101;70;19;25;29;8;0;5;1;0
2019-08-08 09:45:00;33;68;71;41;143;14;21;32;5;0;8;0;0
2019-08-08 10:00:00;32;86;75;68;89;12;14;38;2;0;21;0;0
2019-08-08 10:15:00;28;77;72;83;86;24;26;31;7;4;0;0;0
2019-08-08 10:30:00;37;87;75;79;64;25;15;18;3;0;5;0;0
2019-08-08 10:45:00;28;77;69;84;56;12;18;40;7;1;8;1;0
2019-08-08 11:00:00;34;85;65;75;67;14;24;40;25;0;4;0;0
2019-08-08 11:15:00;29;71;65;98;74;15;29;32;72;0;0;0;0
2019-08-08 11:30:00;30;93;87;88;70;16;21;30;9;0;9;0;0
2019-08-08 11:45:00;31;86;78;74;61;10;25;32;7;0;6;4;5
2019-08-08 12:00:00;34;107;99;82;74;14;19;36;7;0;3;0;0
2019-08-08 12:15:00;34;101;84;85;55;19;15;33;10;7;3;0;4
2019-08-08 12:30:00;33;95;83;80;62;12;23;36;37;0;4;0;0
2019-08-08 12:45:00;25;101;82;92;78;17;27;22;11;0;6;1;0
2019-08-08 13:00:00;26;102;103;108;106;24;21;36;10;0;4;1;0
