DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-06-15 00:00:00;3;7;2;8;3;0;0;0;0;0;0;0;0
2020-06-15 00:15:00;3;5;3;15;6;0;0;0;0;0;0;0;0
2020-06-15 00:30:00;0;3;9;10;5;0;0;0;0;0;0;0;0
2020-06-15 00:45:00;2;3;3;15;8;0;0;0;0;0;0;0;0
2020-06-15 01:00:00;1;2;4;4;5;0;0;0;0;0;0;0;0
2020-06-15 01:15:00;2;4;1;3;4;0;0;0;0;0;0;0;0
2020-06-15 01:30:00;2;3;1;6;3;0;0;0;0;0;0;0;0
2020-06-15 01:45:00;0;1;5;2;2;0;0;0;0;0;0;0;0
2020-06-15 02:00:00;0;3;1;2;0;1;0;0;0;0;0;0;0
2020-06-15 02:15:00;1;2;6;15;7;0;0;0;0;0;0;0;0
2020-06-15 02:30:00;1;2;1;7;4;0;0;0;0;0;0;0;0
2020-06-15 03:00:00;3;1;3;10;3;0;0;0;0;0;0;0;0
2020-06-15 03:15:00;0;4;4;2;1;0;0;0;0;0;0;0;0
2020-06-15 03:30:00;0;2;4;3;2;0;0;0;0;0;0;0;0
2020-06-15 03:45:00;3;2;0;6;3;0;0;0;0;0;0;0;0
2020-06-15 04:00:00;0;5;1;8;5;0;0;0;0;0;0;0;0
2020-06-15 04:15:00;3;8;1;11;7;0;0;0;0;0;0;0;0
2020-06-15 04:30:00;2;11;5;20;16;0;0;0;0;0;0;0;0
2020-06-15 04:45:00;2;8;3;32;28;2;0;0;0;0;0;0;0
2020-06-15 05:00:00;5;14;9;76;59;3;0;0;0;0;0;0;0
2020-06-15 05:15:00;10;35;4;116;123;2;0;1;0;0;0;0;0
2020-06-15 05:30:00;11;28;5;105;124;1;0;0;0;0;0;0;0
2020-06-15 05:45:00;17;31;19;77;96;3;0;0;0;0;0;0;0
2020-06-15 06:00:00;13;28;18;71;70;1;0;0;0;0;0;0;0
2020-06-15 06:15:00;22;33;24;84;109;6;0;0;0;0;0;0;0
2020-06-15 06:30:00;22;45;30;121;148;3;0;0;0;0;0;0;0
2020-06-15 06:45:00;28;57;43;106;143;6;0;2;5;0;0;0;0
2020-06-15 07:00:00;31;53;29;109;141;11;0;1;0;0;0;0;0
2020-06-15 07:15:00;41;87;49;135;169;15;0;0;3;0;0;0;0
2020-06-15 07:30:00;36;78;59;140;133;28;0;3;6;0;0;0;0
2020-06-15 07:45:00;45;95;47;139;118;42;0;1;2;0;0;5;0
2020-06-15 08:00:00;48;68;39;170;159;41;0;0;2;0;0;0;0
2020-06-15 08:15:00;48;82;43;111;140;32;0;1;0;0;0;0;0
2020-06-15 08:30:00;49;78;48;123;137;23;0;0;0;0;0;0;0
