DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-05-08 00:00:00;8;5;0;0;3;2;4;3;0;0;0;0;0;0
2020-05-08 00:15:00;10;6;3;0;0;13;16;2;1;1;0;0;0;0
2020-05-08 00:30:00;8;5;1;1;3;7;11;1;1;0;0;0;0;0
2020-05-08 00:45:00;7;6;1;0;4;6;7;1;0;2;0;0;0;0
2020-05-08 01:00:00;6;2;0;0;2;3;5;3;0;0;0;0;0;0
2020-05-08 01:15:00;6;1;1;0;2;6;8;3;0;2;0;0;0;0
2020-05-08 01:30:00;4;2;0;0;0;2;5;0;0;0;0;0;0;0
2020-05-08 01:45:00;2;0;1;0;1;7;8;0;1;1;0;0;0;0
2020-05-08 02:00:00;4;2;2;0;2;4;5;3;0;0;0;0;0;0
2020-05-08 02:15:00;5;5;0;0;0;4;2;0;0;0;0;0;0;0
2020-05-08 02:30:00;2;2;1;0;0;1;0;2;0;1;0;0;0;0
2020-05-08 02:45:00;5;1;1;0;1;2;3;1;0;0;0;0;0;0
2020-05-08 03:00:00;6;4;0;0;0;8;7;3;0;1;0;0;0;0
2020-05-08 03:15:00;3;4;1;0;2;4;3;1;1;1;0;0;0;0
2020-05-08 03:30:00;6;0;1;0;0;5;3;2;0;1;0;0;0;0
2020-05-08 03:45:00;5;4;0;2;2;2;3;1;0;0;0;0;0;0
2020-05-08 04:00:00;3;0;0;1;1;7;8;0;0;0;0;0;0;0
2020-05-08 04:15:00;8;5;0;1;0;10;9;4;0;0;0;0;0;0
2020-05-08 04:30:00;11;4;1;1;2;9;5;4;0;0;0;0;0;0
2020-05-08 04:45:00;12;10;2;0;3;15;11;9;0;1;0;0;0;0
2020-05-08 05:00:00;24;14;2;3;9;16;17;6;1;0;0;0;0;0
2020-05-08 05:15:00;52;35;4;9;14;22;30;12;3;2;0;0;0;0
2020-05-08 05:30:00;45;50;5;10;15;32;28;14;2;4;0;0;0;0
2020-05-08 05:45:00;26;40;5;10;13;29;19;13;2;3;0;0;0;0
2020-05-08 06:00:00;31;30;3;19;18;29;19;13;4;5;1;0;0;0
2020-05-08 06:15:00;55;67;6;8;15;33;24;14;11;6;9;0;0;0
2020-05-08 06:30:00;65;79;17;12;36;43;40;26;4;3;0;0;0;0
2020-05-08 06:45:00;55;84;7;17;26;59;49;19;4;6;0;0;0;0
2020-05-08 07:00:00;59;71;13;23;38;45;36;16;6;6;0;0;0;0
2020-05-08 07:15:00;54;66;9;13;26;38;33;19;7;5;4;0;2;0
2020-05-08 07:30:00;80;87;25;19;40;55;63;29;7;8;0;0;0;0
2020-05-08 07:45:00;67;78;21;29;42;78;73;26;11;9;0;0;0;0
2020-05-08 08:00:00;56;61;19;30;32;72;69;29;11;7;0;0;0;0
2020-05-08 08:15:00;59;58;19;19;27;71;54;29;9;9;0;0;1;0
2020-05-08 08:30:00;64;75;20;30;36;74;77;26;8;5;0;0;0;0
2020-05-08 08:45:00;70;68;20;38;42;73;89;40;13;7;1;0;0;0
2020-05-08 09:00:00;71;72;20;40;33;70;86;35;13;10;0;0;1;0
2020-05-08 09:15:00;48;62;22;27;28;85;84;31;8;6;4;0;1;0
2020-05-08 09:30:00;81;95;26;41;36;88;88;32;18;7;0;0;13;0
2020-05-08 09:45:00;82;77;18;43;47;83;88;37;16;11;0;1;0;0
2020-05-08 10:00:00;71;76;18;32;32;85;88;34;16;12;0;0;1;0
