DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-07-23 00:00:00;19;19;15;0;4;18;0;3;5;5;3;3;0;0;0;0
2020-07-23 00:15:00;17;16;15;2;5;15;0;3;4;4;5;5;0;0;0;0
2020-07-23 00:30:00;9;15;12;0;2;14;0;1;2;2;2;2;0;0;0;0
2020-07-23 00:45:00;6;11;11;0;3;9;1;4;2;2;2;2;0;0;0;0
2020-07-23 01:00:00;11;9;10;0;4;10;1;1;1;1;0;1;0;0;0;0
2020-07-23 01:15:00;16;12;12;0;1;10;0;4;1;1;2;2;0;0;0;0
2020-07-23 01:30:00;9;7;9;1;0;10;1;5;0;0;0;0;0;0;0;0
2020-07-23 01:45:00;3;7;8;1;4;6;1;2;1;1;1;1;0;0;0;0
2020-07-23 02:00:00;7;3;4;1;4;3;0;4;1;1;1;1;0;0;0;0
2020-07-23 02:15:00;6;8;6;0;0;4;0;2;1;1;0;1;0;0;0;0
2020-07-23 02:30:00;4;3;3;1;4;1;0;2;0;0;0;0;0;0;0;0
2020-07-23 02:45:00;6;2;2;0;0;3;2;1;0;0;1;1;0;0;0;0
2020-07-23 03:00:00;11;7;6;2;2;8;0;0;1;1;1;1;0;0;0;0
2020-07-23 03:15:00;4;4;6;0;0;6;0;1;1;1;0;0;0;0;0;0
2020-07-23 03:30:00;4;4;3;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-07-23 03:45:00;7;7;6;0;2;5;0;2;0;0;0;0;0;0;0;0
2020-07-23 04:00:00;5;10;7;0;4;12;0;0;1;1;2;1;0;0;0;0
2020-07-23 04:15:00;11;7;6;1;5;5;0;2;0;0;0;0;0;0;0;0
2020-07-23 04:30:00;9;7;7;0;6;8;1;2;6;6;6;6;0;0;0;0
2020-07-23 04:45:00;12;10;9;1;1;10;0;2;2;2;1;1;0;0;0;0
2020-07-23 05:00:00;24;18;14;3;5;19;1;3;8;9;6;6;0;0;0;0
2020-07-23 05:15:00;36;33;26;1;10;33;2;8;22;21;18;20;0;0;0;0
2020-07-23 05:30:00;38;63;41;3;17;57;0;20;32;32;31;31;0;0;1;0
2020-07-23 05:45:00;56;74;38;8;17;77;3;15;25;25;24;25;0;0;0;0
2020-07-23 06:00:00;50;64;37;16;28;63;2;12;17;18;16;16;0;0;0;0
2020-07-23 06:15:00;90;73;45;19;28;70;1;20;24;23;23;23;0;0;0;0
2020-07-23 06:30:00;106;93;65;5;30;103;4;28;35;36;34;37;0;0;0;0
2020-07-23 06:45:00;100;139;82;9;32;128;3;38;40;42;40;40;0;0;0;0
2020-07-23 07:00:00;107;148;156;18;47;149;6;33;55;55;52;50;1;0;0;0
2020-07-23 07:15:00;138;132;147;20;53;125;6;59;56;55;52;50;1;9;1;1
2020-07-23 07:30:00;189;161;173;36;46;137;6;57;56;54;49;52;0;0;0;2
2020-07-23 07:45:00;139;175;131;20;39;146;9;58;70;69;72;74;0;0;0;0
2020-07-23 08:00:00;131;139;88;18;47;133;13;57;77;76;67;66;2;0;3;0
2020-07-23 08:15:00;144;113;85;35;51;115;6;44;73;67;66;66;0;1;0;0
2020-07-23 08:30:00;129;144;102;31;42;131;4;44;53;55;46;48;2;2;0;1
2020-07-23 08:45:00;144;148;105;24;51;130;8;58;53;53;47;49;0;0;0;0
2020-07-23 09:00:00;112;150;97;34;53;138;12;42;55;54;46;48;0;0;0;0
2020-07-23 09:15:00;162;161;109;43;41;136;13;57;52;50;47;45;0;0;0;0
2020-07-23 09:30:00;175;158;107;43;48;137;17;52;41;42;40;36;0;0;0;0
2020-07-23 09:45:00;153;171;106;37;48;155;14;47;61;59;51;53;0;0;0;0
2020-07-23 10:00:00;158;170;86;35;38;160;17;54;53;51;46;46;0;0;0;4
2020-07-23 10:15:00;174;160;104;60;39;138;20;35;61;55;50;51;0;0;0;0
2020-07-23 10:30:00;138;154;92;50;48;140;15;71;58;57;51;54;0;0;3;2
2020-07-23 10:45:00;153;189;110;36;47;171;11;72;69;73;67;71;0;0;0;2
2020-07-23 11:00:00;162;177;92;31;52;169;20;80;60;58;45;48;2;0;1;0
2020-07-23 11:15:00;198;179;117;48;47;165;17;54;57;56;45;46;0;0;0;0
2020-07-23 11:30:00;161;186;88;38;37;169;13;53;54;57;53;53;0;0;0;0
2020-07-23 11:45:00;147;198;116;37;38;209;15;74;60;54;50;49;1;0;0;0
2020-07-23 12:00:00;151;179;109;51;31;159;17;48;53;55;54;52;0;0;0;0
2020-07-23 12:15:00;157;174;96;53;39;152;8;50;63;60;53;53;0;0;0;1
