DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-07-31 00:00:00;12;8;6;5;2;9;10;5;5;3;1
2020-07-31 00:15:00;14;9;4;9;3;9;9;1;6;7;2
2020-07-31 00:30:00;18;7;2;11;9;8;11;4;1;8;3
2020-07-31 00:45:00;11;9;2;4;3;13;7;0;0;5;0
2020-07-31 01:00:00;12;8;2;1;0;6;5;0;0;6;2
2020-07-31 01:15:00;7;6;0;4;0;9;5;0;2;2;0
2020-07-31 01:30:00;10;6;2;4;1;10;6;0;2;2;1
2020-07-31 01:45:00;15;4;0;1;1;11;12;6;0;0;0
2020-07-31 02:00:00;10;10;1;3;1;3;3;0;0;0;0
2020-07-31 02:15:00;9;9;0;2;2;11;9;0;0;0;0
2020-07-31 02:30:00;16;10;1;0;0;5;4;1;0;2;2
2020-07-31 02:45:00;6;7;2;1;0;3;1;1;1;3;2
2020-07-31 03:00:00;6;3;0;1;0;1;2;0;2;2;0
2020-07-31 03:15:00;5;6;0;0;0;4;4;0;1;3;0
2020-07-31 03:30:00;5;4;1;0;0;5;3;2;1;3;2
2020-07-31 03:45:00;7;6;1;2;2;10;3;0;0;1;1
2020-07-31 04:00:00;6;5;0;2;1;6;6;1;0;0;0
2020-07-31 04:15:00;9;10;0;1;1;9;7;1;1;2;0
2020-07-31 04:30:00;13;7;1;4;2;17;6;1;1;1;0
2020-07-31 04:45:00;16;14;0;8;5;24;8;2;1;5;2
2020-07-31 05:00:00;26;28;4;7;7;56;45;3;0;7;5
2020-07-31 05:15:00;40;20;6;16;9;94;76;5;1;8;5
2020-07-31 05:30:00;39;30;10;14;10;91;88;4;5;18;11
2020-07-31 05:45:00;74;80;24;31;19;91;90;8;8;15;6
2020-07-31 06:00:00;71;86;15;27;16;76;81;3;8;14;6
2020-07-31 06:15:00;71;58;12;30;8;84;101;11;10;27;9
2020-07-31 06:30:00;67;63;13;41;12;102;132;7;9;21;12
2020-07-31 06:45:00;52;56;20;44;23;107;99;8;9;24;8
2020-07-31 07:00:00;58;51;17;31;15;106;107;12;14;26;6
2020-07-31 07:15:00;72;73;15;32;16;97;116;18;28;34;15
2020-07-31 07:30:00;65;60;14;69;26;95;114;17;25;29;8
2020-07-31 07:45:00;68;87;14;78;33;92;104;28;26;31;17
2020-07-31 08:00:00;71;62;9;49;30;73;77;21;22;41;23
2020-07-31 08:15:00;64;63;16;54;13;85;84;19;27;37;21
2020-07-31 08:30:00;75;88;14;70;23;90;89;15;21;44;15
2020-07-31 08:45:00;71;70;27;63;21;82;64;14;31;39;20
2020-07-31 09:00:00;58;56;20;61;21;71;64;21;28;42;20
2020-07-31 09:15:00;74;83;20;92;19;66;69;15;31;53;21
2020-07-31 09:30:00;90;95;24;74;35;68;73;21;33;49;17
2020-07-31 09:45:00;80;83;24;58;25;69;72;26;37;59;30
2020-07-31 10:00:00;81;85;25;62;25;62;63;19;29;51;16
2020-07-31 10:15:00;95;96;31;72;23;75;79;23;43;60;30
2020-07-31 10:30:00;89;92;23;57;22;64;68;15;32;51;16
2020-07-31 10:45:00;79;96;38;69;16;61;66;32;30;64;31
2020-07-31 11:00:00;92;103;31;75;21;66;78;19;30;67;27
2020-07-31 11:15:00;98;114;22;56;33;71;67;21;30;57;23
2020-07-31 11:30:00;97;121;34;64;26;71;64;29;34;65;23
2020-07-31 11:45:00;101;121;29;121;20;60;73;21;40;59;29
2020-07-31 12:00:00;109;139;30;59;26;63;68;25;45;75;24
2020-07-31 12:15:00;98;118;26;32;9;65;62;28;20;67;23
2020-07-31 12:30:00;97;126;34;60;29;64;73;23;34;58;24
2020-07-31 12:45:00;120;146;43;58;26;59;83;19;33;61;26
2020-07-31 13:00:00;112;146;21;60;18;82;97;27;31;62;24
2020-07-31 13:15:00;112;140;24;56;18;114;98;29;33;60;22
2020-07-31 13:30:00;105;120;38;59;26;98;95;21;36;74;30
2020-07-31 13:45:00;123;138;37;58;24;105;100;34;38;57;22
2020-07-31 14:00:00;122;148;30;46;23;96;83;28;32;61;26
2020-07-31 14:15:00;141;171;35;56;24;81;57;21;38;59;20
2020-07-31 14:30:00;135;167;35;55;27;79;77;21;35;59;33
2020-07-31 14:45:00;125;156;30;67;16;77;73;28;43;57;16
2020-07-31 15:00:00;122;130;33;44;28;68;59;34;30;62;28
2020-07-31 15:15:00;124;139;42;35;24;72;69;24;36;51;21
2020-07-31 15:30:00;115;118;28;42;23;75;66;17;28;60;19
2020-07-31 15:45:00;113;131;19;46;25;87;70;25;35;58;26
2020-07-31 16:00:00;121;139;23;46;28;79;65;25;28;45;23
2020-07-31 16:15:00;98;108;28;50;16;64;64;18;22;49;21
2020-07-31 16:30:00;104;110;24;34;31;76;69;19;32;46;21
2020-07-31 16:45:00;97;108;33;50;28;78;66;27;23;62;24
2020-07-31 17:00:00;97;93;28;52;17;62;63;25;31;69;25
2020-07-31 17:15:00;80;102;27;38;29;76;56;25;30;46;17
2020-07-31 17:30:00;100;101;24;42;19;75;61;35;19;55;20
2020-07-31 17:45:00;74;91;25;49;20;76;56;27;16;50;27
2020-07-31 18:00:00;84;89;27;58;28;71;63;20;36;52;19
2020-07-31 18:15:00;84;87;26;44;12;71;55;26;21;62;26
2020-07-31 18:30:00;83;92;30;41;21;74;47;17;23;38;14
2020-07-31 18:45:00;80;79;19;30;17;66;51;13;19;50;20
2020-07-31 19:00:00;73;64;18;34;18;69;47;6;22;43;16
2020-07-31 19:15:00;66;70;13;44;18;65;48;17;29;44;16
2020-07-31 19:30:00;71;64;27;49;9;65;48;13;21;36;11
2020-07-31 19:45:00;68;59;21;44;20;60;41;15;9;39;14
2020-07-31 20:00:00;62;52;23;32;12;58;53;16;12;48;15
2020-07-31 20:15:00;63;61;28;34;9;58;41;12;16;39;14
2020-07-31 20:30:00;54;42;9;33;17;54;43;5;10;33;16
2020-07-31 20:45:00;41;37;11;31;11;60;47;18;9;44;15
2020-07-31 21:00:00;30;26;12;16;13;84;74;5;9;35;15
2020-07-31 21:15:00;47;41;16;30;11;78;68;14;7;18;7
2020-07-31 21:30:00;44;54;12;28;10;62;54;12;15;23;8
2020-07-31 21:45:00;77;87;11;25;10;42;35;9;6;20;8
2020-07-31 22:00:00;96;73;8;28;9;33;35;16;11;30;8
2020-07-31 22:15:00;45;49;9;21;5;33;21;6;8;20;11
2020-07-31 22:30:00;37;32;9;19;9;24;31;5;7;19;5
2020-07-31 22:45:00;32;20;17;12;8;28;23;8;4;24;4
2020-07-31 23:00:00;31;27;10;11;8;27;24;5;5;17;3
2020-07-31 23:15:00;27;13;2;13;5;22;18;4;13;26;6
2020-07-31 23:30:00;18;12;2;16;4;21;15;5;6;15;7
2020-07-31 23:45:00;27;24;5;9;3;22;11;2;2;6;2
