DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2019-11-18 00:00:00;7;5;1;1;2;10;7;1;3;2;1
2019-11-18 00:15:00;2;1;1;1;2;11;6;1;0;3;0
2019-11-18 00:30:00;12;5;1;4;1;3;4;4;1;3;0
2019-11-18 00:45:00;9;5;1;3;0;10;4;4;2;1;0
2019-11-18 01:00:00;10;9;0;0;0;7;7;2;0;4;1
2019-11-18 01:15:00;4;2;0;0;1;6;1;1;1;1;0
2019-11-18 01:30:00;5;6;0;1;0;7;2;1;1;2;1
2019-11-18 01:45:00;5;1;0;1;1;10;6;1;2;1;0
2019-11-18 02:00:00;7;4;0;1;0;2;2;1;1;1;1
2019-11-18 02:15:00;6;1;0;1;1;3;2;0;1;2;1
2019-11-18 02:30:00;3;4;0;0;0;3;2;1;1;1;0
2019-11-18 02:45:00;8;5;0;0;1;4;6;1;0;4;2
2019-11-18 03:00:00;8;9;0;0;0;4;3;1;1;1;1
2019-11-18 03:15:00;6;7;1;2;2;5;3;2;1;1;0
2019-11-18 03:30:00;2;3;0;2;1;5;5;1;0;2;2
2019-11-18 03:45:00;6;5;0;1;1;13;8;1;0;3;1
2019-11-18 04:00:00;9;9;2;1;3;9;7;1;0;1;0
2019-11-18 04:15:00;15;7;3;6;7;11;5;0;2;2;1
2019-11-18 04:30:00;23;18;2;5;4;31;16;0;2;2;1
2019-11-18 04:45:00;31;16;1;4;11;67;35;3;3;6;5
2019-11-18 05:00:00;37;38;5;17;4;110;105;5;3;7;6
2019-11-18 05:15:00;49;45;14;24;12;170;169;5;3;18;8
2019-11-18 05:30:00;48;53;17;25;19;151;172;5;4;29;15
2019-11-18 05:45:00;56;54;17;46;31;137;172;7;10;22;6
2019-11-18 06:00:00;79;86;12;46;31;137;176;5;10;22;9
2019-11-18 06:15:00;63;81;21;43;37;149;187;6;11;34;10
2019-11-18 06:30:00;69;89;21;54;22;108;149;15;14;29;6
2019-11-18 06:45:00;80;98;20;67;32;95;146;28;18;41;12
2019-11-18 07:00:00;62;70;12;84;30;95;124;29;17;36;12
2019-11-18 07:15:00;57;85;19;88;25;86;110;27;24;64;11
2019-11-18 07:30:00;84;101;11;93;23;69;94;37;25;40;6
2019-11-18 07:45:00;87;114;14;99;33;63;111;40;50;61;14
2019-11-18 08:00:00;75;100;15;76;25;61;88;31;41;49;19
2019-11-18 08:15:00;78;79;15;88;32;72;122;36;30;39;10
2019-11-18 08:30:00;80;97;18;92;36;79;132;30;28;50;19
2019-11-18 08:45:00;84;88;23;90;33;79;104;34;28;44;18
2019-11-18 09:00:00;82;94;29;61;25;97;116;38;28;55;17
2019-11-18 09:15:00;63;92;28;67;25;74;91;34;21;37;14
2019-11-18 09:30:00;80;93;31;64;22;74;113;23;28;49;15
2019-11-18 09:45:00;72;100;29;67;27;81;114;34;31;47;22
2019-11-18 10:00:00;76;90;24;68;26;88;109;42;28;59;14
2019-11-18 10:15:00;84;111;35;65;32;90;107;31;35;44;24
2019-11-18 10:30:00;86;110;22;75;25;91;103;27;33;51;16
2019-11-18 10:45:00;79;119;28;55;24;85;101;24;32;69;29
2019-11-18 11:00:00;78;96;25;64;25;58;85;19;35;55;25
2019-11-18 11:15:00;80;122;33;62;19;68;80;25;45;80;31
2019-11-18 11:30:00;75;110;22;60;25;70;91;24;43;60;29
2019-11-18 11:45:00;94;124;26;77;24;80;107;30;39;68;28
2019-11-18 12:00:00;99;125;37;54;25;72;92;34;32;67;17
2019-11-18 12:15:00;93;126;30;55;19;80;104;18;32;70;22
2019-11-18 12:30:00;94;122;24;63;26;84;110;26;30;59;18
2019-11-18 12:45:00;88;116;32;44;24;80;105;26;35;50;18
2019-11-18 13:00:00;97;127;32;63;28;102;132;21;34;79;30
2019-11-18 13:15:00;103;128;42;53;27;126;167;23;37;59;16
2019-11-18 13:30:00;108;139;34;56;13;93;117;31;37;57;22
2019-11-18 13:45:00;115;134;31;75;30;85;129;38;29;51;21
2019-11-18 14:00:00;123;157;28;60;25;101;109;20;27;55;25
2019-11-18 14:15:00;166;183;33;63;31;83;74;24;21;67;13
2019-11-18 14:30:00;157;189;25;74;34;76;88;20;27;54;26
2019-11-18 14:45:00;150;185;23;75;27;79;81;23;28;64;19
2019-11-18 15:00:00;132;166;25;76;34;80;100;25;43;71;25
2019-11-18 15:15:00;154;202;39;72;32;87;99;24;35;78;16
2019-11-18 15:30:00;145;184;37;73;32;83;90;24;39;81;25
2019-11-18 15:45:00;158;200;33;72;30;90;102;31;49;80;19
2019-11-18 16:00:00;166;186;29;60;34;94;99;31;37;86;26
2019-11-18 16:15:00;134;178;30;68;35;105;95;41;55;87;31
2019-11-18 16:30:00;142;170;41;80;24;94;108;41;39;81;31
