DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-02-06 00:00:00;3;0;0;0;10;0;0;0;0;0;0;0;0
2020-02-06 00:15:00;10;0;0;0;21;0;0;0;0;0;0;0;0
2020-02-06 00:30:00;7;0;2;1;22;0;0;0;0;0;0;0;0
2020-02-06 00:45:00;5;0;0;0;11;0;0;0;0;0;0;0;0
2020-02-06 01:00:00;6;0;1;0;10;0;0;0;0;0;0;0;0
2020-02-06 01:15:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2020-02-06 01:30:00;9;0;0;0;7;0;0;0;0;0;0;0;0
2020-02-06 01:45:00;6;0;0;0;2;0;0;0;0;0;0;0;0
2020-02-06 02:00:00;10;1;3;2;1;0;0;0;0;0;0;0;0
2020-02-06 02:15:00;4;0;1;0;1;0;0;0;0;0;0;0;0
2020-02-06 02:30:00;9;1;0;1;9;0;0;0;0;0;0;0;0
2020-02-06 02:45:00;3;0;0;0;8;0;0;0;0;0;0;0;0
2020-02-06 03:00:00;1;1;0;0;6;0;0;0;0;0;0;0;0
2020-02-06 03:15:00;3;0;0;0;4;0;0;0;0;0;0;0;0
2020-02-06 03:30:00;7;0;0;0;10;0;0;0;0;0;0;0;0
2020-02-06 03:45:00;6;0;0;0;10;0;0;0;0;0;0;0;0
2020-02-06 04:00:00;5;0;0;0;10;0;0;0;0;0;0;0;0
2020-02-06 04:15:00;11;0;0;1;8;0;0;0;0;0;0;0;0
2020-02-06 04:30:00;10;1;0;0;11;0;0;0;0;0;0;0;0
2020-02-06 04:45:00;18;3;0;1;13;0;0;0;0;0;0;0;0
2020-02-06 05:00:00;36;0;0;1;17;0;0;0;0;0;0;0;0
2020-02-06 05:15:00;47;0;1;3;28;0;0;0;0;0;0;0;0
2020-02-06 05:30:00;77;0;1;2;38;0;0;0;0;0;0;0;0
2020-02-06 05:45:00;68;0;2;2;76;0;0;0;0;0;0;0;0
2020-02-06 06:00:00;100;3;3;2;81;0;0;0;0;0;0;0;0
2020-02-06 06:15:00;126;4;4;7;99;1;0;0;0;0;0;0;0
2020-02-06 06:30:00;100;4;3;5;122;2;0;2;6;0;0;0;0
2020-02-06 06:45:00;156;3;8;16;146;1;2;7;2;0;0;0;0
2020-02-06 07:00:00;127;5;7;10;129;1;1;0;6;0;0;0;0
2020-02-06 07:15:00;184;10;11;9;136;2;0;13;1;0;0;0;0
2020-02-06 07:30:00;163;8;8;12;120;0;1;0;31;0;0;9;0
2020-02-06 07:45:00;167;11;7;13;143;0;0;0;73;0;0;0;0
2020-02-06 08:00:00;156;12;6;13;125;3;0;5;0;0;0;0;0
2020-02-06 08:15:00;153;9;8;7;130;5;2;5;15;1;0;0;0
2020-02-06 08:30:00;155;9;4;8;94;0;0;4;3;0;0;0;0
2020-02-06 08:45:00;145;11;45;8;104;1;1;0;7;0;0;0;0
2020-02-06 09:00:00;127;8;61;10;106;4;2;0;17;0;0;0;0
2020-02-06 09:15:00;117;12;42;9;128;3;1;1;20;0;0;0;0
2020-02-06 09:30:00;139;3;9;12;109;2;3;4;14;3;0;0;0
2020-02-06 09:45:00;136;10;4;11;118;3;3;8;17;0;0;0;0
2020-02-06 10:00:00;124;6;16;13;115;4;4;6;3;0;0;0;0
2020-02-06 10:15:00;138;11;33;8;131;4;1;1;9;0;0;0;0
2020-02-06 10:30:00;104;8;11;11;128;4;3;0;49;0;0;0;0
2020-02-06 10:45:00;133;10;12;11;128;1;6;0;3;0;0;0;0
2020-02-06 11:00:00;130;6;13;12;125;4;5;1;3;0;0;0;0
2020-02-06 11:15:00;138;5;19;13;123;4;5;1;8;0;0;0;0
2020-02-06 11:30:00;154;6;12;16;160;3;2;1;35;0;0;9;0
2020-02-06 11:45:00;117;4;24;12;150;5;6;4;16;0;0;0;0
2020-02-06 12:00:00;99;11;21;22;129;7;4;3;24;0;0;0;0
2020-02-06 12:15:00;124;3;15;15;140;4;9;2;6;0;0;0;0
2020-02-06 12:30:00;114;2;11;13;160;3;5;5;5;0;0;0;0
2020-02-06 12:45:00;113;8;57;16;169;5;3;6;7;0;0;2;0
2020-02-06 13:00:00;140;9;9;8;159;8;6;3;2;0;0;0;0
2020-02-06 13:15:00;122;2;12;11;145;1;8;1;25;0;0;0;0
2020-02-06 13:30:00;112;7;12;19;121;5;3;38;11;0;0;0;0
2020-02-06 13:45:00;156;6;109;8;135;7;4;0;27;0;0;0;0
2020-02-06 14:00:00;112;4;9;10;151;6;7;3;18;0;0;0;0
2020-02-06 14:15:00;116;6;19;8;144;7;6;8;1;0;0;0;0
2020-02-06 14:30:00;133;9;18;11;139;6;2;0;28;0;0;2;0
