DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-01-30 00:00:00;5;2;7;0;7;7;3;1;6;6;0;0;0;0
2020-01-30 00:15:00;5;6;8;2;5;3;1;0;2;1;0;0;0;0
2020-01-30 00:30:00;5;1;14;2;4;9;3;1;1;3;0;0;0;0
2020-01-30 00:45:00;3;5;6;0;3;2;0;0;3;3;0;0;0;0
2020-01-30 01:00:00;5;2;4;1;5;6;1;0;1;4;0;0;0;0
2020-01-30 01:15:00;1;3;5;0;6;4;0;0;1;5;0;0;0;0
2020-01-30 01:30:00;2;1;7;0;2;5;0;0;2;0;0;0;0;0
2020-01-30 01:45:00;1;2;3;0;4;1;1;0;0;1;0;0;0;0
2020-01-30 02:00:00;3;3;1;0;4;0;1;0;2;0;0;0;0;0
2020-01-30 02:15:00;0;0;2;0;4;4;1;0;1;2;0;0;0;0
2020-01-30 02:30:00;0;1;5;0;7;5;1;1;1;3;0;0;0;0
2020-01-30 02:45:00;3;3;4;0;5;2;2;0;1;1;0;0;0;0
2020-01-30 03:00:00;4;1;2;0;3;3;1;0;1;2;0;0;0;0
2020-01-30 03:15:00;2;0;6;0;3;1;0;0;3;1;0;0;0;0
2020-01-30 03:30:00;4;3;5;1;5;1;1;0;2;2;0;0;0;0
2020-01-30 03:45:00;5;4;5;0;3;2;1;0;2;2;0;0;0;0
2020-01-30 04:00:00;5;8;8;0;4;2;3;0;4;3;0;0;0;0
2020-01-30 04:15:00;10;4;14;2;9;8;2;0;4;1;0;0;0;0
2020-01-30 04:30:00;6;8;12;0;8;6;2;1;9;5;0;0;0;0
2020-01-30 04:45:00;17;17;14;2;6;10;1;2;7;6;0;0;0;0
2020-01-30 05:00:00;32;31;20;9;12;8;4;2;6;17;0;0;0;0
2020-01-30 05:15:00;96;92;35;16;16;8;10;6;9;17;0;0;0;0
2020-01-30 05:30:00;100;69;43;30;21;27;15;8;12;17;0;0;0;0
2020-01-30 05:45:00;99;70;65;38;23;21;21;6;47;54;0;0;0;0
2020-01-30 06:00:00;99;56;63;30;42;45;25;5;52;63;0;0;0;0
2020-01-30 06:15:00;106;70;56;46;30;38;20;11;35;55;0;0;0;0
2020-01-30 06:30:00;133;84;91;62;51;60;28;7;29;41;0;0;0;0
2020-01-30 06:45:00;148;88;104;84;46;60;36;19;30;27;0;0;0;0
2020-01-30 07:00:00;112;83;74;58;51;52;40;16;26;30;0;0;0;0
