DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-04-17 00:00:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 00:15:00;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 00:30:00;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 00:45:00;2;3;1;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 01:00:00;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 01:15:00;2;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 01:30:00;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 01:45:00;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 02:00:00;1;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 02:30:00;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 02:45:00;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 03:15:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 03:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 03:45:00;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 04:00:00;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 04:15:00;1;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 04:30:00;4;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 04:45:00;2;3;0;3;0;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 05:00:00;3;3;2;3;0;1;8;1;0;0;0;0;0;0;0;0;0;0
2020-04-17 05:15:00;6;2;0;2;2;1;14;0;0;0;0;0;0;0;0;0;0;0
2020-04-17 05:30:00;24;13;4;5;1;7;20;0;0;0;2;2;0;0;35;0;0;0
2020-04-17 05:45:00;26;13;7;9;1;4;26;0;1;1;2;0;0;0;0;2;0;0
2020-04-17 06:00:00;20;13;4;1;0;8;19;2;1;2;1;0;0;0;1;0;0;0
2020-04-17 06:15:00;18;16;2;3;1;10;24;0;1;1;1;0;0;0;0;0;0;0
2020-04-17 06:30:00;47;28;2;7;1;9;19;0;0;1;4;0;0;0;5;0;0;0
