DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-07-19 00:00:00;10;7;2;3;6;26;24;4;1;1;0;0;0;0
2020-07-19 00:15:00;17;17;7;3;7;33;24;7;1;2;0;0;0;0
2020-07-19 00:30:00;20;18;11;10;14;29;27;14;3;3;0;0;0;0
2020-07-19 00:45:00;18;9;5;3;10;29;30;6;0;1;0;0;0;0
2020-07-19 01:00:00;20;17;7;1;5;18;19;6;1;1;0;0;0;0
2020-07-19 01:15:00;13;14;6;4;5;16;20;11;0;1;0;0;0;0
2020-07-19 01:30:00;9;14;5;2;2;22;17;5;1;2;0;0;0;0
2020-07-19 01:45:00;8;10;2;4;5;13;15;6;1;0;0;0;0;0
2020-07-19 02:00:00;8;11;3;1;1;15;15;6;0;0;0;0;0;0
2020-07-19 02:15:00;11;7;3;1;1;13;14;5;1;1;0;0;0;0
2020-07-19 02:30:00;14;8;0;4;4;14;13;5;1;1;0;0;0;0
2020-07-19 02:45:00;7;7;0;1;3;5;8;2;1;0;0;0;0;0
2020-07-19 03:00:00;6;3;1;0;1;16;23;5;1;0;0;0;0;0
2020-07-19 03:15:00;4;3;1;2;4;13;13;3;1;1;0;0;0;0
2020-07-19 03:30:00;2;6;3;2;5;15;14;2;0;0;0;0;0;0
2020-07-19 03:45:00;1;2;1;2;2;6;5;2;0;1;0;0;0;0
2020-07-19 04:00:00;4;7;1;0;2;4;6;0;0;0;0;0;0;0
2020-07-19 04:15:00;3;2;1;0;0;3;6;4;1;0;0;0;0;0
2020-07-19 04:30:00;4;8;1;1;1;6;9;6;0;0;0;0;0;0
2020-07-19 04:45:00;2;2;1;1;0;10;15;4;0;0;0;0;0;0
2020-07-19 05:00:00;9;5;1;2;1;11;14;3;1;1;0;0;0;0
2020-07-19 05:15:00;9;6;0;1;1;4;13;6;1;1;0;0;0;0
2020-07-19 05:30:00;11;9;0;4;10;8;17;6;2;0;0;0;0;0
2020-07-19 05:45:00;13;9;1;2;2;12;12;4;0;0;0;0;0;0
2020-07-19 06:00:00;9;8;3;5;6;17;17;4;1;2;0;0;0;0
2020-07-19 06:15:00;11;5;0;2;1;16;18;4;3;2;0;0;0;0
2020-07-19 06:30:00;18;11;1;3;5;15;19;4;1;2;0;0;0;0
2020-07-19 06:45:00;4;5;2;0;4;15;13;5;3;2;0;0;0;0
2020-07-19 07:00:00;22;15;5;3;6;19;22;6;0;0;0;0;0;0
2020-07-19 07:15:00;7;8;0;4;5;24;13;5;2;2;0;0;0;0
2020-07-19 07:30:00;21;11;6;6;10;26;32;13;7;2;0;0;0;0
2020-07-19 07:45:00;27;18;4;9;11;10;23;9;2;4;0;0;0;0
2020-07-19 08:00:00;31;23;3;6;4;18;36;9;7;3;0;0;0;0
2020-07-19 08:15:00;20;24;4;7;9;21;38;12;7;3;0;0;0;0
2020-07-19 08:30:00;35;30;7;14;18;29;47;18;8;2;0;0;4;0
2020-07-19 08:45:00;38;30;8;14;20;39;44;25;7;4;0;0;0;0
2020-07-19 09:00:00;43;36;7;10;13;40;52;12;5;8;0;0;0;0
2020-07-19 09:15:00;46;48;9;12;19;51;59;21;4;10;3;1;0;0
2020-07-19 09:30:00;61;51;10;15;18;59;65;28;10;7;0;0;3;2
2020-07-19 09:45:00;68;78;16;15;23;53;61;32;10;6;0;0;6;0
2020-07-19 10:00:00;52;58;12;19;23;58;63;22;14;6;0;0;10;1
2020-07-19 10:15:00;72;54;11;18;27;55;51;14;6;5;0;0;0;0
2020-07-19 10:30:00;68;55;10;28;19;51;58;34;10;1;0;0;0;0
2020-07-19 10:45:00;62;77;8;17;23;70;58;27;5;12;2;0;0;1
2020-07-19 11:00:00;63;81;6;13;30;75;83;21;11;5;0;1;1;0
2020-07-19 11:15:00;73;87;16;15;29;78;90;24;8;0;0;0;2;0
2020-07-19 11:30:00;56;58;15;10;19;92;98;30;4;5;0;0;0;0
2020-07-19 11:45:00;74;80;15;20;21;81;84;42;8;8;1;0;0;0
2020-07-19 12:00:00;85;70;20;12;16;77;86;17;10;4;0;0;0;0
2020-07-19 12:15:00;63;72;14;12;20;78;79;32;9;7;0;3;3;0
2020-07-19 12:30:00;70;64;13;10;14;66;72;29;7;6;0;0;0;0
2020-07-19 12:45:00;67;66;14;12;17;68;61;33;10;6;0;0;0;0
2020-07-19 13:00:00;75;78;14;7;27;62;59;30;10;10;0;0;0;0
2020-07-19 13:15:00;72;68;13;18;24;65;62;27;8;8;0;0;0;0
2020-07-19 13:30:00;70;75;9;15;17;69;68;25;4;4;0;0;0;0
2020-07-19 13:45:00;75;73;13;23;22;75;71;31;13;5;0;0;0;0
2020-07-19 14:00:00;73;64;18;9;19;87;74;21;14;5;0;5;1;0
2020-07-19 14:15:00;64;63;12;17;25;90;73;26;4;6;0;2;0;0
2020-07-19 14:30:00;71;72;14;16;27;96;67;31;7;5;0;12;0;0
2020-07-19 14:45:00;63;57;15;22;27;84;94;42;14;10;4;0;0;0
2020-07-19 15:00:00;53;62;9;14;23;67;55;22;16;3;0;0;0;0
2020-07-19 15:15:00;50;54;10;10;18;78;81;27;5;8;1;3;0;0
2020-07-19 15:30:00;55;54;13;15;18;84;79;30;5;4;0;0;1;0
2020-07-19 15:45:00;57;44;8;18;22;86;85;41;14;9;15;0;0;0
2020-07-19 16:00:00;56;52;13;15;17;83;102;28;16;9;0;0;0;0
2020-07-19 16:15:00;61;55;12;12;18;87;93;29;8;1;0;0;0;0
2020-07-19 16:30:00;66;60;11;13;20;87;91;32;4;6;0;0;0;0
2020-07-19 16:45:00;63;57;11;14;22;121;110;48;8;8;0;0;0;0
2020-07-19 17:00:00;67;59;17;17;25;99;97;31;21;9;0;0;3;0
2020-07-19 17:15:00;61;60;15;15;18;93;78;27;17;7;0;0;0;0
2020-07-19 17:30:00;68;67;19;23;21;94;77;35;13;10;0;0;7;3
2020-07-19 17:45:00;60;64;26;13;27;69;64;36;13;7;0;0;0;0
2020-07-19 18:00:00;60;68;11;15;22;73;66;25;17;6;0;0;1;0
2020-07-19 18:15:00;57;64;14;19;11;97;87;39;7;3;0;0;0;0
2020-07-19 18:30:00;65;72;11;20;30;68;67;29;13;9;0;0;4;0
2020-07-19 18:45:00;81;78;15;20;27;71;64;42;14;5;1;0;0;0
2020-07-19 19:00:00;62;63;14;15;27;69;64;27;27;9;0;0;0;0
2020-07-19 19:15:00;60;55;12;16;16;65;59;21;2;3;1;0;0;0
2020-07-19 19:30:00;50;48;13;13;19;64;56;24;9;3;2;1;1;0
2020-07-19 19:45:00;63;55;6;17;21;65;54;27;10;10;1;0;0;0
2020-07-19 20:00:00;47;41;12;14;15;71;71;34;15;10;0;1;1;0
2020-07-19 20:15:00;39;36;5;11;13;78;82;22;8;2;0;1;0;0
2020-07-19 20:30:00;47;49;7;9;17;67;65;20;13;5;9;0;0;0
2020-07-19 20:45:00;50;50;12;9;14;70;56;24;6;5;0;0;0;0
2020-07-19 21:00:00;51;39;9;12;12;55;58;20;11;5;0;0;0;83
2020-07-19 21:15:00;37;46;9;8;12;53;46;26;4;3;0;0;0;3
2020-07-19 21:30:00;29;33;8;4;13;49;49;18;8;4;0;0;0;0
2020-07-19 21:45:00;34;30;8;7;10;50;45;23;9;4;0;2;0;20
2020-07-19 22:00:00;34;19;4;4;4;53;37;13;7;4;0;0;0;0
2020-07-19 22:15:00;36;30;6;8;8;35;22;7;4;0;0;0;0;0
2020-07-19 22:30:00;20;23;5;3;3;36;25;13;6;2;0;0;0;0
2020-07-19 22:45:00;21;9;3;5;6;35;27;13;5;5;0;0;0;0
2020-07-19 23:00:00;17;16;4;1;10;24;19;3;6;3;0;0;0;0
2020-07-19 23:15:00;19;17;8;1;5;20;9;10;2;3;0;0;0;0
2020-07-19 23:30:00;16;8;1;1;2;17;22;6;4;1;0;0;0;0
2020-07-19 23:45:00;16;16;3;1;3;12;15;6;1;3;0;0;0;0
