DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-04-14 00:00:00;2;0;1;0;0;0;0;0;0
2020-04-14 00:15:00;0;1;0;0;0;0;0;0;0
2020-04-14 00:30:00;0;2;2;0;0;0;0;0;0
2020-04-14 00:45:00;0;0;0;0;0;0;0;0;0
2020-04-14 01:00:00;0;0;0;0;0;0;0;0;0
2020-04-14 01:15:00;0;2;3;0;0;0;0;0;0
2020-04-14 01:30:00;1;1;1;0;0;0;0;0;0
2020-04-14 01:45:00;0;0;1;0;0;0;0;0;0
2020-04-14 02:00:00;0;0;0;0;0;0;0;0;0
2020-04-14 02:15:00;0;0;0;0;0;0;0;0;0
2020-04-14 02:30:00;0;0;0;0;0;0;0;0;0
2020-04-14 02:45:00;0;0;0;0;0;0;0;0;0
2020-04-14 03:00:00;0;0;0;0;0;0;0;0;0
2020-04-14 03:15:00;1;0;0;0;0;0;0;0;0
2020-04-14 03:30:00;0;0;0;0;0;0;0;0;0
2020-04-14 03:45:00;0;0;0;0;0;0;0;0;0
2020-04-14 04:00:00;0;0;0;0;0;0;0;0;0
2020-04-14 04:15:00;1;0;0;0;0;0;0;0;0
2020-04-14 04:30:00;0;0;0;0;0;0;0;0;0
2020-04-14 04:45:00;0;0;0;0;0;0;0;0;0
2020-04-14 05:00:00;0;0;1;0;0;0;0;0;0
2020-04-14 05:15:00;0;0;2;0;0;0;0;0;0
2020-04-14 05:30:00;4;2;2;0;0;0;0;0;0
2020-04-14 05:45:00;3;0;1;1;0;0;0;3;0
2020-04-14 06:00:00;1;1;2;1;0;1;0;0;0
2020-04-14 06:15:00;0;1;3;0;0;0;0;0;0
2020-04-14 06:30:00;2;0;3;0;0;0;0;0;0
2020-04-14 06:45:00;6;5;9;1;0;0;1;0;0
2020-04-14 07:00:00;3;1;2;0;0;0;0;0;0
2020-04-14 07:15:00;4;1;5;0;1;0;0;0;0
2020-04-14 07:30:00;5;3;2;1;1;0;0;0;0
2020-04-14 07:45:00;6;1;3;6;0;1;0;0;0
2020-04-14 08:00:00;7;0;4;4;2;0;1;1;0
2020-04-14 08:15:00;8;2;5;3;2;1;1;1;0
2020-04-14 08:30:00;
2020-04-14 08:45:00;
2020-04-14 09:00:00;12;3;5;4;1;0;1;7;0
2020-04-14 09:15:00;18;2;9;4;4;1;4;1;0
2020-04-14 09:30:00;24;3;4;4;4;0;1;0;1
2020-04-14 09:45:00;21;5;8;7;4;0;0;16;1
2020-04-14 10:00:00;31;5;9;0;6;0;0;0;0
2020-04-14 10:15:00;25;3;16;1;2;0;1;0;2
2020-04-14 10:30:00;34;8;3;2;8;2;1;1;0
2020-04-14 10:45:00;34;6;10;3;5;0;0;0;5
2020-04-14 11:00:00;28;7;5;4;2;1;3;0;0
2020-04-14 11:15:00;31;5;8;5;1;1;0;1;0
2020-04-14 11:30:00;27;8;10;4;9;0;1;0;2
2020-04-14 11:45:00;32;5;10;6;1;1;2;0;0
2020-04-14 12:00:00;31;6;14;2;4;0;2;0;1
2020-04-14 12:15:00;18;8;11;4;1;1;3;0;0
2020-04-14 12:30:00;33;6;10;5;1;1;1;16;0
2020-04-14 12:45:00;30;9;10;6;3;0;1;1;0
2020-04-14 13:00:00;26;1;8;8;6;0;2;0;1
2020-04-14 13:15:00;20;3;10;3;1;0;5;1;0
2020-04-14 13:30:00;29;9;6;2;1;4;4;2;1
2020-04-14 13:45:00;25;2;6;7;3;0;2;0;2
2020-04-14 14:00:00;33;10;15;0;4;3;2;0;0
2020-04-14 14:15:00;22;11;12;4;1;3;1;0;8
2020-04-14 14:30:00;23;4;8;3;2;3;3;1;4
2020-04-14 14:45:00;26;8;10;2;2;3;2;2;0
2020-04-14 15:00:00;25;12;9;5;5;0;2;3;0
2020-04-14 15:15:00;29;1;8;2;4;0;6;0;1
2020-04-14 15:30:00;26;6;9;3;4;2;1;0;0
2020-04-14 15:45:00;29;7;7;7;3;0;3;0;1
2020-04-14 16:00:00;26;3;8;4;3;1;1;3;0
2020-04-14 16:15:00;29;8;13;1;1;1;1;0;0
2020-04-14 16:30:00;24;7;16;2;4;0;2;0;0
2020-04-14 16:45:00;23;4;10;2;0;1;1;0;0
2020-04-14 17:00:00;35;5;11;2;0;0;4;0;2
2020-04-14 17:15:00;30;14;13;1;1;1;1;0;0
2020-04-14 17:30:00;21;13;11;0;1;3;1;0;0
2020-04-14 17:45:00;18;8;13;0;2;0;4;8;0
2020-04-14 18:00:00;32;1;4;1;1;0;2;0;0
2020-04-14 18:15:00;25;3;6;2;1;0;1;0;0
2020-04-14 18:30:00;22;2;4;2;0;0;3;0;0
2020-04-14 18:45:00;16;5;8;1;0;1;1;0;0
2020-04-14 19:00:00;12;1;8;0;0;0;1;0;0
2020-04-14 19:15:00;18;2;1;0;0;0;0;0;0
2020-04-14 19:30:00;23;3;13;0;0;0;2;0;0
2020-04-14 19:45:00;10;5;3;0;0;1;0;1;0
2020-04-14 20:00:00;4;1;1;0;0;0;0;0;0
2020-04-14 20:15:00;5;0;1;0;1;0;0;0;0
2020-04-14 20:30:00;0;4;2;0;0;0;0;0;0
2020-04-14 20:45:00;3;2;0;1;0;0;0;0;0
2020-04-14 21:00:00;2;0;0;0;0;0;0;0;0
2020-04-14 21:15:00;3;0;0;0;0;0;0;0;0
2020-04-14 21:30:00;1;0;0;0;0;0;0;0;0
2020-04-14 21:45:00;2;0;0;0;0;0;1;0;0
2020-04-14 22:00:00;0;0;0;0;0;0;0;0;0
2020-04-14 22:15:00;0;0;0;0;0;0;0;0;0
2020-04-14 22:30:00;1;1;3;0;0;0;1;0;0
2020-04-14 22:45:00;0;0;1;0;0;0;0;0;0
2020-04-14 23:00:00;1;0;0;0;0;0;0;0;0
2020-04-14 23:15:00;1;0;1;0;0;0;0;0;0
2020-04-14 23:30:00;0;0;0;0;0;0;0;0;0
