DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-03-24 00:00:00;1;1;0;2;0;0;0;0;0;0
2020-03-24 00:15:00;2;2;0;1;0;0;0;0;0;0
2020-03-24 00:30:00;0;1;1;0;0;1;0;0;0;0
2020-03-24 00:45:00;0;1;0;0;2;1;0;0;0;0
2020-03-24 01:00:00;1;1;0;0;0;2;0;0;0;0
2020-03-24 01:15:00;0;0;0;1;0;0;0;0;0;0
2020-03-24 01:30:00;0;0;0;0;0;0;0;0;0;0
2020-03-24 01:45:00;0;0;0;1;0;1;0;0;0;0
2020-03-24 02:00:00;0;2;0;0;1;3;0;0;0;0
2020-03-24 02:15:00;0;1;0;0;0;2;0;0;0;0
2020-03-24 02:30:00;0;0;0;0;2;1;0;0;0;0
2020-03-24 02:45:00;1;1;0;0;0;0;0;0;0;0
2020-03-24 03:00:00;0;1;0;0;0;0;0;0;0;0
2020-03-24 03:15:00;0;0;0;0;1;0;0;0;0;0
2020-03-24 03:30:00;1;0;2;1;0;0;0;0;0;0
2020-03-24 03:45:00;0;0;0;0;0;0;0;0;0;0
2020-03-24 04:00:00;1;0;0;0;1;0;0;0;0;0
2020-03-24 04:15:00;0;0;1;0;2;0;0;0;0;0
2020-03-24 04:30:00;0;0;0;0;1;0;0;0;0;0
2020-03-24 04:45:00;2;2;1;0;1;1;0;0;0;0
2020-03-24 05:00:00;3;0;0;0;4;3;0;0;0;0
2020-03-24 05:15:00;2;7;4;5;1;6;0;0;0;0
2020-03-24 05:30:00;2;4;1;9;8;11;0;0;0;0
2020-03-24 05:45:00;7;8;7;9;7;13;0;0;0;0
2020-03-24 06:00:00;9;11;6;3;7;20;0;0;0;0
2020-03-24 06:15:00;4;14;13;7;12;25;0;0;0;0
2020-03-24 06:30:00;10;20;17;12;16;26;0;0;0;0
2020-03-24 06:45:00;12;24;32;6;25;36;0;0;0;0
2020-03-24 07:00:00;14;27;21;21;16;36;0;0;0;0
2020-03-24 07:15:00;10;21;27;14;30;46;0;0;0;0
2020-03-24 07:30:00;10;21;34;16;37;41;0;0;0;0
2020-03-24 07:45:00;16;25;35;25;26;37;0;0;0;0
2020-03-24 08:00:00;11;23;15;16;23;23;0;0;0;0
2020-03-24 08:15:00;11;16;16;15;15;27;0;0;0;0
2020-03-24 08:30:00;13;20;20;29;16;12;0;0;0;0
2020-03-24 08:45:00;11;18;22;21;12;21;0;0;0;0
2020-03-24 09:00:00;12;21;15;30;11;17;0;0;0;0
2020-03-24 09:15:00;18;12;10;24;12;19;0;0;0;0
2020-03-24 09:30:00;48;18;17;27;11;20;0;0;0;0
2020-03-24 09:45:00;20;17;18;22;14;13;0;0;0;0
2020-03-24 10:00:00;16;21;16;20;10;16;0;0;0;0
2020-03-24 10:15:00;14;19;19;30;9;22;0;0;0;0
2020-03-24 10:30:00;25;31;23;25;12;16;0;0;0;0
2020-03-24 10:45:00;15;15;16;20;12;16;0;0;0;0
2020-03-24 11:00:00;14;17;20;32;10;13;0;0;0;0
2020-03-24 11:15:00;15;25;19;26;15;9;0;0;0;0
2020-03-24 11:30:00;17;17;10;25;17;10;0;0;0;0
2020-03-24 11:45:00;21;22;26;28;15;20;0;0;0;0
2020-03-24 12:00:00;21;25;19;24;15;23;0;0;0;0
2020-03-24 12:15:00;31;17;14;24;15;11;0;0;0;0
2020-03-24 12:30:00;28;29;17;32;12;16;0;0;0;0
2020-03-24 12:45:00;25;19;19;27;10;18;0;0;0;0
2020-03-24 13:00:00;28;42;21;19;14;12;0;0;0;0
2020-03-24 13:15:00;23;26;14;36;9;10;0;0;0;0
2020-03-24 13:30:00;31;27;17;22;10;9;0;0;0;0
2020-03-24 13:45:00;20;31;19;23;15;17;0;0;0;0
2020-03-24 14:00:00;22;24;8;28;6;8;0;0;0;0
2020-03-24 14:15:00;11;21;15;23;10;10;0;0;0;0
2020-03-24 14:30:00;25;21;10;20;12;18;0;0;0;0
2020-03-24 14:45:00;25;29;16;26;17;14;0;0;0;0
2020-03-24 15:00:00;26;24;18;39;11;16;0;0;0;0
2020-03-24 15:15:00;27;29;21;27;14;13;0;0;0;0
2020-03-24 15:30:00;25;29;13;22;12;5;0;0;0;0
2020-03-24 15:45:00;31;35;25;13;16;14;0;0;0;0
2020-03-24 16:00:00;36;35;19;41;13;18;0;0;0;0
2020-03-24 16:15:00;37;16;24;38;13;26;0;0;0;0
2020-03-24 16:30:00;32;39;18;27;16;15;0;0;0;0
2020-03-24 16:45:00;35;24;23;20;12;10;0;0;0;0
2020-03-24 17:00:00;38;33;29;32;8;18;0;0;0;0
2020-03-24 17:15:00;33;27;27;35;14;12;0;0;0;0
2020-03-24 17:30:00;33;29;23;19;10;21;0;0;0;0
2020-03-24 17:45:00;20;25;16;22;7;12;0;0;0;0
2020-03-24 18:00:00;25;24;14;25;14;15;0;0;0;0
2020-03-24 18:15:00;12;14;15;25;6;6;0;0;0;0
2020-03-24 18:30:00;29;19;13;18;10;13;0;0;0;0
2020-03-24 18:45:00;17;11;13;15;6;13;0;0;0;0
2020-03-24 19:00:00;17;16;6;14;6;10;0;0;0;0
2020-03-24 19:15:00;17;21;7;17;4;3;0;0;0;0
2020-03-24 19:30:00;11;11;11;8;8;8;0;0;0;0
2020-03-24 19:45:00;10;10;11;15;4;7;0;0;0;0
2020-03-24 20:00:00;12;19;9;19;3;5;0;0;0;0
2020-03-24 20:15:00;9;7;10;7;1;6;0;0;0;0
2020-03-24 20:30:00;6;14;7;6;2;2;0;0;0;0
2020-03-24 20:45:00;6;6;5;10;3;4;0;0;0;0
2020-03-24 21:00:00;10;8;2;11;3;5;0;0;0;0
2020-03-24 21:15:00;3;0;1;3;2;7;0;0;0;0
2020-03-24 21:30:00;2;1;3;2;2;2;0;0;0;0
2020-03-24 21:45:00;6;9;3;4;2;1;0;0;0;0
2020-03-24 22:00:00;3;5;0;1;0;4;0;0;0;0
2020-03-24 22:15:00;3;2;0;1;3;3;0;0;0;0
2020-03-24 22:30:00;2;5;1;2;0;1;0;0;0;0
2020-03-24 22:45:00;1;3;4;2;1;2;0;0;0;0
2020-03-24 23:00:00;1;5;1;2;0;2;0;0;0;0
2020-03-24 23:15:00;0;0;1;2;1;3;0;0;0;0
2020-03-24 23:30:00;1;0;0;1;1;0;0;0;0;0
