DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-07-07 00:00:00;5;0;0;0;0;3;0;3;0;0;0
2020-07-07 00:15:00;3;1;1;0;0;2;1;3;5;2;0
2020-07-07 00:30:00;8;3;2;0;0;6;1;5;0;0;0
2020-07-07 00:45:00;4;5;4;0;0;8;4;8;0;0;0
2020-07-07 01:00:00;1;0;0;0;0;2;0;2;0;1;0
2020-07-07 01:15:00;4;3;3;0;0;6;0;6;0;3;0
2020-07-07 01:30:00;1;0;0;0;0;3;1;3;0;1;0
2020-07-07 01:45:00;6;2;2;1;0;3;0;3;1;3;1
2020-07-07 02:00:00;2;2;1;0;0;6;1;6;0;1;0
2020-07-07 02:15:00;5;4;3;0;0;4;6;4;4;5;0
2020-07-07 02:30:00;1;0;0;0;0;4;3;5;2;5;0
2020-07-07 02:45:00;6;3;2;0;0;4;2;4;2;1;0
2020-07-07 03:00:00;3;0;0;0;0;1;0;1;1;1;0
2020-07-07 03:15:00;2;1;1;0;0;2;1;2;1;1;0
2020-07-07 03:30:00;9;4;4;0;0;7;7;7;4;4;0
2020-07-07 03:45:00;10;2;2;0;0;5;8;5;1;2;0
2020-07-07 04:00:00;11;3;3;0;0;12;6;12;1;6;1
2020-07-07 04:15:00;7;1;1;0;0;5;3;5;2;2;0
2020-07-07 04:30:00;11;4;6;0;0;7;3;7;3;3;0
2020-07-07 04:45:00;15;4;3;0;0;12;9;13;4;6;0
2020-07-07 05:00:00;38;1;1;0;0;22;4;22;2;3;0
2020-07-07 05:15:00;41;3;3;0;0;15;6;15;2;2;0
2020-07-07 05:30:00;71;4;2;0;0;49;9;50;3;6;0
2020-07-07 05:45:00;84;1;1;0;0;42;8;42;5;3;0
2020-07-07 06:00:00;91;7;5;0;0;66;9;66;7;7;0
2020-07-07 06:15:00;117;5;1;0;0;59;5;59;4;6;0
2020-07-07 06:30:00;138;6;3;0;1;65;7;65;5;6;0
2020-07-07 06:45:00;186;4;2;0;2;79;13;79;3;3;0
2020-07-07 07:00:00;169;6;3;0;0;65;20;66;7;7;2
2020-07-07 07:15:00;172;2;3;0;2;66;13;66;3;4;0
2020-07-07 07:30:00;183;6;2;0;1;71;5;71;8;3;1
2020-07-07 07:45:00;171;3;2;0;2;70;12;70;3;3;0
2020-07-07 08:00:00;128;8;5;0;2;61;17;61;5;8;1
2020-07-07 08:15:00;107;1;1;0;0;40;21;40;7;7;0
2020-07-07 08:30:00;133;1;0;0;0;76;20;77;11;7;0
2020-07-07 08:45:00;98;3;1;0;2;60;23;64;16;8;0
2020-07-07 09:00:00;118;1;1;0;2;72;24;71;14;8;2
2020-07-07 09:15:00;113;3;4;0;0;86;25;85;18;13;1
2020-07-07 09:30:00;98;2;0;0;2;57;25;59;23;7;0
2020-07-07 09:45:00;120;1;1;1;0;68;23;68;20;5;0
2020-07-07 10:00:00;101;2;0;0;1;91;27;92;27;7;0
2020-07-07 10:15:00;106;3;1;0;1;75;29;74;19;8;3
2020-07-07 10:30:00;99;2;0;0;2;83;35;84;26;10;0
2020-07-07 10:45:00;88;4;1;0;0;76;20;74;24;10;0
2020-07-07 11:00:00;90;5;3;0;0;94;31;94;24;13;0
2020-07-07 11:15:00;79;1;0;2;1;71;35;72;30;15;1
2020-07-07 11:30:00;87;4;3;0;3;101;21;100;13;10;0
2020-07-07 11:45:00;83;3;2;0;1;78;26;79;20;9;0
2020-07-07 12:00:00;82;4;3;0;2;106;22;105;25;8;0
2020-07-07 12:15:00;76;2;0;1;1;117;21;119;17;10;0
2020-07-07 12:30:00;77;4;2;1;0;89;19;88;21;9;0
2020-07-07 12:45:00;89;0;0;0;3;102;25;103;27;12;0
2020-07-07 13:00:00;78;0;0;1;1;120;20;120;16;9;0
2020-07-07 13:15:00;108;7;2;2;1;118;25;119;25;15;1
2020-07-07 13:30:00;90;5;1;1;0;110;19;111;15;12;0
2020-07-07 13:45:00;114;7;1;0;2;111;11;108;18;7;0
