DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-07-07 00:00:00;11;3;12;3;3;1;1
2020-07-07 00:15:00;14;7;12;6;5;3;1
2020-07-07 00:30:00;12;4;10;2;2;6;4
2020-07-07 00:45:00;15;3;9;4;3;1;3
2020-07-07 01:00:00;12;3;6;1;2;3;4
2020-07-07 01:15:00;10;1;7;3;3;2;4
2020-07-07 01:30:00;5;6;6;1;2;0;6
2020-07-07 01:45:00;4;0;5;3;6;2;3
2020-07-07 02:00:00;6;5;8;1;3;2;3
2020-07-07 02:15:00;8;0;5;1;2;9;2
2020-07-07 02:30:00;6;2;6;1;1;3;0
2020-07-07 02:45:00;5;1;10;0;5;7;7
2020-07-07 03:00:00;7;1;6;1;1;3;2
2020-07-07 03:15:00;7;1;11;3;3;10;1
2020-07-07 03:30:00;3;2;11;0;2;3;3
2020-07-07 03:45:00;10;4;6;4;1;1;2
2020-07-07 04:00:00;8;5;8;0;2;8;8
2020-07-07 04:15:00;9;7;11;4;5;1;1
2020-07-07 04:30:00;10;7;18;2;4;5;2
2020-07-07 04:45:00;16;11;39;7;2;1;2
2020-07-07 05:00:00;21;12;66;19;0;1;2
2020-07-07 05:15:00;37;22;93;30;5;0;1
2020-07-07 05:30:00;45;23;104;47;1;0;0
2020-07-07 05:45:00;68;47;108;63;9;0;1
2020-07-07 06:00:00;68;38;110;53;2;0;2
2020-07-07 06:15:00;77;44;154;75;4;0;2
2020-07-07 06:30:00;110;44;179;99;6;0;0
2020-07-07 06:45:00;115;62;148;89;6;2;0
2020-07-07 07:00:00;145;71;167;86;11;1;1
2020-07-07 07:15:00;177;95;173;92;11;0;0
2020-07-07 07:30:00;166;121;187;116;18;2;0
2020-07-07 07:45:00;173;108;209;115;8;0;3
2020-07-07 08:00:00;138;90;148;87;14;1;2
2020-07-07 08:15:00;145;99;159;87;16;1;2
2020-07-07 08:30:00;124;82;152;86;8;1;1
2020-07-07 08:45:00;119;100;151;75;14;1;1
2020-07-07 09:00:00;105;73;132;70;11;1;1
2020-07-07 09:15:00;112;80;172;84;12;2;2
2020-07-07 09:30:00;110;91;168;67;9;2;1
2020-07-07 09:45:00;152;101;160;85;12;3;1
2020-07-07 10:00:00;122;88;153;87;15;1;0
2020-07-07 10:15:00;137;95;143;75;8;1;0
2020-07-07 10:30:00;153;100;149;76;10;1;1
2020-07-07 10:45:00;160;111;144;82;13;2;1
2020-07-07 11:00:00;144;112;147;70;9;1;0
2020-07-07 11:15:00;160;100;155;78;8;3;1
2020-07-07 11:30:00;128;98;148;80;8;0;3
2020-07-07 11:45:00;127;92;156;95;14;2;2
2020-07-07 12:00:00;132;109;159;74;9;2;2
2020-07-07 12:15:00;133;93;157;86;11;8;1
2020-07-07 12:30:00;140;95;156;82;10;3;0
2020-07-07 12:45:00;143;92;170;90;15;0;1
2020-07-07 13:00:00;126;83;185;93;11;5;8
2020-07-07 13:15:00;135;98;158;85;17;3;2
2020-07-07 13:30:00;156;97;172;95;9;2;1
2020-07-07 13:45:00;156;121;157;93;12;4;2
2020-07-07 14:00:00;151;123;172;109;3;2;5
2020-07-07 14:15:00;192;141;154;83;7;1;1
2020-07-07 14:30:00;176;126;170;99;9;0;6
2020-07-07 14:45:00;167;147;174;90;12;1;0
2020-07-07 15:00:00;150;115;183;99;9;1;3
2020-07-07 15:15:00;157;126;168;94;7;1;3
2020-07-07 15:30:00;187;133;170;97;13;3;4
2020-07-07 15:45:00;158;120;155;90;10;1;2
2020-07-07 16:00:00;193;141;198;89;19;10;10
2020-07-07 16:15:00;188;121;164;91;17;1;6
2020-07-07 16:30:00;212;149;164;93;12;6;4
2020-07-07 16:45:00;205;148;183;112;10;1;3
2020-07-07 17:00:00;227;159;186;106;12;4;5
2020-07-07 17:15:00;213;141;183;122;9;4;7
2020-07-07 17:30:00;199;146;183;92;10;5;2
2020-07-07 17:45:00;191;148;196;108;10;2;3
2020-07-07 18:00:00;182;125;189;97;16;5;3
2020-07-07 18:15:00;171;131;156;76;9;5;2
2020-07-07 18:30:00;159;114;144;70;5;4;1
2020-07-07 18:45:00;125;104;132;67;7;4;2
2020-07-07 19:00:00;137;78;106;58;6;4;1
2020-07-07 19:15:00;125;82;130;54;9;0;2
2020-07-07 19:30:00;103;64;124;56;4;1;1
2020-07-07 19:45:00;98;53;110;47;8;0;0
2020-07-07 20:00:00;76;69;116;45;5;0;0
2020-07-07 20:15:00;99;71;104;58;6;0;0
2020-07-07 20:30:00;84;57;106;46;7;2;0
2020-07-07 20:45:00;81;51;100;50;3;0;1
2020-07-07 21:00:00;61;35;96;45;3;0;0
2020-07-07 21:15:00;83;44;96;58;4;0;2
2020-07-07 21:30:00;61;52;61;25;9;0;1
2020-07-07 21:45:00;72;50;62;18;7;1;1
2020-07-07 22:00:00;70;55;73;35;4;4;2
2020-07-07 22:15:00;63;53;86;26;3;0;0
2020-07-07 22:30:00;34;24;48;23;4;1;0
2020-07-07 22:45:00;50;18;56;26;2;0;0
2020-07-07 23:00:00;32;15;37;5;0;0;2
2020-07-07 23:15:00;30;28;29;10;5;1;1
2020-07-07 23:30:00;16;6;31;9;2;4;2
