DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-07-21 00:00:00;10;5;9;5;1;2;0
2020-07-21 00:15:00;13;6;16;2;3;6;3
2020-07-21 00:30:00;12;3;13;5;6;4;3
2020-07-21 00:45:00;12;1;13;3;1;2;6
2020-07-21 01:00:00;13;7;7;1;5;2;3
2020-07-21 01:15:00;5;3;12;2;0;1;3
2020-07-21 01:30:00;5;1;8;4;5;2;4
2020-07-21 01:45:00;6;2;6;0;2;4;5
2020-07-21 02:00:00;8;3;8;2;3;4;1
2020-07-21 02:15:00;9;2;12;0;3;4;2
2020-07-21 02:30:00;4;2;9;0;0;2;4
2020-07-21 02:45:00;5;2;9;0;4;4;3
2020-07-21 03:00:00;7;1;10;2;2;7;2
2020-07-21 03:15:00;4;5;7;0;3;3;2
2020-07-21 03:30:00;4;1;2;0;4;5;3
2020-07-21 03:45:00;11;3;4;2;5;4;4
2020-07-21 04:00:00;3;2;6;4;1;6;4
2020-07-21 04:15:00;9;7;10;4;0;2;0
2020-07-21 04:30:00;7;5;19;4;3;0;3
2020-07-21 04:45:00;13;5;36;6;1;1;0
2020-07-21 05:00:00;23;16;67;16;3;3;1
2020-07-21 05:15:00;44;18;100;37;1;0;0
2020-07-21 05:30:00;40;23;101;52;2;0;1
2020-07-21 05:45:00;65;58;100;57;5;1;0
2020-07-21 06:00:00;54;45;107;50;5;0;0
2020-07-21 06:15:00;89;42;141;73;3;0;0
2020-07-21 06:30:00;107;56;166;96;7;1;0
2020-07-21 06:45:00;124;67;155;82;10;0;0
2020-07-21 07:00:00;136;60;142;76;11;2;0
2020-07-21 07:15:00;143;105;191;104;10;2;1
2020-07-21 07:30:00;155;111;186;100;9;2;0
2020-07-21 07:45:00;194;123;179;104;31;1;1
2020-07-21 08:00:00;156;96;175;83;17;1;1
2020-07-21 08:15:00;160;104;140;97;16;1;4
2020-07-21 08:30:00;124;92;149;108;9;3;1
2020-07-21 08:45:00;149;104;148;97;11;0;1
2020-07-21 09:00:00;120;78;137;80;14;1;3
2020-07-21 09:15:00;119;84;149;89;12;2;1
2020-07-21 09:30:00;120;86;125;79;7;2;0
2020-07-21 09:45:00;132;105;161;95;14;3;0
2020-07-21 10:00:00;149;104;141;88;9;1;1
2020-07-21 10:15:00;139;92;163;82;12;3;1
2020-07-21 10:30:00;141;112;175;97;10;2;0
2020-07-21 10:45:00;167;95;164;83;10;0;1
2020-07-21 11:00:00;133;101;148;78;8;4;0
2020-07-21 11:15:00;149;106;169;69;9;1;2
2020-07-21 11:30:00;129;104;159;74;16;0;2
2020-07-21 11:45:00;126;99;171;77;5;2;1
2020-07-21 12:00:00;137;100;177;86;6;1;2
2020-07-21 12:15:00;139;95;145;86;6;3;3
2020-07-21 12:30:00;138;74;158;82;8;4;0
2020-07-21 12:45:00;152;107;146;81;11;3;2
2020-07-21 13:00:00;153;92;162;93;10;4;1
2020-07-21 13:15:00;150;104;155;81;5;4;4
2020-07-21 13:30:00;175;100;180;98;9;5;4
2020-07-21 13:45:00;155;107;159;101;12;4;2
2020-07-21 14:00:00;141;100;172;91;13;0;2
2020-07-21 14:15:00;156;144;158;99;12;2;2
2020-07-21 14:30:00;200;139;159;78;17;1;2
2020-07-21 14:45:00;165;128;150;76;15;1;1
2020-07-21 15:00:00;178;130;153;70;12;3;0
2020-07-21 15:15:00;170;127;180;104;11;1;1
2020-07-21 15:30:00;181;141;154;91;17;1;3
2020-07-21 15:45:00;172;130;188;82;16;1;1
2020-07-21 16:00:00;201;144;170;96;10;6;6
2020-07-21 16:15:00;178;168;191;101;12;7;7
2020-07-21 16:30:00;209;145;169;95;17;1;4
2020-07-21 16:45:00;181;154;171;109;9;3;1
2020-07-21 17:00:00;212;143;192;116;16;0;4
2020-07-21 17:15:00;187;145;180;106;10;2;6
2020-07-21 17:30:00;187;144;185;104;3;5;7
2020-07-21 17:45:00;195;156;151;91;26;2;4
2020-07-21 18:00:00;185;124;173;99;20;4;3
2020-07-21 18:15:00;159;131;167;92;12;7;2
2020-07-21 18:30:00;157;112;169;78;15;3;1
2020-07-21 18:45:00;137;116;142;73;11;2;1
2020-07-21 19:00:00;127;78;133;58;14;2;1
2020-07-21 19:15:00;120;75;128;71;7;3;0
2020-07-21 19:30:00;112;60;111;58;3;1;2
2020-07-21 19:45:00;107;75;116;39;9;0;0
2020-07-21 20:00:00;94;62;100;57;7;0;1
2020-07-21 20:15:00;84;54;116;49;4;0;0
2020-07-21 20:30:00;77;63;93;35;5;0;0
2020-07-21 20:45:00;76;49;90;47;7;1;1
2020-07-21 21:00:00;57;39;117;52;3;0;0
2020-07-21 21:15:00;75;41;127;51;2;0;0
2020-07-21 21:30:00;54;45;80;26;5;0;3
2020-07-21 21:45:00;68;57;76;35;8;0;0
2020-07-21 22:00:00;69;53;71;40;1;2;3
2020-07-21 22:15:00;68;58;74;35;2;1;1
2020-07-21 22:30:00;40;25;55;20;0;2;0
2020-07-21 22:45:00;45;36;49;21;1;0;0
2020-07-21 23:00:00;28;14;32;16;0;1;3
2020-07-21 23:15:00;35;16;32;9;2;0;1
2020-07-21 23:30:00;25;10;21;13;3;2;2
