DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-11-07 00:00:00;7;0;7;0;0;0;0;0;0;0;0;0
2019-11-07 00:15:00;10;0;6;0;0;0;0;0;0;0;0;0
2019-11-07 00:30:00;13;0;3;0;0;0;0;0;0;0;0;0
2019-11-07 00:45:00;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-07 01:00:00;3;0;3;0;0;0;0;0;0;0;0;0
2019-11-07 01:15:00;2;0;4;0;0;0;0;0;0;0;0;0
2019-11-07 01:30:00;1;0;6;0;0;0;0;0;0;0;0;0
2019-11-07 01:45:00;1;0;2;0;0;0;0;0;0;0;0;0
2019-11-07 02:00:00;4;0;1;0;0;0;0;0;0;0;0;0
2019-11-07 02:15:00;4;0;2;0;0;0;0;0;0;0;0;0
2019-11-07 02:30:00;3;0;3;0;0;0;0;0;0;0;0;0
2019-11-07 02:45:00;1;0;3;0;0;0;0;0;0;0;0;0
2019-11-07 03:00:00;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-07 03:15:00;0;0;3;0;0;0;0;0;0;0;0;0
2019-11-07 03:30:00;2;0;4;0;0;0;0;0;0;0;0;0
2019-11-07 03:45:00;5;0;8;0;0;0;0;0;0;0;0;0
2019-11-07 04:00:00;4;0;7;0;0;0;0;0;0;0;0;0
2019-11-07 04:15:00;5;0;9;0;0;0;0;0;0;0;0;0
2019-11-07 04:30:00;2;0;14;0;0;0;0;0;0;0;0;0
2019-11-07 04:45:00;3;0;12;0;0;0;0;0;0;0;0;0
2019-11-07 05:00:00;3;0;61;0;0;0;0;0;0;0;0;0
2019-11-07 05:15:00;8;0;94;0;0;0;0;0;0;0;0;0
2019-11-07 05:30:00;11;0;139;0;0;0;0;0;0;0;0;0
2019-11-07 05:45:00;30;0;113;0;0;0;0;0;0;0;0;0
2019-11-07 06:00:00;43;0;134;0;4;0;0;0;0;0;0;0
2019-11-07 06:15:00;41;0;184;0;5;1;0;0;0;0;0;0
2019-11-07 06:30:00;35;0;224;0;7;1;0;0;0;4;0;0
2019-11-07 06:45:00;37;0;221;0;10;3;0;0;0;2;0;0
2019-11-07 07:00:00;39;0;223;0;10;2;0;0;0;4;1;0
2019-11-07 07:15:00;41;0;197;0;9;3;0;0;0;3;0;0
2019-11-07 07:30:00;58;0;154;0;15;5;0;0;0;5;12;0
2019-11-07 07:45:00;89;0;149;0;14;0;0;0;0;2;0;0
2019-11-07 08:00:00;77;0;155;0;11;2;0;0;0;3;0;0
2019-11-07 08:15:00;69;0;184;0;12;3;0;0;0;1;1;0
2019-11-07 08:30:00;71;0;165;0;7;1;0;0;0;2;0;0
2019-11-07 08:45:00;67;0;166;0;5;0;0;0;0;1;0;0
2019-11-07 09:00:00;68;0;141;0;5;2;0;0;0;3;0;0
2019-11-07 09:15:00;66;0;128;0;4;0;0;0;0;2;0;0
2019-11-07 09:30:00;67;0;142;0;12;2;0;0;0;0;0;0
2019-11-07 09:45:00;66;0;139;0;5;0;0;0;0;2;3;0
2019-11-07 10:00:00;66;0;103;0;6;0;0;0;0;6;0;0
2019-11-07 10:15:00;81;0;111;0;2;4;0;0;0;3;2;0
2019-11-07 10:30:00;75;0;115;0;6;1;0;0;0;0;0;0
2019-11-07 10:45:00;108;0;112;0;4;0;0;0;0;1;0;0
2019-11-07 11:00:00;113;0;112;0;7;2;0;0;0;2;0;0
2019-11-07 11:15:00;103;0;107;0;4;6;0;0;0;4;0;0
2019-11-07 11:30:00;125;0;109;0;2;6;0;0;0;3;0;0
2019-11-07 11:45:00;92;0;100;0;3;4;0;0;0;3;0;0
2019-11-07 12:00:00;117;0;104;0;1;2;0;0;0;4;0;0
2019-11-07 12:15:00;106;0;68;0;1;4;0;0;0;9;0;0
2019-11-07 12:30:00;144;0;114;0;1;3;0;0;0;1;0;0
2019-11-07 12:45:00;110;0;116;0;8;4;0;0;0;4;0;0
2019-11-07 13:00:00;143;0;126;0;5;5;0;0;0;9;15;0
2019-11-07 13:15:00;138;0;117;0;2;8;0;0;0;4;0;0
2019-11-07 13:30:00;140;0;183;0;7;8;0;0;0;3;0;0
2019-11-07 13:45:00;116;0;137;0;4;4;0;0;0;6;1;0
2019-11-07 14:00:00;130;0;104;0;5;3;0;0;0;3;8;0
2019-11-07 14:15:00;153;0;112;0;6;2;0;0;0;5;0;0
2019-11-07 14:30:00;147;0;128;0;7;8;0;0;0;4;0;0
2019-11-07 14:45:00;167;0;121;0;2;6;0;0;0;5;4;0
2019-11-07 15:00:00;178;0;100;0;1;10;0;0;0;8;0;0
2019-11-07 15:15:00;176;0;120;0;5;9;0;0;0;1;0;0
2019-11-07 15:30:00;186;0;133;0;2;7;0;0;0;5;6;0
2019-11-07 15:45:00;168;0;119;0;2;5;0;0;0;5;0;0
2019-11-07 16:00:00;214;0;125;0;5;6;0;0;0;5;7;0
2019-11-07 16:15:00;223;0;113;0;2;10;0;0;0;3;1;0
2019-11-07 16:30:00;218;0;121;0;3;9;0;0;0;6;0;0
2019-11-07 16:45:00;220;0;123;0;1;5;0;0;0;7;0;0
2019-11-07 17:00:00;218;0;142;0;3;4;0;0;0;8;25;0
2019-11-07 17:15:00;216;0;120;0;2;8;0;0;0;4;1;0
2019-11-07 17:30:00;199;0;103;0;2;4;0;0;0;9;4;0
2019-11-07 17:45:00;211;0;118;0;0;12;0;0;0;3;0;0
2019-11-07 18:00:00;192;0;127;0;3;9;0;0;0;7;0;0
2019-11-07 18:15:00;204;0;116;0;4;11;0;0;0;6;2;0
2019-11-07 18:30:00;166;0;127;0;1;9;0;0;0;3;4;0
2019-11-07 18:45:00;147;0;113;0;2;4;0;0;0;4;24;0
2019-11-07 19:00:00;134;0;93;0;4;3;0;0;0;5;3;0
2019-11-07 19:15:00;106;0;75;0;3;4;0;0;0;3;0;0
2019-11-07 19:30:00;104;0;77;0;0;1;0;0;0;3;0;0
2019-11-07 19:45:00;94;0;55;0;2;2;0;0;0;0;4;0
2019-11-07 20:00:00;99;0;63;0;0;2;0;0;0;3;0;0
2019-11-07 20:15:00;94;0;45;0;0;0;0;0;0;2;1;0
2019-11-07 20:30:00;65;0;55;0;0;0;0;0;0;0;0;0
2019-11-07 20:45:00;77;0;53;0;0;0;0;0;0;0;0;0
2019-11-07 21:00:00;64;0;77;0;0;0;0;0;0;0;0;0
2019-11-07 21:15:00;45;0;42;0;0;0;0;0;0;0;0;0
2019-11-07 21:30:00;78;0;62;0;0;2;0;0;0;0;0;0
2019-11-07 21:45:00;82;0;27;0;0;0;0;0;0;0;0;0
2019-11-07 22:00:00;104;0;36;0;0;0;0;0;0;0;0;0
2019-11-07 22:15:00;89;0;22;0;0;0;0;0;0;0;0;0
2019-11-07 22:30:00;75;0;28;0;0;0;0;0;0;0;0;0
2019-11-07 22:45:00;42;0;24;0;0;0;0;0;0;0;0;0
2019-11-07 23:00:00;37;0;28;0;0;0;0;0;0;0;0;0
2019-11-07 23:15:00;18;0;15;0;0;0;0;0;0;0;0;0
2019-11-07 23:30:00;26;0;10;0;0;0;0;0;0;0;0;0
2019-11-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
