DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2019-08-20 00:00:00;7;8;8;6;3;0;0;0;0;0;0;0
2019-08-20 00:15:00;2;4;9;4;9;0;0;0;0;0;0;0
2019-08-20 00:30:00;5;3;6;9;6;0;0;0;0;0;0;0
2019-08-20 00:45:00;0;3;4;7;4;0;0;0;0;0;0;0
2019-08-20 01:00:00;1;6;12;7;4;0;0;0;0;0;0;0
2019-08-20 01:15:00;3;0;5;5;10;0;0;0;0;0;0;0
2019-08-20 01:30:00;3;7;9;5;4;0;0;0;0;0;0;0
2019-08-20 01:45:00;2;0;5;4;3;0;0;0;0;0;0;0
2019-08-20 02:00:00;1;2;0;2;2;0;0;0;0;0;0;0
2019-08-20 02:15:00;4;4;3;5;6;0;0;0;0;0;0;0
2019-08-20 02:30:00;2;5;3;5;4;0;0;0;0;0;0;0
2019-08-20 02:45:00;2;2;2;3;1;0;0;0;0;0;0;0
2019-08-20 03:00:00;3;1;1;6;3;0;0;0;0;0;0;0
2019-08-20 03:15:00;0;2;2;2;1;0;0;0;0;0;0;0
2019-08-20 03:30:00;0;0;2;1;4;0;0;0;0;0;0;0
2019-08-20 03:45:00;1;2;4;1;2;0;0;0;0;0;0;0
2019-08-20 04:00:00;1;5;3;3;3;0;0;0;0;0;0;0
2019-08-20 04:15:00;5;4;4;8;3;0;0;0;0;0;0;0
2019-08-20 04:30:00;2;6;9;7;6;0;0;0;0;0;0;0
2019-08-20 04:45:00;6;11;11;8;10;0;0;0;0;0;0;0
2019-08-20 05:00:00;4;20;11;9;6;0;0;0;0;0;0;0
2019-08-20 05:15:00;17;26;23;19;13;0;0;0;0;0;0;0
2019-08-20 05:30:00;27;30;21;34;28;0;0;0;0;0;0;0
2019-08-20 05:45:00;28;36;24;44;35;0;0;0;0;0;0;0
2019-08-20 06:00:00;22;32;26;42;47;2;0;0;0;0;0;0
2019-08-20 06:15:00;24;39;29;27;105;0;0;0;0;0;0;0
2019-08-20 06:30:00;39;47;42;88;129;0;4;0;0;0;0;0
2019-08-20 06:45:00;46;49;33;86;107;0;0;0;0;2;0;0
2019-08-20 07:00:00;35;49;33;99;116;1;3;0;0;5;0;0
2019-08-20 07:15:00;37;60;31;85;109;1;0;0;0;0;0;0
2019-08-20 07:30:00;47;49;32;99;138;0;3;0;0;0;4;1
2019-08-20 07:45:00;59;65;39;81;104;0;1;0;0;1;4;4
2019-08-20 08:00:00;51;60;40;75;91;3;1;0;0;1;8;6
2019-08-20 08:15:00;51;57;40;70;106;6;1;0;0;4;3;2
2019-08-20 08:30:00;47;44;39;66;88;1;1;0;5;4;3;6
2019-08-20 08:45:00;44;61;48;68;97;2;7;0;0;4;5;18
2019-08-20 09:00:00;35;44;48;63;59;3;3;0;0;5;1;3
2019-08-20 09:15:00;38;56;43;51;69;1;1;0;0;1;3;0
2019-08-20 09:30:00;42;40;37;62;67;1;2;0;0;2;1;0
2019-08-20 09:45:00;22;23;47;45;61;2;0;0;0;0;7;0
2019-08-20 10:00:00;48;50;58;62;73;4;1;0;0;27;3;0
2019-08-20 10:15:00;33;56;43;61;72;1;3;0;0;0;8;8
2019-08-20 10:30:00;51;56;39;62;76;1;1;0;0;7;3;0
2019-08-20 10:45:00;31;67;50;66;71;2;0;0;0;7;6;0
2019-08-20 11:00:00;39;63;51;57;63;4;5;0;0;14;4;3
2019-08-20 11:15:00;46;67;41;60;61;6;0;0;0;0;5;0
2019-08-20 11:30:00;36;48;38;66;58;0;1;0;0;2;6;0
2019-08-20 11:45:00;55;68;53;65;84;1;0;0;0;0;3;0
2019-08-20 12:00:00;54;67;54;54;65;1;1;0;0;4;8;1
2019-08-20 12:15:00;34;51;52;66;70;2;1;0;0;3;5;90
2019-08-20 12:30:00;35;58;57;49;63;1;2;0;0;3;7;2
2019-08-20 12:45:00;40;54;66;26;115;2;1;0;0;0;2;0
2019-08-20 13:00:00;40;66;55;59;79;1;1;0;0;0;3;3
2019-08-20 13:15:00;42;65;58;62;60;5;1;0;0;6;3;0
2019-08-20 13:30:00;44;77;54;57;67;0;3;0;0;1;7;7
2019-08-20 13:45:00;44;70;52;56;65;0;4;0;0;5;4;4
2019-08-20 14:00:00;41;71;49;60;85;6;8;0;0;20;9;0
2019-08-20 14:15:00;51;68;72;68;111;3;1;0;0;43;6;5
2019-08-20 14:30:00;47;64;65;64;65;1;1;0;0;0;6;0
2019-08-20 14:45:00;36;80;73;70;74;0;5;0;5;10;3;10
2019-08-20 15:00:00;48;78;78;69;89;2;2;0;0;7;3;2
2019-08-20 15:15:00;41;95;84;61;89;0;2;0;0;11;1;0
2019-08-20 15:30:00;53;86;86;73;90;1;0;0;0;0;1;2
2019-08-20 15:45:00;30;105;83;66;78;13;0;0;0;72;1;0
2019-08-20 16:00:00;57;114;91;95;109;6;0;0;0;9;4;10
2019-08-20 16:15:00;50;106;104;68;82;0;0;0;0;3;3;0
2019-08-20 16:30:00;59;126;110;70;71;4;1;0;0;2;5;2
2019-08-20 16:45:00;55;120;109;75;85;0;5;0;0;2;3;0
2019-08-20 17:00:00;58;104;86;77;110;0;1;0;0;5;4;23
2019-08-20 17:15:00;44;110;104;71;82;2;0;0;0;2;4;4
2019-08-20 17:30:00;50;83;75;72;81;0;0;0;0;0;1;5
2019-08-20 17:45:00;57;84;75;66;84;4;1;0;0;0;5;29
2019-08-20 18:00:00;39;84;65;56;88;2;7;0;0;22;2;0
2019-08-20 18:15:00;25;78;68;64;69;1;0;0;0;0;5;27
