DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-18 00:00:00;1;4;5;0;1;1;6;0;0;0;0;0
2019-10-18 00:15:00;2;7;6;0;0;0;1;0;0;0;0;0
2019-10-18 00:30:00;0;8;8;2;1;2;7;0;0;0;0;0
2019-10-18 00:45:00;0;2;1;0;0;0;5;0;0;0;0;0
2019-10-18 01:00:00;1;5;4;0;0;0;5;0;0;0;0;0
2019-10-18 01:15:00;0;1;2;0;1;1;3;0;0;0;0;0
2019-10-18 01:30:00;2;1;1;1;0;1;4;0;0;0;0;0
2019-10-18 01:45:00;0;1;1;0;0;1;7;1;1;0;0;0
2019-10-18 02:00:00;1;1;2;0;0;1;1;0;0;0;0;0
2019-10-18 02:15:00;0;2;1;1;0;0;1;0;0;0;0;0
2019-10-18 02:30:00;0;0;0;0;0;1;5;0;0;0;0;0
2019-10-18 02:45:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-10-18 03:00:00;1;3;3;0;0;1;2;0;0;0;0;0
2019-10-18 03:15:00;3;3;4;0;0;2;3;0;0;0;0;0
2019-10-18 03:30:00;1;2;3;0;0;0;0;0;0;0;0;0
2019-10-18 03:45:00;0;2;3;1;0;0;1;0;0;0;0;0
2019-10-18 04:00:00;2;3;4;0;1;0;1;0;0;1;0;0
2019-10-18 04:15:00;8;8;13;0;0;1;3;0;0;0;0;0
2019-10-18 04:30:00;7;5;9;0;0;3;4;0;0;0;0;0
2019-10-18 04:45:00;4;5;6;0;0;4;13;0;0;0;0;0
2019-10-18 05:00:00;4;5;7;0;0;6;21;0;0;1;0;0
2019-10-18 05:15:00;3;3;6;1;1;9;36;0;1;4;0;0
2019-10-18 05:30:00;14;9;22;0;0;14;42;0;1;2;254;0
2019-10-18 05:45:00;20;22;30;2;2;8;33;0;0;1;0;0
2019-10-18 06:00:00;34;22;37;0;1;9;32;0;0;0;0;0
2019-10-18 06:15:00;18;13;17;2;0;6;29;0;0;0;0;0
2019-10-18 06:30:00;17;13;19;0;0;5;35;0;1;1;0;0
2019-10-18 06:45:00;16;15;22;0;0;16;49;0;0;1;0;0
2019-10-18 07:00:00;25;34;44;0;1;14;63;0;3;5;0;0
2019-10-18 07:15:00;48;33;56;0;1;17;78;0;1;8;0;1
2019-10-18 07:30:00;61;47;58;3;6;19;59;0;4;1;0;1
2019-10-18 07:45:00;54;46;84;3;6;10;57;0;6;4;0;0
2019-10-18 08:00:00;36;40;49;1;3;21;59;0;5;6;0;2
2019-10-18 08:15:00;53;50;60;1;7;20;46;1;9;1;0;0
2019-10-18 08:30:00;56;68;81;0;9;21;43;0;6;2;0;0
2019-10-18 08:45:00;66;84;95;3;5;15;36;1;14;1;0;0
