DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-10-26 00:00:00;3;3;2;5;0;2;1;0;0;0;0
2020-10-26 00:15:00;7;1;1;1;0;6;3;0;0;0;0
2020-10-26 00:30:00;8;3;2;0;0;7;1;0;0;0;0
2020-10-26 00:45:00;8;2;2;0;0;3;0;0;0;0;0
2020-10-26 01:00:00;8;6;2;1;0;1;0;0;0;0;0
2020-10-26 01:15:00;2;4;0;1;0;4;0;0;0;0;0
2020-10-26 01:30:00;3;5;0;0;0;3;0;0;0;0;0
2020-10-26 01:45:00;3;0;2;0;0;1;0;0;0;0;0
2020-10-26 02:00:00;6;3;0;2;0;1;1;0;0;0;0
2020-10-26 02:15:00;5;1;1;1;0;3;1;0;0;0;0
2020-10-26 02:30:00;4;1;2;1;0;0;0;0;0;0;0
2020-10-26 02:45:00;4;2;0;1;0;3;0;0;0;0;0
2020-10-26 03:00:00;5;5;1;0;0;4;2;0;0;0;0
2020-10-26 03:15:00;3;1;0;2;0;6;1;0;0;0;0
2020-10-26 03:30:00;7;2;0;2;0;1;0;0;0;0;0
2020-10-26 03:45:00;8;4;1;1;0;5;0;0;0;0;0
2020-10-26 04:00:00;13;1;0;0;0;6;0;0;0;0;0
2020-10-26 04:15:00;4;8;2;1;0;6;3;0;0;0;0
2020-10-26 04:30:00;12;10;3;3;0;10;6;0;0;0;0
2020-10-26 04:45:00;20;11;3;4;0;25;4;0;0;0;0
2020-10-26 05:00:00;21;12;0;7;0;46;7;0;0;0;0
2020-10-26 05:15:00;31;29;4;12;0;113;7;0;0;0;0
2020-10-26 05:30:00;47;39;5;22;0;127;13;0;0;0;0
2020-10-26 05:45:00;58;55;10;14;0;107;5;0;0;0;0
2020-10-26 06:00:00;63;62;17;14;0;100;10;0;0;0;0
2020-10-26 06:15:00;47;48;4;17;0;123;13;0;0;0;0
2020-10-26 06:30:00;77;82;19;36;0;162;15;0;0;2;0
2020-10-26 06:45:00;71;80;19;31;0;157;23;0;0;0;0
2020-10-26 07:00:00;71;57;14;34;0;145;14;0;0;0;0
2020-10-26 07:15:00;79;77;17;49;0;150;20;0;0;0;0
2020-10-26 07:30:00;98;85;22;71;0;119;25;0;0;0;0
2020-10-26 07:45:00;98;95;31;51;0;139;31;0;0;0;0
2020-10-26 08:00:00;86;96;33;46;0;103;40;2;0;0;1
2020-10-26 08:15:00;85;73;32;44;0;100;29;0;0;0;0
2020-10-26 08:30:00;81;66;31;33;0;114;26;0;1;0;0
2020-10-26 08:45:00;81;59;33;35;0;110;19;0;0;0;0
2020-10-26 09:00:00;94;78;24;41;0;110;19;13;0;0;0
2020-10-26 09:15:00;86;68;31;43;0;94;21;0;0;0;2
2020-10-26 09:30:00;88;78;33;42;0;95;20;0;0;0;0
2020-10-26 09:45:00;91;74;41;41;0;104;18;26;0;0;0
2020-10-26 10:00:00;95;74;30;44;0;87;25;0;0;0;0
2020-10-26 10:15:00;82;80;39;45;0;86;20;0;0;0;0
2020-10-26 10:30:00;97;105;43;34;0;95;23;0;1;3;0
2020-10-26 10:45:00;105;99;45;40;0;96;27;0;0;0;0
2020-10-26 11:00:00;103;96;43;38;0;87;19;5;0;3;0
2020-10-26 11:15:00;91;77;32;45;0;84;32;0;0;0;0
2020-10-26 11:30:00;101;76;56;40;0;99;26;0;3;0;2
2020-10-26 11:45:00;105;91;49;43;0;112;28;0;0;0;0
2020-10-26 12:00:00;87;83;41;49;0;88;21;0;0;0;0
2020-10-26 12:15:00;100;112;46;39;0;91;21;2;0;0;0
2020-10-26 12:30:00;113;94;46;36;0;94;21;0;5;0;0
2020-10-26 12:45:00;92;88;29;54;0;93;27;0;0;0;0
2020-10-26 13:00:00;103;95;39;32;0;115;28;0;0;0;0
2020-10-26 13:15:00;104;98;26;34;0;144;30;0;0;0;0
2020-10-26 13:30:00;107;96;36;38;0;141;26;0;0;0;0
2020-10-26 13:45:00;113;109;30;46;0;138;43;0;0;0;0
2020-10-26 14:00:00;120;141;33;39;0;142;31;1;0;0;0
2020-10-26 14:15:00;191;201;42;50;0;90;18;3;0;0;0
2020-10-26 14:30:00;182;191;43;44;0;90;25;0;0;0;0
2020-10-26 14:45:00;131;143;37;39;0;84;28;2;0;0;0
2020-10-26 15:00:00;146;151;42;41;0;79;24;0;0;0;0
2020-10-26 15:15:00;167;168;47;29;0;88;19;0;0;1;0
2020-10-26 15:30:00;159;160;43;43;0;101;28;0;2;0;0
2020-10-26 15:45:00;168;161;55;49;0;106;33;5;0;0;0
2020-10-26 16:00:00;159;175;29;48;0;112;25;0;0;0;0
2020-10-26 16:15:00;162;146;56;46;0;108;34;0;55;0;0
2020-10-26 16:30:00;159;162;52;50;0;120;38;0;0;0;0
2020-10-26 16:45:00;162;155;47;43;0;121;27;0;0;0;0
