DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-12-14 00:00:00;17;9;5;2;0;1;24;7;0;1;0
2019-12-14 00:15:00;30;13;3;2;0;3;27;11;0;1;0
2019-12-14 00:30:00;15;12;7;4;0;3;31;7;0;2;1
2019-12-14 00:45:00;14;9;2;4;1;5;21;10;1;1;0
2019-12-14 01:00:00;17;10;4;6;2;7;27;4;0;2;0
2019-12-14 01:15:00;18;5;4;3;0;6;23;2;0;1;0
2019-12-14 01:30:00;13;7;4;2;0;4;16;7;0;4;0
2019-12-14 01:45:00;14;11;3;4;0;4;18;7;1;1;0
2019-12-14 02:00:00;13;10;2;1;0;1;14;2;0;0;0
2019-12-14 02:15:00;8;4;0;3;1;4;14;4;0;1;0
2019-12-14 02:30:00;11;6;2;4;0;6;11;3;0;0;0
2019-12-14 02:45:00;9;4;2;2;0;3;8;0;0;1;0
2019-12-14 03:00:00;11;1;1;0;0;2;9;4;0;4;0
2019-12-14 03:15:00;10;3;0;1;0;1;13;4;0;2;0
2019-12-14 03:30:00;8;6;2;1;0;1;10;1;0;0;0
2019-12-14 03:45:00;7;9;1;1;0;1;7;1;0;2;0
2019-12-14 04:00:00;11;6;1;1;1;2;8;0;0;1;0
2019-12-14 04:15:00;9;5;3;2;0;2;11;2;0;1;0
2019-12-14 04:30:00;9;8;1;0;0;1;11;5;1;1;0
2019-12-14 04:45:00;11;4;2;0;1;1;12;1;0;1;0
2019-12-14 05:00:00;12;7;2;0;0;1;19;4;0;3;0
2019-12-14 05:15:00;15;9;3;2;0;1;27;5;0;2;0
2019-12-14 05:30:00;28;10;4;4;0;5;33;15;0;3;0
2019-12-14 05:45:00;50;22;16;2;1;3;37;9;0;1;0
2019-12-14 06:00:00;81;22;17;4;0;4;38;10;0;4;0
2019-12-14 06:15:00;49;28;16;5;1;4;38;13;0;1;0
2019-12-14 06:30:00;28;25;10;8;2;8;37;7;0;2;0
2019-12-14 06:45:00;26;12;12;3;0;5;28;14;0;5;0
2019-12-14 07:00:00;24;16;4;2;0;2;32;17;0;3;0
2019-12-14 07:15:00;31;17;10;8;0;8;36;24;0;1;0
2019-12-14 07:30:00;28;28;13;13;1;12;32;16;0;5;0
2019-12-14 07:45:00;45;23;13;12;1;12;46;30;1;2;0
2019-12-14 08:00:00;39;24;14;12;1;14;42;24;0;4;0
2019-12-14 08:15:00;40;25;13;14;1;16;52;26;0;4;0
2019-12-14 08:30:00;44;32;15;16;6;18;47;35;1;6;0
2019-12-14 08:45:00;65;29;25;25;8;31;54;39;1;7;0
2019-12-14 09:00:00;51;29;14;19;6;25;63;37;0;5;0
2019-12-14 09:15:00;55;24;18;19;7;21;67;43;2;4;1
2019-12-14 09:30:00;96;29;25;18;9;24;80;59;2;9;0
2019-12-14 09:45:00;82;29;26;23;10;31;89;56;2;10;0
2019-12-14 10:00:00;83;35;28;28;8;32;87;72;0;6;0
2019-12-14 10:15:00;105;42;31;21;6;25;85;49;0;4;0
2019-12-14 10:30:00;115;52;46;22;11;31;86;84;1;10;0
2019-12-14 10:45:00;113;36;28;21;9;25;108;83;0;16;0
2019-12-14 11:00:00;112;50;37;23;13;33;98;77;0;12;1
2019-12-14 11:15:00;123;41;35;21;4;23;97;60;2;11;1
2019-12-14 11:30:00;114;51;38;17;7;25;104;79;1;7;0
2019-12-14 11:45:00;118;54;38;21;13;29;107;74;2;11;0
2019-12-14 12:00:00;111;54;33;26;12;36;109;88;2;7;0
2019-12-14 12:15:00;109;49;45;22;7;25;99;89;1;6;0
2019-12-14 12:30:00;136;58;50;25;12;35;113;87;2;8;0
2019-12-14 12:45:00;131;54;50;21;8;32;131;96;5;11;1
2019-12-14 13:00:00;118;55;41;26;3;27;117;85;2;6;0
2019-12-14 13:15:00;95;45;34;24;8;35;121;101;1;10;1
2019-12-14 13:30:00;123;61;39;26;4;30;128;83;3;12;0
2019-12-14 13:45:00;152;75;59;19;5;22;112;88;0;16;0
2019-12-14 14:00:00;154;59;53;20;8;28;129;89;2;13;0
2019-12-14 14:15:00;122;65;50;22;4;24;137;88;0;11;0
2019-12-14 14:30:00;135;73;57;20;5;25;132;103;3;12;0
2019-12-14 14:45:00;126;64;40;27;4;28;90;82;0;17;0
2019-12-14 15:00:00;147;53;52;23;10;35;138;90;3;11;1
2019-12-14 15:15:00;120;80;56;21;5;28;111;79;2;12;0
2019-12-14 15:30:00;115;60;46;28;11;33;119;84;1;9;0
2019-12-14 15:45:00;99;55;40;15;12;26;109;81;1;10;0
2019-12-14 16:00:00;150;61;47;23;10;31;122;84;2;19;0
2019-12-14 16:15:00;128;51;33;18;12;30;113;80;1;12;0
2019-12-14 16:30:00;129;64;45;27;5;28;122;75;0;13;1
2019-12-14 16:45:00;149;58;43;36;8;43;128;88;1;11;0
2019-12-14 17:00:00;119;54;39;27;6;33;128;87;1;7;0
2019-12-14 17:15:00;117;68;45;24;9;32;118;92;0;9;0
2019-12-14 17:30:00;133;57;48;31;12;43;120;84;1;13;0
2019-12-14 17:45:00;131;55;32;30;12;40;120;74;2;14;0
2019-12-14 18:00:00;111;46;31;37;7;39;112;77;5;7;0
2019-12-14 18:15:00;125;53;41;34;14;39;122;77;0;9;0
2019-12-14 18:30:00;86;50;32;31;11;38;103;73;1;9;0
2019-12-14 18:45:00;94;42;31;27;6;30;105;69;1;9;1
2019-12-14 19:00:00;99;38;24;26;5;28;104;55;1;8;0
2019-12-14 19:15:00;78;35;24;22;4;27;89;51;1;5;0
2019-12-14 19:30:00;76;31;21;19;4;23;86;55;1;8;1
2019-12-14 19:45:00;100;42;29;10;2;15;85;44;1;5;0
2019-12-14 20:00:00;79;32;19;13;5;18;114;27;0;10;0
2019-12-14 20:15:00;72;36;23;13;2;19;73;35;1;5;0
2019-12-14 20:30:00;63;19;13;11;1;12;58;25;0;3;0
2019-12-14 20:45:00;49;32;10;10;1;11;65;27;0;2;0
2019-12-14 21:00:00;56;22;17;4;0;4;54;29;2;3;0
2019-12-14 21:15:00;34;20;4;12;0;12;38;14;0;6;0
2019-12-14 21:30:00;42;20;10;9;2;13;31;12;0;5;0
2019-12-14 21:45:00;32;20;6;11;2;12;40;21;1;4;0
2019-12-14 22:00:00;51;22;7;12;1;14;44;23;0;3;0
2019-12-14 22:15:00;39;17;12;15;2;16;29;13;0;6;0
2019-12-14 22:30:00;54;19;11;6;2;7;38;18;0;4;0
2019-12-14 22:45:00;38;16;9;6;1;8;40;26;0;4;0
2019-12-14 23:00:00;36;13;8;6;1;7;37;21;1;8;0
2019-12-14 23:15:00;34;10;5;4;0;4;34;11;0;2;0
2019-12-14 23:30:00;37;18;6;6;2;4;31;6;0;1;0
2019-12-14 23:45:00;31;12;1;6;2;7;29;9;0;5;0
