DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-02-25 00:00:00;17;7;10;2;5;2;4
2020-02-25 00:15:00;16;6;17;8;3;5;3
2020-02-25 00:30:00;7;1;10;3;2;2;2
2020-02-25 00:45:00;13;10;12;6;2;2;7
2020-02-25 01:00:00;6;4;10;0;2;0;3
2020-02-25 01:15:00;9;2;6;1;5;4;3
2020-02-25 01:30:00;10;3;5;3;3;2;2
2020-02-25 01:45:00;10;5;8;2;5;7;1
2020-02-25 02:00:00;5;1;15;1;2;4;1
2020-02-25 02:15:00;5;2;10;4;2;0;4
2020-02-25 02:30:00;2;3;6;3;2;4;3
2020-02-25 02:45:00;15;1;9;2;5;6;6
2020-02-25 03:00:00;9;6;3;2;1;8;2
2020-02-25 03:15:00;7;4;7;1;3;5;1
2020-02-25 03:30:00;6;1;7;6;4;4;2
2020-02-25 03:45:00;7;5;8;4;6;5;1
2020-02-25 04:00:00;8;3;15;2;1;8;6
2020-02-25 04:15:00;6;6;10;2;2;4;3
2020-02-25 04:30:00;6;4;20;3;2;0;4
2020-02-25 04:45:00;13;5;38;5;2;3;1
2020-02-25 05:00:00;21;21;48;16;0;1;1
2020-02-25 05:15:00;43;18;94;28;2;0;1
2020-02-25 05:30:00;45;35;108;51;0;2;0
2020-02-25 05:45:00;70;43;133;79;3;0;0
2020-02-25 06:00:00;71;41;100;65;0;0;0
2020-02-25 06:15:00;82;40;158;88;6;1;0
2020-02-25 06:30:00;87;54;167;98;3;0;2
2020-02-25 06:45:00;93;52;146;82;5;0;1
2020-02-25 07:00:00;133;69;171;99;11;4;1
2020-02-25 07:15:00;123;68;152;84;8;0;0
2020-02-25 07:30:00;156;86;157;82;7;1;1
2020-02-25 07:45:00;139;88;176;100;6;0;1
2020-02-25 08:00:00;132;69;150;72;10;1;0
2020-02-25 08:15:00;136;84;148;96;9;0;0
2020-02-25 08:30:00;108;82;134;106;7;2;1
2020-02-25 08:45:00;122;98;163;84;12;0;0
2020-02-25 09:00:00;108;75;137;69;11;1;2
2020-02-25 09:15:00;106;79;140;63;12;2;2
2020-02-25 09:30:00;111;99;125;53;9;3;2
2020-02-25 09:45:00;137;88;143;72;9;1;0
2020-02-25 10:00:00;120;92;130;76;10;3;1
2020-02-25 10:15:00;110;90;149;64;7;0;0
2020-02-25 10:30:00;127;93;143;83;6;0;2
2020-02-25 10:45:00;127;93;147;72;6;4;2
2020-02-25 11:00:00;130;93;141;71;5;2;1
2020-02-25 11:15:00;153;88;160;82;7;2;0
2020-02-25 11:30:00;132;105;151;81;9;2;2
2020-02-25 11:45:00;159;86;154;74;8;2;4
2020-02-25 12:00:00;132;105;201;83;12;4;3
2020-02-25 12:15:00;157;134;181;85;10;7;2
2020-02-25 12:30:00;139;102;154;73;4;11;3
2020-02-25 12:45:00;134;82;165;83;9;6;5
2020-02-25 13:00:00;137;101;166;93;7;2;3
2020-02-25 13:15:00;151;104;147;85;7;2;4
2020-02-25 13:30:00;143;90;143;92;8;3;3
2020-02-25 13:45:00;159;94;138;81;4;0;1
2020-02-25 14:00:00;130;108;171;93;8;3;1
2020-02-25 14:15:00;170;125;150;65;8;7;1
2020-02-25 14:30:00;159;120;151;81;10;2;2
2020-02-25 14:45:00;145;111;162;89;13;3;2
2020-02-25 15:00:00;160;135;138;67;15;5;7
2020-02-25 15:15:00;157;116;149;86;10;5;3
2020-02-25 15:30:00;150;124;161;86;5;2;4
2020-02-25 15:45:00;155;114;163;86;10;5;6
2020-02-25 16:00:00;211;153;148;89;11;4;10
2020-02-25 16:15:00;182;124;131;77;13;3;3
2020-02-25 16:30:00;196;126;169;87;15;4;10
2020-02-25 16:45:00;200;176;179;85;13;6;1
2020-02-25 17:00:00;185;126;152;86;13;2;2
2020-02-25 17:15:00;196;141;148;89;18;6;5
2020-02-25 17:30:00;162;132;159;82;3;1;2
2020-02-25 17:45:00;160;122;171;83;9;2;3
2020-02-25 18:00:00;175;121;150;87;8;8;2
2020-02-25 18:15:00;162;118;150;73;7;5;1
2020-02-25 18:30:00;159;112;147;71;6;0;2
2020-02-25 18:45:00;158;118;151;63;5;5;0
2020-02-25 19:00:00;110;79;127;59;4;2;3
2020-02-25 19:15:00;126;90;110;54;6;1;2
2020-02-25 19:30:00;94;75;106;47;5;0;1
2020-02-25 19:45:00;86;64;114;60;2;0;1
2020-02-25 20:00:00;88;55;116;46;3;4;0
2020-02-25 20:15:00;82;44;99;35;3;2;1
2020-02-25 20:30:00;76;48;82;34;2;0;1
2020-02-25 20:45:00;66;46;114;33;2;1;1
2020-02-25 21:00:00;58;39;71;33;1;0;0
2020-02-25 21:15:00;63;33;91;49;3;0;1
2020-02-25 21:30:00;71;35;63;23;1;0;3
2020-02-25 21:45:00;72;51;54;27;4;0;1
2020-02-25 22:00:00;72;49;57;19;3;3;2
2020-02-25 22:15:00;46;37;83;45;2;3;1
2020-02-25 22:30:00;46;28;46;29;3;0;1
2020-02-25 22:45:00;35;27;47;15;2;0;3
2020-02-25 23:00:00;48;27;54;21;1;1;3
2020-02-25 23:15:00;30;22;35;11;4;2;2
2020-02-25 23:30:00;16;10;29;6;5;0;3
