DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-08-15 00:00:00;12;12;16;9;0;0
2019-08-15 00:15:00;14;13;16;9;0;0
2019-08-15 00:30:00;12;12;10;4;0;0
2019-08-15 00:45:00;17;9;17;11;0;0
2019-08-15 01:00:00;17;9;12;4;0;0
2019-08-15 01:15:00;9;4;10;8;0;0
2019-08-15 01:30:00;13;11;16;5;0;0
2019-08-15 01:45:00;8;6;9;8;0;0
2019-08-15 02:00:00;5;6;3;3;0;0
2019-08-15 02:15:00;6;4;9;8;0;0
2019-08-15 02:30:00;10;7;5;2;0;0
2019-08-15 02:45:00;11;13;10;7;0;0
2019-08-15 03:00:00;10;5;10;4;0;0
2019-08-15 03:15:00;5;8;11;3;0;0
2019-08-15 03:30:00;2;5;11;7;0;0
2019-08-15 03:45:00;14;11;6;4;0;0
2019-08-15 04:00:00;5;4;5;7;0;0
2019-08-15 04:15:00;3;2;6;5;0;0
2019-08-15 04:30:00;5;7;7;2;0;0
2019-08-15 04:45:00;6;4;7;3;0;0
2019-08-15 05:00:00;7;5;6;6;0;0
2019-08-15 05:15:00;10;10;11;10;0;0
2019-08-15 05:30:00;15;13;29;10;0;0
2019-08-15 05:45:00;29;19;17;4;0;0
2019-08-15 06:00:00;25;17;13;5;0;0
2019-08-15 06:15:00;12;17;17;11;0;0
2019-08-15 06:30:00;23;17;15;8;0;0
2019-08-15 06:45:00;22;12;23;5;0;0
2019-08-15 07:00:00;20;15;7;3;0;0
2019-08-15 07:15:00;20;20;16;7;0;0
2019-08-15 07:30:00;15;17;13;5;0;0
2019-08-15 07:45:00;19;12;21;15;0;0
2019-08-15 08:00:00;21;16;26;10;0;0
2019-08-15 08:15:00;27;16;18;12;0;0
2019-08-15 08:30:00;36;30;17;8;0;0
2019-08-15 08:45:00;34;18;29;13;2;0
2019-08-15 09:00:00;34;35;34;23;0;0
2019-08-15 09:15:00;35;37;28;18;0;0
2019-08-15 09:30:00;41;37;34;30;0;0
2019-08-15 09:45:00;50;44;36;28;0;0
2019-08-15 10:00:00;37;37;34;25;7;7
2019-08-15 10:15:00;35;42;31;17;5;1
2019-08-15 10:30:00;27;31;35;22;0;0
2019-08-15 10:45:00;52;53;51;24;9;0
2019-08-15 11:00:00;44;40;43;18;8;0
2019-08-15 11:15:00;41;48;46;27;2;0
2019-08-15 11:30:00;49;46;56;37;4;0
2019-08-15 11:45:00;50;50;48;29;0;0
2019-08-15 12:00:00;52;54;43;25;1;0
2019-08-15 12:15:00;37;50;43;20;1;0
2019-08-15 12:30:00;45;56;47;28;0;0
2019-08-15 12:45:00;47;35;48;34;6;3
2019-08-15 13:00:00;49;52;57;39;0;0
2019-08-15 13:15:00;47;51;54;36;0;0
2019-08-15 13:30:00;55;39;67;44;1;0
2019-08-15 13:45:00;52;46;49;34;2;0
2019-08-15 14:00:00;48;50;51;30;8;0
2019-08-15 14:15:00;40;48;53;28;7;5
2019-08-15 14:30:00;48;42;43;41;0;1
2019-08-15 14:45:00;49;50;45;31;4;0
2019-08-15 15:00:00;42;35;41;22;5;0
2019-08-15 15:15:00;51;50;52;30;2;0
2019-08-15 15:30:00;44;38;54;33;11;0
2019-08-15 15:45:00;54;30;39;30;3;0
2019-08-15 16:00:00;44;41;42;31;0;0
2019-08-15 16:15:00;37;39;58;32;0;0
2019-08-15 16:30:00;48;43;53;46;7;0
2019-08-15 16:45:00;69;43;54;42;9;0
2019-08-15 17:00:00;45;44;59;48;3;0
2019-08-15 17:15:00;0;49;48;37;2;0
2019-08-15 17:30:00;55;42;53;52;1;0
2019-08-15 17:45:00;42;56;49;31;0;0
2019-08-15 18:00:00;40;40;55;32;0;0
2019-08-15 18:15:00;37;32;66;42;1;0
2019-08-15 18:30:00;43;43;51;45;14;0
2019-08-15 18:45:00;47;31;60;37;1;1
2019-08-15 19:00:00;38;34;53;42;1;0
2019-08-15 19:15:00;38;45;44;25;1;0
2019-08-15 19:30:00;43;32;48;27;34;0
2019-08-15 19:45:00;31;28;49;31;0;0
2019-08-15 20:00:00;29;41;44;34;0;0
2019-08-15 20:15:00;33;43;55;39;0;0
2019-08-15 20:30:00;30;35;45;32;0;0
2019-08-15 20:45:00;35;30;30;23;0;0
2019-08-15 21:00:00;21;33;40;36;0;0
2019-08-15 21:15:00;31;28;26;20;0;0
2019-08-15 21:30:00;36;39;45;32;0;0
2019-08-15 21:45:00;16;22;30;13;0;0
2019-08-15 22:00:00;33;33;41;29;0;0
2019-08-15 22:15:00;23;20;29;16;0;0
2019-08-15 22:30:00;22;23;21;17;0;0
2019-08-15 22:45:00;18;15;33;23;0;0
2019-08-15 23:00:00;20;14;19;10;0;0
2019-08-15 23:15:00;10;13;13;5;0;0
2019-08-15 23:30:00;18;7;19;13;0;0
2019-08-15 23:45:00;18;11;21;14;0;0
