DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-08-21 00:00:00;11;3;4;5;1;0
2019-08-21 00:15:00;14;3;6;4;0;2
2019-08-21 00:30:00;14;4;8;8;2;0
2019-08-21 00:45:00;9;4;6;5;2;0
2019-08-21 01:00:00;14;1;2;8;0;2
2019-08-21 01:15:00;8;2;4;5;0;2
2019-08-21 01:30:00;11;1;2;8;1;0
2019-08-21 01:45:00;8;3;3;4;0;1
2019-08-21 02:00:00;9;2;2;1;0;2
2019-08-21 02:15:00;8;2;1;3;1;3
2019-08-21 02:30:00;7;2;3;4;0;0
2019-08-21 02:45:00;7;1;4;6;0;1
2019-08-21 03:00:00;6;1;3;5;0;0
2019-08-21 03:15:00;11;1;6;4;0;1
2019-08-21 03:30:00;3;3;1;7;0;1
2019-08-21 03:45:00;6;3;2;4;0;1
2019-08-21 04:00:00;11;1;5;10;0;0
2019-08-21 04:15:00;11;4;4;5;0;6
2019-08-21 04:30:00;15;5;4;11;1;0
2019-08-21 04:45:00;17;6;6;17;1;4
2019-08-21 05:00:00;33;18;9;17;0;4
2019-08-21 05:15:00;48;31;10;31;2;8
2019-08-21 05:30:00;63;65;14;48;7;11
2019-08-21 05:45:00;88;75;17;51;4;15
2019-08-21 06:00:00;67;59;25;54;0;9
2019-08-21 06:15:00;91;90;24;57;5;23
2019-08-21 06:30:00;98;109;33;75;2;14
2019-08-21 06:45:00;121;116;31;76;6;17
2019-08-21 07:00:00;106;107;30;89;2;23
2019-08-21 07:15:00;101;115;46;97;6;21
2019-08-21 07:30:00;113;130;52;108;11;43
2019-08-21 07:45:00;126;107;68;116;5;36
2019-08-21 08:00:00;86;78;53;74;8;24
2019-08-21 08:15:00;108;104;54;117;14;37
2019-08-21 08:30:00;107;95;53;102;8;44
2019-08-21 08:45:00;101;102;47;100;11;35
2019-08-21 09:00:00;96;57;42;86;12;25
2019-08-21 09:15:00;110;74;49;82;8;29
2019-08-21 09:30:00;115;94;63;116;10;37
2019-08-21 09:45:00;106;94;61;100;15;32
2019-08-21 10:00:00;110;86;62;84;10;30
2019-08-21 10:15:00;110;75;68;127;14;32
2019-08-21 10:30:00;127;104;72;96;8;40
2019-08-21 10:45:00;105;96;78;108;10;34
2019-08-21 11:00:00;128;93;68;112;15;22
2019-08-21 11:15:00;121;97;67;107;11;37
2019-08-21 11:30:00;135;99;79;116;10;39
2019-08-21 11:45:00;119;84;67;135;21;29
2019-08-21 12:00:00;121;101;64;120;20;40
2019-08-21 12:15:00;114;77;69;122;17;47
2019-08-21 12:30:00;109;68;72;139;13;34
2019-08-21 12:45:00;112;76;82;129;11;39
2019-08-21 13:00:00;119;92;66;111;11;38
2019-08-21 13:15:00;127;93;66;142;16;34
2019-08-21 13:30:00;130;102;72;134;13;37
2019-08-21 13:45:00;129;87;91;142;11;30
2019-08-21 14:00:00;107;90;60;148;12;18
2019-08-21 14:15:00;121;71;87;159;13;26
2019-08-21 14:30:00;140;113;97;156;19;46
2019-08-21 14:45:00;123;91;88;139;16;42
2019-08-21 15:00:00;119;97;79;174;20;39
2019-08-21 15:15:00;126;93;93;169;11;41
2019-08-21 15:30:00;132;112;93;142;15;47
2019-08-21 15:45:00;125;89;103;184;14;47
2019-08-21 16:00:00;141;94;109;192;18;38
2019-08-21 16:15:00;137;121;124;202;17;40
2019-08-21 16:30:00;151;103;120;204;15;40
2019-08-21 16:45:00;137;129;138;188;13;43
2019-08-21 17:00:00;151;116;107;187;16;44
2019-08-21 17:15:00;142;126;137;197;25;38
2019-08-21 17:30:00;132;106;105;155;15;49
2019-08-21 17:45:00;135;103;98;148;18;44
2019-08-21 18:00:00;156;108;95;158;21;42
2019-08-21 18:15:00;136;107;95;150;17;41
2019-08-21 18:30:00;134;97;91;133;14;41
2019-08-21 18:45:00;116;80;51;111;20;33
2019-08-21 19:00:00;115;82;79;114;20;32
2019-08-21 19:15:00;103;71;60;94;17;55
2019-08-21 19:30:00;95;62;60;84;15;34
2019-08-21 19:45:00;88;61;55;79;16;44
2019-08-21 20:00:00;90;56;46;74;12;17
2019-08-21 20:15:00;75;60;61;89;6;16
2019-08-21 20:30:00;62;46;47;60;6;23
2019-08-21 20:45:00;68;34;37;88;8;21
2019-08-21 21:00:00;77;37;38;64;7;9
2019-08-21 21:15:00;65;32;41;42;3;13
2019-08-21 21:30:00;51;31;40;58;2;13
2019-08-21 21:45:00;46;20;32;45;5;14
2019-08-21 22:00:00;46;20;30;50;3;5
2019-08-21 22:15:00;49;16;34;37;3;12
2019-08-21 22:30:00;42;22;29;25;4;8
2019-08-21 22:45:00;38;14;15;26;1;4
2019-08-21 23:00:00;30;9;17;20;5;5
2019-08-21 23:15:00;22;9;9;13;1;8
2019-08-21 23:30:00;26;10;17;23;1;0
2019-08-21 23:45:00;22;18;7;8;0;5
