DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-02-22 00:00:00;12;5;0;0;30;18;0;31;23;0;0
2020-02-22 00:15:00;18;12;3;0;23;12;0;24;13;0;0
2020-02-22 00:30:00;16;22;1;0;25;16;0;24;17;0;0
2020-02-22 00:45:00;9;6;1;0;20;10;0;21;12;0;0
2020-02-22 01:00:00;20;17;1;0;15;8;0;15;12;0;0
2020-02-22 01:15:00;7;5;0;0;12;12;1;12;12;0;0
2020-02-22 01:30:00;10;17;1;0;17;10;0;20;14;0;0
2020-02-22 01:45:00;8;13;0;0;16;9;2;17;12;0;0
2020-02-22 02:00:00;13;13;1;0;8;5;0;6;8;0;0
2020-02-22 02:15:00;11;13;0;0;14;8;1;15;8;0;0
2020-02-22 02:30:00;8;4;0;0;11;8;1;11;8;0;0
2020-02-22 02:45:00;4;4;1;0;8;4;0;7;5;0;0
2020-02-22 03:00:00;4;6;0;0;11;10;1;8;12;1;0
2020-02-22 03:15:00;6;7;2;1;12;7;0;11;6;0;0
2020-02-22 03:30:00;1;0;0;0;6;3;0;7;4;0;0
2020-02-22 03:45:00;7;10;0;0;7;1;0;6;5;0;0
2020-02-22 04:00:00;9;10;1;0;6;2;0;6;4;0;0
2020-02-22 04:15:00;9;11;0;0;5;4;0;8;6;0;0
2020-02-22 04:30:00;9;13;2;0;10;6;1;11;10;0;0
2020-02-22 04:45:00;4;9;1;0;6;4;1;5;5;0;0
2020-02-22 05:00:00;16;21;0;1;9;5;0;9;4;0;0
2020-02-22 05:15:00;13;17;1;0;14;10;1;14;10;0;0
2020-02-22 05:30:00;23;27;2;0;17;16;0;15;19;0;0
2020-02-22 05:45:00;15;22;1;1;16;9;0;15;15;0;0
2020-02-22 06:00:00;27;34;4;2;13;10;1;12;11;0;0
2020-02-22 06:15:00;29;33;3;0;15;11;1;14;13;0;0
2020-02-22 06:30:00;30;27;2;0;24;14;1;23;19;0;0
2020-02-22 06:45:00;27;32;0;0;17;5;0;18;8;1;0
2020-02-22 07:00:00;26;41;4;2;26;17;1;31;22;0;0
2020-02-22 07:15:00;15;33;5;2;27;16;2;27;20;0;1
2020-02-22 07:30:00;39;50;1;0;29;23;4;31;25;0;1
2020-02-22 07:45:00;35;40;2;0;28;27;6;32;29;0;0
2020-02-22 08:00:00;41;51;4;2;36;32;5;34;33;0;0
2020-02-22 08:15:00;40;49;4;0;44;31;4;45;37;4;0
2020-02-22 08:30:00;58;73;2;2;44;41;4;45;44;1;0
2020-02-22 08:45:00;58;77;7;1;44;39;4;47;39;2;4
2020-02-22 09:00:00;58;70;7;1;41;39;1;41;42;2;0
2020-02-22 09:15:00;72;98;4;1;50;41;4;53;47;2;3
2020-02-22 09:30:00;75;81;5;1;58;56;7;60;60;5;2
2020-02-22 09:45:00;72;71;6;2;66;64;7;65;66;5;0
2020-02-22 10:00:00;77;116;3;3;84;70;3;83;75;1;1
2020-02-22 10:15:00;90;108;10;3;81;82;8;81;85;5;0
2020-02-22 10:30:00;94;119;19;1;95;91;8;85;93;7;0
2020-02-22 10:45:00;89;107;7;1;93;94;5;94;102;5;0
2020-02-22 11:00:00;109;135;14;2;89;80;5;87;82;5;0
2020-02-22 11:15:00;111;118;14;1;85;86;9;86;89;4;0
2020-02-22 11:30:00;84;115;14;3;82;93;7;83;93;9;15
2020-02-22 11:45:00;98;139;14;1;88;89;8;81;94;6;0
2020-02-22 12:00:00;87;128;12;0;96;90;2;94;93;5;4
2020-02-22 12:15:00;105;131;15;0;95;94;11;100;99;9;0
2020-02-22 12:30:00;97;116;9;0;91;95;3;83;95;10;29
2020-02-22 12:45:00;93;127;16;2;88;90;6;88;83;9;0
2020-02-22 13:00:00;87;109;10;1;83;86;1;87;90;7;0
2020-02-22 13:15:00;91;106;9;2;99;91;2;102;95;6;19
2020-02-22 13:30:00;81;115;9;1;98;82;6;99;84;2;5
2020-02-22 13:45:00;90;142;8;2;95;103;3;88;108;2;2
2020-02-22 14:00:00;87;129;15;2;103;99;2;113;95;4;0
2020-02-22 14:15:00;81;103;17;5;104;103;2;97;103;4;2
2020-02-22 14:30:00;92;117;6;1;111;82;3;110;75;1;19
2020-02-22 14:45:00;78;103;12;1;94;77;1;95;83;1;14
2020-02-22 15:00:00;95;127;12;2;99;102;4;90;104;1;13
2020-02-22 15:15:00;78;93;9;0;90;80;1;87;81;0;20
