DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-04-02 00:00:00;5;1;3;0;1;3;3;0;0;0;0;0;0;0
2020-04-02 00:15:00;5;5;2;1;4;5;3;2;0;0;0;0;0;0
2020-04-02 00:30:00;4;2;2;2;2;0;6;3;0;0;0;0;0;0
2020-04-02 00:45:00;6;4;0;0;2;1;2;3;0;0;0;0;0;0
2020-04-02 01:00:00;4;3;3;0;3;4;2;1;0;0;0;0;0;0
2020-04-02 01:15:00;3;4;1;0;1;2;0;2;0;0;0;0;0;0
2020-04-02 01:30:00;4;0;0;0;4;1;1;1;0;0;0;0;0;0
2020-04-02 01:45:00;3;0;0;0;5;5;2;2;0;0;0;0;0;0
2020-04-02 02:00:00;4;3;0;0;3;1;1;0;0;0;0;0;0;0
2020-04-02 02:15:00;4;3;0;0;4;1;3;0;0;0;0;0;0;0
2020-04-02 02:30:00;5;0;2;0;1;0;4;1;0;0;0;0;0;0
2020-04-02 02:45:00;3;2;2;1;2;0;0;1;0;0;0;0;0;0
2020-04-02 03:00:00;2;0;0;0;1;3;2;0;0;0;0;0;0;0
2020-04-02 03:15:00;2;0;1;2;2;1;1;0;0;0;0;0;0;0
2020-04-02 03:30:00;4;1;2;0;3;3;3;2;0;0;0;0;0;0
2020-04-02 03:45:00;9;3;1;0;2;1;1;3;0;0;0;0;0;0
2020-04-02 04:00:00;3;1;2;0;0;5;5;3;0;0;0;0;0;0
2020-04-02 04:15:00;4;2;3;0;6;4;4;2;0;0;0;0;0;0
2020-04-02 04:30:00;4;3;1;1;8;7;3;2;0;0;0;0;0;0
2020-04-02 04:45:00;6;4;3;0;3;9;4;4;0;0;0;0;0;0
2020-04-02 05:00:00;14;6;4;2;12;15;5;9;0;1;0;0;0;0
2020-04-02 05:15:00;16;10;6;0;17;19;8;9;0;0;0;0;0;0
2020-04-02 05:30:00;32;23;19;7;19;27;7;9;0;0;0;0;0;0
2020-04-02 05:45:00;35;40;16;7;34;42;17;12;0;0;0;0;0;0
2020-04-02 06:00:00;43;42;8;4;33;44;11;11;0;0;3;0;0;0
2020-04-02 06:15:00;48;40;14;7;37;58;15;9;0;0;0;0;0;0
2020-04-02 06:30:00;55;41;40;13;45;73;16;26;0;0;0;0;0;0
2020-04-02 06:45:00;59;61;31;15;46;55;21;17;0;0;0;0;0;0
2020-04-02 07:00:00;43;55;31;13;48;57;26;13;0;0;0;0;0;0
2020-04-02 07:15:00;61;59;37;21;46;63;20;10;0;0;0;0;0;0
2020-04-02 07:30:00;69;63;45;21;50;66;16;14;0;0;0;0;0;0
2020-04-02 07:45:00;72;76;39;20;44;75;20;17;0;0;0;0;0;0
2020-04-02 08:00:00;49;39;24;14;53;63;17;10;0;0;0;0;0;0
2020-04-02 08:15:00;45;41;25;13;45;46;16;10;0;0;0;0;0;0
2020-04-02 08:30:00;57;45;21;16;38;54;25;17;0;0;0;0;0;0
2020-04-02 08:45:00;61;48;19;16;40;48;24;17;0;0;0;0;0;0
2020-04-02 09:00:00;42;41;23;11;45;50;31;26;0;0;0;0;0;0
2020-04-02 09:15:00;56;51;22;10;36;46;12;17;0;0;0;0;0;0
2020-04-02 09:30:00;45;53;22;11;44;65;31;17;0;0;0;0;0;0
2020-04-02 09:45:00;64;55;31;12;49;62;34;18;0;0;0;0;0;0
2020-04-02 10:00:00;69;59;36;19;46;63;32;31;0;0;0;0;0;0
2020-04-02 10:15:00;53;47;29;11;47;53;29;27;0;27;0;0;0;0
2020-04-02 10:30:00;67;66;31;14;49;70;37;24;0;0;0;0;0;0
2020-04-02 10:45:00;59;52;25;13;55;78;44;28;0;0;0;0;0;0
2020-04-02 11:00:00;63;59;34;11;38;73;33;24;0;0;0;0;0;2
2020-04-02 11:15:00;56;61;30;21;44;53;51;19;0;0;0;0;0;0
2020-04-02 11:30:00;63;64;32;19;51;78;42;32;0;0;0;0;0;0
2020-04-02 11:45:00;54;59;27;13;54;78;50;30;1;0;0;0;0;0
2020-04-02 12:00:00;61;61;37;16;59;77;30;31;0;0;0;0;0;0
2020-04-02 12:15:00;51;51;28;15;43;69;41;21;0;0;0;0;0;1
2020-04-02 12:30:00;63;53;38;16;46;75;37;20;0;0;0;0;0;0
2020-04-02 12:45:00;52;53;33;8;46;71;35;19;0;0;0;0;0;0
2020-04-02 13:00:00;51;73;29;12;48;63;46;23;0;0;0;0;1;0
2020-04-02 13:15:00;60;63;34;19;46;67;36;27;0;0;1;0;0;0
2020-04-02 13:30:00;61;56;30;16;42;62;38;43;0;3;0;0;0;1
2020-04-02 13:45:00;62;61;32;12;53;61;39;33;0;0;0;0;0;0
2020-04-02 14:00:00;57;56;42;19;60;86;37;27;0;0;0;0;0;0
2020-04-02 14:15:00;70;53;34;16;53;85;42;19;0;2;0;0;1;0
2020-04-02 14:30:00;63;73;31;19;56;88;39;27;0;0;0;0;0;0
2020-04-02 14:45:00;60;72;36;23;50;73;43;29;0;0;0;0;0;9
2020-04-02 15:00:00;67;66;27;14;56;73;34;32;0;0;0;0;0;1
2020-04-02 15:15:00;62;52;36;12;66;81;47;24;0;0;2;0;0;0
2020-04-02 15:30:00;80;61;37;17;73;83;47;28;0;0;0;0;0;0
2020-04-02 15:45:00;66;74;39;14;68;99;35;35;0;0;0;0;0;1
2020-04-02 16:00:00;62;68;35;16;68;88;52;32;0;0;0;0;0;0
2020-04-02 16:15:00;68;68;33;8;62;75;42;32;0;2;0;0;0;2
2020-04-02 16:30:00;65;60;38;16;64;78;41;26;0;7;0;0;0;0
2020-04-02 16:45:00;71;59;37;21;74;93;36;31;0;0;0;0;0;2
2020-04-02 17:00:00;77;73;35;12;53;91;42;26;0;0;0;0;0;1
2020-04-02 17:15:00;63;72;45;17;57;76;49;32;0;0;0;0;0;2
2020-04-02 17:30:00;62;60;31;8;63;75;34;25;0;1;1;0;0;0
2020-04-02 17:45:00;59;58;28;16;38;56;37;16;0;0;0;0;0;0
