DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-10-25 00:00:00;6;0;0;0;15;0;0;0;0;0;0;0;0
2019-10-25 00:15:00;11;0;0;0;13;0;0;0;0;0;0;0;0
2019-10-25 00:30:00;5;0;0;0;22;0;0;0;0;0;0;0;0
2019-10-25 00:45:00;3;0;0;0;10;0;0;0;0;0;0;0;0
2019-10-25 01:00:00;7;0;0;0;11;0;0;0;0;0;0;0;0
2019-10-25 01:15:00;5;0;0;0;12;0;0;0;0;0;0;0;0
2019-10-25 01:30:00;5;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-25 01:45:00;13;0;0;0;5;0;0;0;0;0;0;0;0
2019-10-25 02:00:00;9;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-25 02:15:00;3;0;0;0;7;0;0;0;0;0;0;0;0
2019-10-25 02:30:00;8;2;1;0;8;0;0;0;0;0;0;0;0
2019-10-25 02:45:00;3;0;0;0;2;0;0;0;0;0;0;0;0
2019-10-25 03:00:00;3;0;0;0;8;0;0;0;0;0;0;0;0
2019-10-25 03:15:00;1;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-25 03:30:00;10;0;0;1;6;0;0;0;0;0;0;0;0
2019-10-25 03:45:00;9;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-25 04:00:00;9;0;0;0;7;0;0;0;0;0;0;0;0
2019-10-25 04:15:00;10;1;0;0;11;0;0;0;0;0;0;0;0
2019-10-25 04:30:00;12;2;0;1;14;1;0;0;0;0;0;0;0
2019-10-25 04:45:00;16;0;0;0;16;0;0;0;0;0;0;0;0
2019-10-25 05:00:00;30;0;0;2;19;0;0;0;0;0;0;0;0
2019-10-25 05:15:00;40;0;0;1;32;0;0;0;0;0;0;0;0
2019-10-25 05:30:00;69;0;1;5;36;1;0;0;0;0;0;0;0
2019-10-25 05:45:00;69;1;4;4;82;1;0;0;0;0;0;0;0
2019-10-25 06:00:00;88;2;2;5;82;0;0;0;0;0;0;0;0
2019-10-25 06:15:00;127;4;6;7;96;1;0;0;0;0;0;0;0
2019-10-25 06:30:00;108;4;6;3;124;1;0;0;0;0;0;0;0
2019-10-25 06:45:00;113;4;3;7;139;0;0;0;53;0;0;0;0
2019-10-25 07:00:00;172;8;3;11;125;0;0;1;1;0;0;0;0
2019-10-25 07:15:00;184;7;8;12;121;2;0;22;22;33;0;37;0
2019-10-25 07:30:00;199;3;7;9;126;1;0;0;64;0;0;6;0
2019-10-25 07:45:00;170;13;7;12;111;1;0;1;15;0;0;4;0
2019-10-25 08:00:00;134;5;7;15;110;0;1;3;0;0;0;0;0
2019-10-25 08:15:00;133;8;10;17;114;0;1;0;10;0;0;0;0
2019-10-25 08:30:00;131;6;8;7;117;2;0;1;26;0;0;0;0
2019-10-25 08:45:00;157;6;6;14;127;3;0;0;3;0;0;0;0
2019-10-25 09:00:00;138;7;11;6;101;1;1;2;2;0;0;0;0
2019-10-25 09:15:00;139;12;7;10;77;3;2;1;8;0;0;0;0
2019-10-25 09:30:00;125;12;6;4;109;2;0;0;19;0;0;0;0
2019-10-25 09:45:00;141;13;10;14;139;6;2;4;12;0;0;0;0
2019-10-25 10:00:00;141;8;8;12;107;5;4;1;2;0;0;0;0
2019-10-25 10:15:00;149;8;13;9;141;5;1;0;3;0;0;0;0
2019-10-25 10:30:00;117;8;7;12;130;4;6;0;207;0;0;0;0
2019-10-25 10:45:00;143;9;10;13;151;5;5;1;10;0;0;0;0
2019-10-25 11:00:00;152;9;14;15;149;4;9;3;18;0;0;0;0
2019-10-25 11:15:00;118;7;15;9;167;5;5;7;12;0;0;0;0
2019-10-25 11:30:00;163;7;15;11;145;7;6;8;14;0;0;0;0
2019-10-25 11:45:00;151;12;16;12;175;6;5;2;18;0;0;0;0
2019-10-25 12:00:00;159;6;22;19;157;4;8;14;22;0;0;0;0
2019-10-25 12:15:00;143;5;10;15;187;6;6;0;9;0;0;0;0
2019-10-25 12:30:00;155;5;16;14;178;5;3;0;17;0;0;0;0
2019-10-25 12:45:00;133;8;17;22;195;7;8;2;8;0;0;0;0
2019-10-25 13:00:00;149;6;20;13;221;2;4;9;12;0;0;0;0
