DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-08-03 00:00:00;7;4;17;0;0;0;0;0;0
2020-08-03 00:15:00;12;5;21;1;1;0;0;0;0
2020-08-03 00:30:00;13;13;24;0;0;0;0;0;0
2020-08-03 00:45:00;5;4;8;0;0;0;0;0;0
2020-08-03 01:00:00;8;4;12;0;0;0;0;0;0
2020-08-03 01:15:00;4;5;10;1;1;0;0;0;0
2020-08-03 01:30:00;1;1;5;0;0;0;0;0;0
2020-08-03 01:45:00;6;3;5;0;0;0;0;0;0
2020-08-03 02:00:00;9;5;6;0;0;0;0;0;0
2020-08-03 02:15:00;3;2;6;0;0;0;0;0;0
2020-08-03 02:30:00;4;1;5;0;0;0;0;0;0
2020-08-03 02:45:00;3;1;6;0;0;0;0;0;0
2020-08-03 03:00:00;3;1;7;1;1;0;0;0;0
2020-08-03 03:15:00;5;3;6;0;0;0;0;0;0
2020-08-03 03:30:00;7;5;6;0;0;0;0;0;0
2020-08-03 03:45:00;3;2;5;0;0;0;0;0;0
2020-08-03 04:00:00;7;4;8;0;0;0;0;0;0
2020-08-03 04:15:00;15;11;18;0;0;0;0;0;0
2020-08-03 04:30:00;19;14;25;0;0;0;0;0;0
2020-08-03 04:45:00;11;5;12;0;0;0;0;0;0
2020-08-03 05:00:00;35;12;45;0;0;0;0;0;0
2020-08-03 05:15:00;41;11;65;1;1;0;0;0;0
2020-08-03 05:30:00;52;15;91;1;1;0;0;0;0
2020-08-03 05:45:00;56;19;92;0;0;1;0;0;0
2020-08-03 06:00:00;48;14;92;1;1;0;0;0;0
2020-08-03 06:15:00;79;33;115;1;1;0;0;0;0
2020-08-03 06:30:00;72;28;151;1;1;2;0;0;0
2020-08-03 06:45:00;73;41;150;1;1;0;0;0;0
2020-08-03 07:00:00;76;41;164;1;1;0;0;0;0
2020-08-03 07:15:00;92;51;198;1;1;0;0;0;0
2020-08-03 07:30:00;90;48;197;1;2;1;0;0;0
2020-08-03 07:45:00;84;48;205;1;1;0;0;0;0
2020-08-03 08:00:00;96;45;215;0;0;0;0;0;0
2020-08-03 08:15:00;112;67;209;3;3;0;0;0;0
2020-08-03 08:30:00;87;43;201;1;2;0;0;0;0
2020-08-03 08:45:00;99;63;221;1;1;0;0;0;0
2020-08-03 09:00:00;91;54;165;1;1;0;0;0;0
2020-08-03 09:15:00;106;39;191;1;1;0;0;0;0
2020-08-03 09:30:00;121;62;197;1;1;0;0;0;0
2020-08-03 09:45:00;118;50;193;2;2;0;0;0;0
2020-08-03 10:00:00;143;66;221;1;1;0;0;0;0
2020-08-03 10:15:00;120;75;193;1;1;1;0;0;0
2020-08-03 10:30:00;131;72;202;1;1;1;0;0;0
2020-08-03 10:45:00;146;83;221;3;3;3;0;0;0
2020-08-03 11:00:00;148;76;233;3;4;1;0;0;0
2020-08-03 11:15:00;164;67;215;3;1;5;0;0;0
2020-08-03 11:30:00;159;81;211;1;1;0;0;0;0
2020-08-03 11:45:00;150;101;187;1;1;0;0;0;0
2020-08-03 12:00:00;146;67;193;1;2;2;0;0;0
2020-08-03 12:15:00;155;66;191;1;1;0;0;0;0
2020-08-03 12:30:00;164;92;194;2;2;0;0;0;0
2020-08-03 12:45:00;123;68;208;1;1;0;0;0;0
2020-08-03 13:00:00;140;58;206;1;1;1;0;0;0
2020-08-03 13:15:00;143;46;210;2;2;1;0;0;0
2020-08-03 13:30:00;164;74;219;3;3;1;0;0;0
2020-08-03 13:45:00;152;79;224;1;1;0;0;0;0
2020-08-03 14:00:00;151;57;216;1;1;0;0;0;0
2020-08-03 14:15:00;155;65;217;2;2;1;0;0;0
2020-08-03 14:30:00;158;65;230;2;2;0;0;0;0
2020-08-03 14:45:00;170;77;221;3;3;0;0;0;0
2020-08-03 15:00:00;160;65;206;0;0;0;0;0;0
2020-08-03 15:15:00;178;78;210;2;2;0;0;0;0
2020-08-03 15:30:00;168;71;203;2;1;1;0;0;0
2020-08-03 15:45:00;170;73;236;1;2;0;0;0;0
2020-08-03 16:00:00;183;72;184;2;2;0;0;0;0
2020-08-03 16:15:00;196;87;260;2;2;1;0;0;0
2020-08-03 16:30:00;194;82;242;4;4;0;0;0;0
2020-08-03 16:45:00;165;78;241;4;3;3;0;0;0
2020-08-03 17:00:00;169;80;213;8;8;1;0;0;0
2020-08-03 17:15:00;145;111;238;6;6;1;0;0;0
2020-08-03 17:30:00;134;88;262;10;10;0;0;0;0
2020-08-03 17:45:00;148;73;238;4;3;1;0;0;0
2020-08-03 18:00:00;151;65;218;1;1;1;0;0;0
2020-08-03 18:15:00;156;61;166;1;1;2;0;0;0
2020-08-03 18:30:00;130;58;174;2;2;0;0;0;0
2020-08-03 18:45:00;144;33;167;2;2;0;0;0;0
2020-08-03 19:00:00;111;64;147;1;1;0;0;0;0
2020-08-03 19:15:00;109;38;144;0;0;0;0;0;0
2020-08-03 19:30:00;102;25;99;3;3;0;0;0;0
2020-08-03 19:45:00;88;57;94;0;0;0;0;0;0
2020-08-03 20:00:00;76;27;81;1;1;0;0;0;0
2020-08-03 20:15:00;85;23;72;1;1;0;0;0;0
2020-08-03 20:30:00;83;23;62;0;0;0;0;0;0
2020-08-03 20:45:00;59;25;54;1;1;0;0;0;0
2020-08-03 21:00:00;62;19;76;1;1;0;0;0;0
2020-08-03 21:15:00;51;20;58;0;0;0;0;0;0
2020-08-03 21:30:00;35;19;56;2;2;0;0;0;0
2020-08-03 21:45:00;43;17;42;0;0;0;0;0;0
2020-08-03 22:00:00;44;20;41;1;1;0;0;0;0
2020-08-03 22:15:00;51;19;52;0;0;0;0;0;0
2020-08-03 22:30:00;30;11;25;1;1;0;0;0;0
2020-08-03 22:45:00;44;13;30;0;0;0;0;0;0
2020-08-03 23:00:00;14;9;25;0;0;0;0;0;0
2020-08-03 23:15:00;29;14;35;1;1;0;0;0;0
2020-08-03 23:30:00;19;4;19;0;0;0;0;0;0
2020-08-03 23:45:00;16;10;20;1;1;0;0;0;0
