DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-08-24 00:00:00;22;6;26;0;0;0;0;0;0
2020-08-24 00:15:00;15;10;23;1;1;0;0;0;0
2020-08-24 00:30:00;16;6;26;1;1;0;0;0;0
2020-08-24 00:45:00;8;2;8;0;0;0;0;0;0
2020-08-24 01:00:00;10;4;14;1;1;0;0;0;0
2020-08-24 01:15:00;6;6;15;1;1;0;0;0;0
2020-08-24 01:30:00;8;8;7;0;0;0;0;0;0
2020-08-24 01:45:00;3;6;11;0;0;0;0;0;0
2020-08-24 02:00:00;7;4;7;0;0;0;0;0;0
2020-08-24 02:15:00;5;2;11;1;1;0;0;0;0
2020-08-24 02:30:00;9;3;2;0;0;0;0;0;0
2020-08-24 02:45:00;7;6;4;0;0;0;0;0;0
2020-08-24 03:00:00;4;4;12;0;0;0;0;0;0
2020-08-24 03:15:00;4;5;9;1;1;0;0;0;0
2020-08-24 03:30:00;6;0;3;0;0;0;0;0;0
2020-08-24 03:45:00;0;3;4;0;0;0;0;0;0
2020-08-24 04:00:00;5;6;10;0;0;0;0;0;0
2020-08-24 04:15:00;10;5;17;0;0;0;0;0;0
2020-08-24 04:30:00;15;8;22;0;0;0;0;0;0
2020-08-24 04:45:00;19;7;33;0;0;0;0;0;0
2020-08-24 05:00:00;41;9;72;0;0;0;0;0;0
2020-08-24 05:15:00;45;20;99;0;0;0;0;0;0
2020-08-24 05:30:00;43;22;97;1;1;0;0;0;0
2020-08-24 05:45:00;53;23;86;0;0;2;0;0;0
2020-08-24 06:00:00;63;24;79;1;1;0;0;0;0
2020-08-24 06:15:00;13;3;29;0;0;0;0;0;0
2020-08-24 06:30:00;79;33;144;1;1;1;0;0;0
2020-08-24 06:45:00;72;32;162;1;1;0;0;0;0
2020-08-24 07:00:00;76;30;121;1;1;0;0;0;0
2020-08-24 07:15:00;86;46;184;1;1;0;0;0;0
2020-08-24 07:30:00;79;49;177;1;1;0;0;0;0
2020-08-24 07:45:00;90;57;172;2;3;0;0;0;0
2020-08-24 08:00:00;82;32;151;1;1;0;0;0;0
2020-08-24 08:15:00;97;53;154;2;1;1;0;0;0
2020-08-24 08:30:00;86;40;172;3;3;2;0;0;0
2020-08-24 08:45:00;114;61;179;2;3;3;0;0;0
2020-08-24 09:00:00;90;43;156;2;1;0;0;0;0
2020-08-24 09:15:00;134;63;200;1;1;1;0;0;0
2020-08-24 09:30:00;109;58;195;1;1;1;0;0;0
2020-08-24 09:45:00;119;72;228;2;2;0;0;0;0
2020-08-24 10:00:00;110;44;194;2;2;1;0;0;0
2020-08-24 10:15:00;136;52;186;1;1;1;0;0;0
2020-08-24 10:30:00;157;66;176;1;2;2;0;0;0
2020-08-24 10:45:00;132;65;231;1;1;2;0;0;0
2020-08-24 11:00:00;138;61;181;1;1;0;0;0;0
2020-08-24 11:15:00;161;80;173;2;2;3;0;0;0
2020-08-24 11:30:00;133;66;240;1;1;3;0;0;0
2020-08-24 11:45:00;144;61;186;3;3;0;0;0;0
2020-08-24 12:00:00;153;69;188;0;0;0;0;0;0
2020-08-24 12:15:00;163;64;207;2;2;0;0;0;0
2020-08-24 12:30:00;137;73;188;1;1;0;0;0;0
2020-08-24 12:45:00;136;65;194;1;1;4;0;0;0
2020-08-24 13:00:00;127;78;186;4;4;1;0;0;0
2020-08-24 13:15:00;140;62;203;2;1;1;0;0;0
2020-08-24 13:30:00;141;62;205;1;1;2;0;0;0
2020-08-24 13:45:00;124;60;217;2;2;0;0;0;0
2020-08-24 14:00:00;135;75;207;1;1;1;0;0;0
2020-08-24 14:15:00;140;60;195;1;1;1;0;0;0
2020-08-24 14:30:00;166;79;211;1;1;3;0;0;0
2020-08-24 14:45:00;166;78;238;1;1;2;0;0;0
2020-08-24 15:00:00;151;68;186;1;1;1;0;0;0
2020-08-24 15:15:00;169;67;215;3;2;1;0;0;0
2020-08-24 15:30:00;156;69;190;1;1;3;0;0;0
2020-08-24 15:45:00;178;60;201;3;1;4;0;0;0
2020-08-24 16:00:00;140;66;222;1;1;3;0;0;0
2020-08-24 16:15:00;171;66;188;2;1;2;0;0;0
2020-08-24 16:30:00;171;81;188;2;2;1;0;0;0
2020-08-24 16:45:00;182;73;235;5;5;1;0;0;0
