DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-05-21 00:00:00;6;3;0;0;0;0;5;2;2;0;0;0;0;0;0;0;0;0
2020-05-21 00:15:00;7;2;2;0;0;0;8;4;2;0;0;0;0;0;0;0;0;0
2020-05-21 00:30:00;11;1;4;0;0;0;7;5;3;0;0;0;0;0;0;0;0;0
2020-05-21 00:45:00;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:00:00;255;0;1;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0
2020-05-21 01:15:00;3;2;2;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:30:00;2;1;1;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0
2020-05-21 01:45:00;2;0;2;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-05-21 02:00:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:15:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:30:00;2;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:45:00;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
2020-05-21 03:00:00;3;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:15:00;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:30:00;255;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:45:00;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:00:00;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:15:00;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-21 04:30:00;2;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;2;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:00:00;4;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-05-21 05:15:00;261;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-05-21 05:30:00;9;1;1;0;0;0;7;1;2;0;0;0;0;0;0;0;0;0
2020-05-21 05:45:00;4;2;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:00:00;4;0;1;0;0;0;13;0;1;0;0;0;0;0;0;0;0;0
2020-05-21 06:15:00;7;2;2;0;0;0;8;5;1;0;0;0;0;0;0;0;0;0
2020-05-21 06:30:00;8;2;4;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:45:00;7;4;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2020-05-21 07:00:00;12;5;6;0;0;0;14;1;5;0;0;0;0;0;0;0;0;0
2020-05-21 07:15:00;17;6;7;0;0;0;4;3;1;0;0;0;0;0;0;0;0;0
2020-05-21 07:30:00;8;3;8;0;0;0;8;5;1;0;0;0;0;0;0;0;0;0
2020-05-21 07:45:00;269;6;11;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0
2020-05-21 08:00:00;9;6;5;0;0;0;8;3;3;0;0;0;0;0;0;0;0;0
2020-05-21 08:15:00;23;8;15;0;0;0;20;8;1;0;0;0;0;1;0;0;0;0
2020-05-21 08:30:00;17;9;10;0;0;0;15;7;2;0;0;0;0;0;0;0;0;0
2020-05-21 08:45:00;23;8;10;0;0;0;12;6;2;0;0;0;0;0;0;1;0;0
2020-05-21 09:00:00;26;15;21;0;0;0;21;13;8;0;0;0;4;0;0;0;0;0
2020-05-21 09:15:00;28;13;12;0;0;0;31;9;6;0;0;0;0;0;0;0;0;0
2020-05-21 09:30:00;30;18;18;0;0;0;23;12;10;0;0;0;0;0;0;0;0;0
2020-05-21 09:45:00;25;11;22;0;0;0;35;5;5;0;0;0;0;0;0;0;0;0
2020-05-21 10:00:00;46;10;19;0;0;0;25;10;1;0;0;0;0;0;0;0;0;0
2020-05-21 10:15:00;40;17;11;0;0;0;27;5;6;0;0;0;1;0;0;0;0;0
2020-05-21 10:30:00;33;20;16;0;0;0;37;5;6;0;0;0;2;3;0;0;0;0
2020-05-21 10:45:00;44;14;11;0;0;0;52;15;7;0;0;0;2;1;0;0;0;0
2020-05-21 11:00:00;44;11;8;0;0;0;37;15;7;0;0;0;0;0;0;0;0;0
2020-05-21 11:15:00;296;12;10;0;0;0;34;12;11;0;0;0;1;0;0;3;0;0
2020-05-21 11:30:00;54;14;9;0;0;0;34;11;9;0;0;0;0;0;0;0;0;0
2020-05-21 11:45:00;48;9;6;0;0;0;42;11;3;0;0;0;1;3;0;0;0;0
2020-05-21 12:00:00;38;7;7;0;0;0;39;14;10;0;0;0;0;0;0;1;0;0
2020-05-21 12:15:00;41;16;8;0;0;0;48;10;4;0;0;0;1;0;0;4;2;0
2020-05-21 12:30:00;35;12;8;0;0;0;44;10;7;0;0;0;0;0;0;0;0;0
2020-05-21 12:45:00;42;6;7;0;0;0;37;2;4;0;0;0;3;0;0;1;0;0
2020-05-21 13:00:00;45;11;9;0;0;0;42;6;4;0;0;0;0;0;0;0;0;0
2020-05-21 13:15:00;34;11;5;0;0;0;41;9;6;0;0;0;0;0;0;0;0;0
2020-05-21 13:30:00;42;9;8;0;0;0;32;7;5;0;0;0;0;0;0;0;0;0
2020-05-21 13:45:00;55;13;7;0;0;0;49;11;7;0;0;0;0;0;0;0;0;0
2020-05-21 14:00:00;47;16;8;0;0;0;39;17;9;0;0;0;0;0;0;1;0;0
2020-05-21 14:15:00;38;21;8;0;0;0;43;9;3;0;0;0;1;0;0;1;0;0
2020-05-21 14:30:00;294;10;12;0;0;0;54;9;9;0;0;0;0;0;0;3;0;0
2020-05-21 14:45:00;0;12;11;0;0;0;43;13;9;0;0;0;0;0;0;0;0;0
2020-05-21 15:00:00;10;12;10;0;0;0;53;6;7;0;0;0;0;0;0;0;0;1
2020-05-21 15:15:00;54;15;8;0;0;0;42;7;9;0;0;0;0;0;1;0;0;0
2020-05-21 15:30:00;35;7;9;0;0;0;32;11;4;0;0;0;0;0;1;0;0;0
2020-05-21 15:45:00;39;11;8;0;0;0;51;9;5;0;0;0;0;0;1;1;0;2
2020-05-21 16:00:00;36;12;15;0;0;0;38;15;10;0;0;0;0;0;0;1;0;0
2020-05-21 16:15:00;33;11;8;0;0;0;42;9;1;0;0;0;2;0;0;2;0;0
2020-05-21 16:30:00;56;19;4;0;0;0;41;9;9;0;0;0;0;0;2;0;0;0
2020-05-21 16:45:00;55;12;9;0;0;0;65;11;4;0;0;0;3;0;0;0;0;0
2020-05-21 17:00:00;39;12;10;0;0;0;44;10;9;0;0;0;0;0;0;0;0;4
2020-05-21 17:15:00;56;10;10;0;0;0;57;10;6;0;0;0;0;0;0;0;0;0
2020-05-21 17:30:00;41;10;8;0;0;0;49;12;7;0;0;0;0;0;0;0;0;0
2020-05-21 17:45:00;49;19;4;0;0;0;46;7;3;0;0;0;1;0;0;0;0;4
2020-05-21 18:00:00;39;16;7;0;0;0;42;9;10;0;0;0;0;0;0;2;0;0
2020-05-21 18:15:00;46;12;8;0;0;0;50;6;8;0;0;0;2;3;0;3;0;0
2020-05-21 18:30:00;39;12;6;0;0;0;35;7;7;0;0;0;0;0;8;0;0;0
2020-05-21 18:45:00;46;14;5;0;0;0;37;8;7;0;0;0;0;0;0;0;0;0
2020-05-21 19:00:00;42;15;10;0;0;0;35;9;5;0;0;0;0;0;0;0;0;0
