DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-03-05 00:00:00;9;9;6;8;4;1;2;2;0;3;0
2020-03-05 00:15:00;12;18;10;17;2;6;2;1;0;0;0
2020-03-05 00:30:00;12;14;11;10;2;5;1;3;0;2;0
2020-03-05 00:45:00;9;10;8;9;2;1;1;6;0;0;0
2020-03-05 01:00:00;11;14;11;7;4;2;0;2;0;0;1
2020-03-05 01:15:00;3;6;3;6;4;1;1;1;0;0;0
2020-03-05 01:30:00;14;15;11;6;2;1;1;0;0;1;0
2020-03-05 01:45:00;12;11;9;5;3;2;0;3;0;3;0
2020-03-05 02:00:00;8;9;3;6;1;1;0;3;0;1;0
2020-03-05 02:15:00;11;14;8;4;0;1;0;0;0;2;2
2020-03-05 02:30:00;6;9;7;5;2;2;0;1;0;0;0
2020-03-05 02:45:00;11;12;10;7;3;0;0;3;0;0;1
2020-03-05 03:00:00;6;10;3;8;1;1;0;0;0;4;3
2020-03-05 03:15:00;5;8;6;9;4;3;0;1;0;1;0
2020-03-05 03:30:00;7;8;7;3;2;1;0;2;0;0;1
2020-03-05 03:45:00;6;8;6;6;3;0;0;2;0;0;0
2020-03-05 04:00:00;10;13;5;5;4;4;0;1;0;1;2
2020-03-05 04:15:00;17;19;10;7;8;1;0;2;0;2;4
2020-03-05 04:30:00;18;20;15;11;5;2;1;2;0;4;2
2020-03-05 04:45:00;34;37;23;22;11;8;1;7;0;5;8
2020-03-05 05:00:00;53;58;50;15;17;13;5;12;0;12;13
2020-03-05 05:15:00;82;96;81;29;20;25;3;9;0;11;18
2020-03-05 05:30:00;104;114;95;30;32;18;5;22;0;18;29
2020-03-05 05:45:00;104;115;87;47;39;14;8;46;0;19;29
2020-03-05 06:00:00;95;121;102;68;60;25;5;45;0;12;20
2020-03-05 06:15:00;43;58;41;24;17;11;4;20;0;11;14
2020-03-05 06:30:00;154;182;144;83;61;32;11;26;0;30;43
2020-03-05 06:45:00;157;187;143;97;60;38;20;44;0;28;44
2020-03-05 07:00:00;149;172;163;140;97;47;27;16;0;40;64
2020-03-05 07:15:00;157;188;167;134;108;51;22;39;0;46;59
2020-03-05 07:30:00;153;176;148;185;127;67;40;38;0;62;77
2020-03-05 07:45:00;165;206;178;146;113;51;33;57;0;52;77
2020-03-05 08:00:00;134;159;166;128;89;37;17;47;0;33;58
2020-03-05 08:15:00;123;158;135;134;106;45;31;50;0;32;37
2020-03-05 08:30:00;144;177;163;99;96;34;26;48;0;29;45
2020-03-05 08:45:00;133;162;131;99;87;29;16;46;0;35;42
2020-03-05 09:00:00;123;152;105;86;74;29;23;30;0;19;30
2020-03-05 09:15:00;98;128;97;102;86;29;14;48;0;24;24
2020-03-05 09:30:00;117;145;99;113;84;22;10;37;0;37;27
2020-03-05 09:45:00;108;138;102;100;91;42;11;49;0;29;35
2020-03-05 10:00:00;114;134;92;111;93;28;48;44;0;23;31
2020-03-05 10:15:00;93;117;90;101;78;23;18;52;0;25;28
2020-03-05 10:30:00;102;136;94;106;101;29;18;42;0;31;39
2020-03-05 10:45:00;96;121;101;124;94;26;10;45;0;26;28
2020-03-05 11:00:00;104;135;83;104;99;20;22;27;0;21;25
2020-03-05 11:15:00;110;157;103;121;96;21;10;54;0;24;25
2020-03-05 11:30:00;101;130;96;114;77;25;7;40;0;29;19
2020-03-05 11:45:00;105;145;104;106;90;31;28;55;0;23;22
2020-03-05 12:00:00;109;143;106;111;83;12;8;63;0;26;24
2020-03-05 12:15:00;130;166;91;124;110;39;18;46;0;24;23
2020-03-05 12:30:00;125;158;107;123;97;26;14;56;0;26;29
2020-03-05 12:45:00;124;159;101;152;106;26;11;50;0;22;31
2020-03-05 13:00:00;114;157;112;131;94;15;7;52;0;38;30
