DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-02-21 00:00:00;12;3;4;6;16;1;3;11;0;0;0;0;0;0;0
2020-02-21 00:15:00;10;1;3;4;12;2;7;6;0;0;0;0;0;0;0
2020-02-21 00:30:00;12;0;5;9;17;0;6;11;0;0;0;0;0;0;0
2020-02-21 00:45:00;11;1;2;7;11;0;4;9;0;0;0;0;0;0;0
2020-02-21 01:00:00;6;0;9;6;13;4;7;10;0;0;0;0;0;0;0
2020-02-21 01:15:00;9;1;2;8;13;0;3;10;0;0;0;0;0;0;0
2020-02-21 01:30:00;9;0;7;3;16;3;5;9;0;0;0;0;0;0;0
2020-02-21 01:45:00;8;0;10;2;11;1;2;9;0;0;0;0;0;0;0
2020-02-21 02:00:00;8;2;6;3;7;0;6;8;0;0;0;0;0;0;0
2020-02-21 02:15:00;12;0;7;2;15;2;5;6;0;0;0;0;0;0;0
2020-02-21 02:30:00;8;1;2;5;6;0;5;7;0;0;0;0;0;0;0
2020-02-21 02:45:00;5;0;4;3;10;2;3;9;0;0;0;0;0;0;0
2020-02-21 03:00:00;8;1;3;4;5;0;3;4;0;0;0;0;0;0;0
2020-02-21 03:15:00;5;0;4;9;5;0;6;4;0;0;0;0;0;0;0
2020-02-21 03:30:00;5;3;3;7;12;3;4;6;0;0;0;0;0;0;0
2020-02-21 03:45:00;8;4;6;10;8;2;2;15;0;0;0;0;0;0;0
2020-02-21 04:00:00;11;2;7;4;6;1;4;8;0;0;0;0;0;0;0
2020-02-21 04:15:00;7;2;8;3;8;2;7;12;0;0;0;0;0;0;0
2020-02-21 04:30:00;9;3;2;8;9;0;5;10;0;0;0;0;0;0;0
2020-02-21 04:45:00;23;0;9;11;12;1;6;14;0;0;1;0;0;2;0
2020-02-21 05:00:00;22;4;8;6;14;0;6;15;0;1;0;0;0;0;0
2020-02-21 05:15:00;39;11;6;9;20;1;12;20;0;1;2;0;0;0;0
2020-02-21 05:30:00;78;17;15;29;15;3;25;37;0;0;1;0;0;1;0
2020-02-21 05:45:00;108;43;19;39;22;5;32;42;0;0;2;0;0;2;0
2020-02-21 06:00:00;76;25;20;50;40;3;21;37;0;0;2;0;0;0;0
2020-02-21 06:15:00;95;40;19;29;33;5;21;31;0;0;0;0;0;0;0
2020-02-21 06:30:00;116;32;21;60;53;0;37;34;0;0;1;0;0;0;0
2020-02-21 06:45:00;132;34;36;70;42;4;53;44;0;0;0;0;0;0;0
2020-02-21 07:00:00;150;33;47;56;40;3;40;33;0;0;1;0;0;0;0
2020-02-21 07:15:00;146;26;45;60;48;4;39;36;0;0;0;0;0;0;0
2020-02-21 07:30:00;149;32;50;60;58;12;70;32;0;0;1;0;0;3;0
2020-02-21 07:45:00;154;22;44;45;52;14;66;35;0;0;1;0;0;6;0
2020-02-21 08:00:00;129;22;43;40;58;12;65;37;0;1;1;1;0;3;0
2020-02-21 08:15:00;155;19;37;40;41;6;47;36;0;2;3;0;0;3;0
2020-02-21 08:30:00;136;15;32;42;47;6;58;40;0;0;2;0;0;0;0
2020-02-21 08:45:00;102;23;30;37;49;8;37;43;0;0;0;0;0;1;0
2020-02-21 09:00:00;125;13;36;31;44;8;48;40;0;1;0;12;0;0;4
2020-02-21 09:15:00;120;13;34;41;58;8;46;40;0;0;1;0;0;0;0
2020-02-21 09:30:00;125;11;40;41;46;6;40;35;0;0;1;0;0;3;0
2020-02-21 09:45:00;120;14;37;31;68;10;52;41;0;0;0;0;0;0;0
2020-02-21 10:00:00;127;13;40;49;83;6;53;43;0;0;4;0;0;3;0
2020-02-21 10:15:00;123;14;31;42;64;6;44;32;0;0;0;0;0;0;0
2020-02-21 10:30:00;108;11;51;32;73;12;46;38;0;3;0;0;1;0;0
2020-02-21 10:45:00;89;18;32;43;95;9;53;42;0;0;2;0;0;4;1
2020-02-21 11:00:00;96;9;61;47;88;15;54;46;0;0;3;0;0;0;0
2020-02-21 11:15:00;109;11;51;44;83;23;38;44;0;2;2;0;0;0;0
2020-02-21 11:30:00;98;13;64;51;93;15;71;45;0;0;0;0;0;0;0
2020-02-21 11:45:00;112;14;46;47;95;10;45;56;0;2;2;7;16;10;0
2020-02-21 12:00:00;98;7;74;38;106;12;69;60;0;3;4;0;0;3;0
2020-02-21 12:15:00;99;15;71;32;112;18;69;44;0;2;2;1;0;0;0
2020-02-21 12:30:00;94;7;49;44;118;10;67;37;0;0;1;0;0;0;0
2020-02-21 12:45:00;98;6;59;52;106;9;44;41;0;3;2;0;0;45;0
2020-02-21 13:00:00;109;3;59;50;113;9;72;44;0;1;7;0;0;2;0
2020-02-21 13:15:00;105;11;58;47;108;11;69;38;0;4;1;0;1;0;0
2020-02-21 13:30:00;122;13;56;49;138;10;51;42;0;0;0;0;0;0;0
2020-02-21 13:45:00;122;10;48;39;96;9;67;48;0;1;7;0;0;1;0
