DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-04-24 00:00:00;3;4;0;1;6;2;0;1;0;0;0;0;0;0
2020-04-24 00:15:00;7;8;0;4;9;2;0;1;1;0;0;0;0;0
2020-04-24 00:30:00;5;9;0;2;4;0;0;0;0;1;0;0;0;0
2020-04-24 00:45:00;2;5;0;0;8;1;1;1;0;0;0;0;0;0
2020-04-24 01:00:00;1;4;0;4;3;3;0;0;0;0;0;0;0;0
2020-04-24 01:15:00;2;7;0;2;7;1;1;0;0;0;0;0;0;0
2020-04-24 01:30:00;4;1;0;4;11;1;0;0;0;0;0;0;0;0
2020-04-24 01:45:00;3;7;0;3;8;1;0;0;0;0;0;0;0;0
2020-04-24 02:00:00;4;1;0;7;3;2;0;1;0;0;0;0;0;0
2020-04-24 02:15:00;4;5;0;3;7;2;0;0;0;0;0;0;0;0
2020-04-24 02:30:00;5;11;0;5;5;2;0;0;0;0;0;0;0;0
2020-04-24 02:45:00;4;6;0;7;9;2;0;0;0;0;0;0;0;0
2020-04-24 03:00:00;1;1;0;2;2;1;0;0;0;0;0;0;0;0
2020-04-24 03:15:00;2;7;0;1;3;0;0;0;0;0;0;0;0;0
2020-04-24 03:30:00;0;3;0;4;6;0;0;0;0;0;0;0;0;0
2020-04-24 03:45:00;6;8;0;2;6;0;1;0;0;0;0;0;0;0
2020-04-24 04:00:00;2;5;0;1;7;0;0;0;1;0;0;0;0;0
2020-04-24 04:15:00;2;8;0;8;15;1;0;1;0;0;0;0;0;0
2020-04-24 04:30:00;8;6;0;4;9;2;0;0;0;0;0;0;0;0
2020-04-24 04:45:00;7;9;0;6;16;2;1;0;0;0;0;0;0;0
2020-04-24 05:00:00;9;11;0;11;19;1;1;1;0;0;1;0;0;0
2020-04-24 05:15:00;30;35;0;17;29;4;1;1;0;0;0;0;0;0
2020-04-24 05:30:00;50;89;0;28;43;3;0;1;1;0;0;0;0;0
2020-04-24 05:45:00;59;68;0;12;29;6;0;1;1;0;0;0;0;0
2020-04-24 06:00:00;32;61;0;27;39;9;1;2;3;0;0;0;0;0
2020-04-24 06:15:00;63;89;0;34;53;19;0;4;2;4;0;0;0;0
2020-04-24 06:30:00;80;124;0;65;78;23;1;5;3;0;2;0;0;0
2020-04-24 06:45:00;87;123;0;36;53;29;3;8;6;0;0;0;0;0
2020-04-24 07:00:00;82;122;0;46;69;40;1;10;4;1;0;0;0;0
2020-04-24 07:15:00;90;120;0;56;69;40;7;11;3;12;13;0;0;0
2020-04-24 07:30:00;86;152;0;40;85;34;5;14;4;17;6;0;3;0
2020-04-24 07:45:00;87;138;1;58;62;45;11;13;5;17;0;2;1;0
2020-04-24 08:00:00;77;112;0;58;69;43;4;14;4;4;0;0;12;0
2020-04-24 08:15:00;62;104;1;60;57;35;5;10;9;3;1;0;5;0
2020-04-24 08:30:00;66;93;1;54;75;26;10;16;5;9;0;0;16;0
2020-04-24 08:45:00;52;79;0;61;77;34;6;12;7;12;0;7;3;0
2020-04-24 09:00:00;70;110;2;55;74;23;11;18;12;6;2;0;1;0
2020-04-24 09:15:00;62;102;3;62;73;24;16;16;7;9;2;0;0;4
2020-04-24 09:30:00;71;127;4;65;78;36;8;15;7;5;1;0;3;21
2020-04-24 09:45:00;65;99;1;68;86;39;15;28;16;10;23;1;0;6
2020-04-24 10:00:00;87;129;2;70;76;42;5;20;12;7;6;0;2;1
2020-04-24 10:15:00;69;137;3;85;86;37;6;12;14;14;13;0;2;0
2020-04-24 10:30:00;75;114;1;74;95;40;8;10;9;7;20;0;7;18
2020-04-24 10:45:00;71;130;4;92;98;41;12;18;12;9;2;0;7;1
2020-04-24 11:00:00;62;114;2;78;95;40;14;23;5;13;3;6;4;1
2020-04-24 11:15:00;81;133;0;76;96;29;4;18;11;6;2;4;6;4
2020-04-24 11:30:00;69;122;1;91;103;29;7;21;16;4;9;5;15;0
2020-04-24 11:45:00;75;114;4;85;96;49;12;18;12;8;2;2;5;0
2020-04-24 12:00:00;78;120;2;80;91;33;16;23;12;9;11;6;4;4
2020-04-24 12:15:00;81;138;3;94;108;50;12;28;10;16;2;10;5;0
2020-04-24 12:30:00;78;117;0;78;119;43;15;29;14;6;3;1;1;0
2020-04-24 12:45:00;93;138;2;99;120;30;11;27;10;10;2;1;4;4
2020-04-24 13:00:00;83;124;3;93;111;38;14;25;11;1;4;6;2;5
2020-04-24 13:15:00;75;131;1;80;111;30;9;22;15;11;8;5;4;1
2020-04-24 13:30:00;78;133;1;85;116;23;13;24;10;3;7;8;4;2
2020-04-24 13:45:00;77;125;2;88;111;22;8;30;9;10;1;2;20;6
2020-04-24 14:00:00;96;140;2;94;107;31;8;17;15;8;6;8;6;1
2020-04-24 14:15:00;75;119;2;98;118;45;6;19;14;4;11;9;0;22
2020-04-24 14:30:00;87;130;1;100;110;34;6;12;10;6;3;0;2;3
2020-04-24 14:45:00;75;138;0;116;107;45;7;16;8;10;1;2;10;1
2020-04-24 15:00:00;80;120;2;105;107;37;8;17;12;9;31;0;5;4
2020-04-24 15:15:00;67;117;2;85;89;36;7;21;11;8;3;2;17;2
2020-04-24 15:30:00;63;112;1;79;93;34;16;16;6;12;1;7;3;0
2020-04-24 15:45:00;71;109;2;91;84;29;12;28;8;11;5;6;7;4
2020-04-24 16:00:00;65;111;0;87;84;36;12;14;6;8;5;19;2;2
2020-04-24 16:15:00;81;125;1;80;101;35;8;21;5;15;8;3;1;3
2020-04-24 16:30:00;68;107;2;79;96;32;11;15;8;8;10;9;5;0
2020-04-24 16:45:00;86;118;0;92;98;30;11;26;8;10;0;6;6;3
2020-04-24 17:00:00;64;111;0;87;99;22;8;13;9;6;5;20;23;0
2020-04-24 17:15:00;64;114;1;67;88;27;11;19;5;12;6;3;6;0
2020-04-24 17:30:00;74;112;0;81;79;31;8;11;14;10;1;2;5;0
2020-04-24 17:45:00;77;123;1;78;80;39;5;16;9;9;6;21;7;1
2020-04-24 18:00:00;72;103;1;76;80;28;10;21;6;5;2;10;2;5
2020-04-24 18:15:00;51;107;0;68;75;27;8;13;4;15;7;8;10;9
2020-04-24 18:30:00;68;82;0;49;65;29;4;9;5;1;3;9;10;2
2020-04-24 18:45:00;59;86;0;55;68;21;4;9;13;3;1;5;3;0
2020-04-24 19:00:00;58;70;1;50;67;31;7;11;5;5;3;34;2;1
2020-04-24 19:15:00;54;73;1;43;56;22;8;13;2;4;0;3;7;0
2020-04-24 19:30:00;51;73;1;25;49;30;6;17;7;4;3;1;4;1
2020-04-24 19:45:00;50;67;0;42;54;31;12;7;6;4;0;1;1;1
2020-04-24 20:00:00;45;65;0;45;73;22;6;16;7;2;0;1;9;0
2020-04-24 20:15:00;34;51;0;31;43;14;7;9;5;5;1;4;1;2
2020-04-24 20:30:00;30;58;0;32;38;15;2;4;6;2;3;0;1;0
2020-04-24 20:45:00;27;41;0;27;40;10;2;5;4;9;1;10;0;0
2020-04-24 21:00:00;24;29;0;22;38;6;4;4;1;1;1;0;0;0
2020-04-24 21:15:00;28;40;0;19;23;9;5;4;2;5;0;1;1;0
2020-04-24 21:30:00;23;34;0;20;27;10;2;2;2;3;1;2;0;4
2020-04-24 21:45:00;16;24;1;17;30;6;0;3;2;0;0;0;0;0
2020-04-24 22:00:00;16;34;0;13;20;5;0;1;3;3;0;6;0;0
2020-04-24 22:15:00;12;39;0;23;26;2;2;2;2;1;0;0;0;0
2020-04-24 22:30:00;13;26;0;12;20;3;0;2;3;1;0;1;0;0
2020-04-24 22:45:00;12;17;0;5;14;3;0;2;1;0;0;3;0;0
2020-04-24 23:00:00;13;17;0;9;19;0;1;2;1;0;0;0;0;0
2020-04-24 23:15:00;12;22;0;13;16;3;2;1;2;0;0;0;0;0
2020-04-24 23:30:00;12;15;0;8;10;1;1;1;2;0;0;0;0;0
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
