DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-03-30 00:00:00;2;0;0;0;0;2;0;2;2;2;0
2020-03-30 00:15:00;1;2;2;0;0;4;1;4;1;3;0
2020-03-30 00:30:00;4;0;1;0;0;4;2;4;0;0;0
2020-03-30 00:45:00;2;0;0;0;0;1;2;1;0;0;0
2020-03-30 01:00:00;3;1;2;0;0;1;0;1;0;0;0
2020-03-30 01:15:00;2;0;0;0;0;1;1;1;1;1;0
2020-03-30 01:30:00;3;0;0;0;0;3;3;3;0;1;0
2020-03-30 01:45:00;4;1;1;0;0;4;1;4;0;0;0
2020-03-30 02:00:00;4;4;4;0;0;0;5;0;0;2;0
2020-03-30 02:15:00;0;1;1;0;0;4;2;4;1;3;0
2020-03-30 02:30:00;2;3;1;0;0;4;3;4;0;5;0
2020-03-30 02:45:00;5;0;0;0;0;2;2;2;1;1;0
2020-03-30 03:00:00;2;0;0;0;0;0;2;0;4;4;0
2020-03-30 03:15:00;3;0;0;0;0;1;0;1;3;2;0
2020-03-30 03:30:00;8;5;2;1;0;1;4;1;0;3;0
2020-03-30 03:45:00;5;1;0;0;0;2;2;2;2;3;0
2020-03-30 04:00:00;9;2;1;0;0;5;2;5;0;6;0
2020-03-30 04:15:00;6;1;0;0;0;1;2;1;1;0;0
2020-03-30 04:30:00;6;0;1;0;0;11;2;11;0;5;0
2020-03-30 04:45:00;10;3;3;0;0;7;5;7;4;5;0
2020-03-30 05:00:00;8;4;5;0;0;16;1;16;2;4;0
2020-03-30 05:15:00;29;1;1;0;0;10;6;10;2;3;0
2020-03-30 05:30:00;61;1;1;1;1;37;3;37;5;4;0
2020-03-30 05:45:00;66;0;0;0;1;37;8;37;3;7;0
2020-03-30 06:00:00;54;3;4;0;0;42;10;43;5;6;0
2020-03-30 06:15:00;57;5;8;1;1;46;8;47;8;13;0
2020-03-30 06:30:00;101;2;2;0;0;50;8;50;4;2;0
2020-03-30 06:45:00;155;2;1;0;0;56;8;56;6;5;0
2020-03-30 07:00:00;134;4;1;1;0;40;11;40;5;5;0
2020-03-30 07:15:00;100;5;5;1;0;42;20;44;3;3;0
2020-03-30 07:30:00;117;2;2;0;0;47;4;47;5;4;0
2020-03-30 07:45:00;106;2;2;0;1;35;8;36;6;2;0
2020-03-30 08:00:00;79;1;0;2;2;44;10;43;5;12;0
2020-03-30 08:15:00;85;2;1;0;0;38;13;39;8;5;0
2020-03-30 08:30:00;68;3;1;0;0;48;7;48;1;5;0
2020-03-30 08:45:00;64;2;0;0;1;48;18;48;11;10;0
2020-03-30 09:00:00;63;2;1;0;0;37;18;37;13;11;0
2020-03-30 09:15:00;66;1;0;2;4;61;13;59;13;8;0
2020-03-30 09:30:00;70;1;1;0;2;46;16;46;16;4;0
2020-03-30 09:45:00;67;2;0;0;1;61;15;61;15;9;0
2020-03-30 10:00:00;65;4;3;0;0;59;16;57;16;12;1
2020-03-30 10:15:00;65;3;2;0;0;57;26;58;30;13;0
2020-03-30 10:30:00;59;0;0;0;0;54;19;54;21;9;0
2020-03-30 10:45:00;66;3;1;1;2;55;14;55;21;10;0
2020-03-30 11:00:00;54;9;7;0;0;54;20;54;15;11;0
2020-03-30 11:15:00;62;0;0;0;0;65;21;66;24;3;0
2020-03-30 11:30:00;60;1;0;0;0;61;27;61;26;8;0
2020-03-30 11:45:00;41;1;1;1;0;69;27;71;25;7;0
2020-03-30 12:00:00;54;2;0;0;0;63;23;62;24;11;0
2020-03-30 12:15:00;57;3;1;0;3;76;20;76;27;14;0
2020-03-30 12:30:00;55;4;0;0;1;56;7;55;20;7;0
2020-03-30 12:45:00;51;2;1;0;2;49;14;49;12;10;0
2020-03-30 13:00:00;55;2;0;0;0;51;18;51;17;10;0
2020-03-30 13:15:00;57;4;1;0;2;73;9;73;12;7;0
2020-03-30 13:30:00;67;3;0;0;0;57;13;58;16;4;0
2020-03-30 13:45:00;79;3;2;0;0;63;10;62;12;1;0
2020-03-30 14:00:00;73;3;1;0;1;87;15;88;10;10;0
