DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-03-23 00:00:00;4;0;0;0;0;3;3;3;0;4;0
2020-03-23 00:15:00;6;2;1;0;0;3;2;3;1;1;0
2020-03-23 00:30:00;1;0;0;0;0;2;3;2;0;0;0
2020-03-23 00:45:00;3;2;2;0;0;4;5;4;4;2;0
2020-03-23 01:00:00;5;0;1;0;0;1;0;1;0;1;0
2020-03-23 01:15:00;2;0;0;0;0;1;2;1;0;1;0
2020-03-23 01:30:00;8;0;0;0;0;4;1;4;0;3;0
2020-03-23 01:45:00;4;1;1;1;0;3;3;3;2;2;0
2020-03-23 02:00:00;2;1;2;0;0;2;1;2;1;1;0
2020-03-23 02:15:00;3;0;0;0;0;7;4;7;0;4;0
2020-03-23 02:30:00;3;1;1;0;0;4;2;4;2;3;0
2020-03-23 02:45:00;5;4;3;0;0;5;5;5;3;3;0
2020-03-23 03:00:00;1;1;0;0;0;4;4;4;2;3;0
2020-03-23 03:15:00;2;0;0;0;0;2;5;2;4;7;0
2020-03-23 03:30:00;4;4;4;1;0;3;2;3;6;6;0
2020-03-23 03:45:00;7;3;1;0;0;5;5;5;1;5;0
2020-03-23 04:00:00;7;0;0;0;0;2;2;2;1;2;0
2020-03-23 04:15:00;12;1;0;0;0;8;0;8;0;1;0
2020-03-23 04:30:00;7;4;4;0;0;12;2;12;0;3;0
2020-03-23 04:45:00;11;2;1;0;0;6;4;6;2;3;0
2020-03-23 05:00:00;12;2;1;0;0;16;7;16;1;2;0
2020-03-23 05:15:00;23;2;0;0;0;13;4;13;2;2;0
2020-03-23 05:30:00;66;3;1;0;0;38;4;38;2;3;0
2020-03-23 05:45:00;58;5;3;0;0;35;8;35;4;7;0
2020-03-23 06:00:00;69;2;2;0;0;47;8;47;6;7;0
2020-03-23 06:15:00;69;5;1;0;0;36;9;36;5;5;0
2020-03-23 06:30:00;114;2;1;0;0;50;6;50;3;2;0
2020-03-23 06:45:00;176;4;2;0;1;49;8;48;7;5;0
2020-03-23 07:00:00;106;3;3;0;0;41;14;42;5;2;0
2020-03-23 07:15:00;109;4;3;0;2;42;17;42;6;5;0
2020-03-23 07:30:00;111;3;1;0;0;40;12;39;7;6;0
2020-03-23 07:45:00;113;4;3;0;0;37;9;35;5;4;0
2020-03-23 08:00:00;74;8;3;0;1;32;14;32;4;4;0
2020-03-23 08:15:00;56;5;2;0;4;42;18;43;14;6;0
2020-03-23 08:30:00;59;2;0;1;1;42;18;42;17;11;1
2020-03-23 08:45:00;62;0;0;1;1;38;20;38;12;9;0
2020-03-23 09:00:00;42;1;1;0;0;46;12;46;23;9;0
2020-03-23 09:15:00;33;4;1;0;0;41;21;42;19;11;0
2020-03-23 09:30:00;63;3;2;0;0;40;16;40;20;6;0
2020-03-23 09:45:00;58;4;0;0;1;43;16;44;14;13;0
2020-03-23 10:00:00;54;1;0;0;1;44;14;45;17;6;0
2020-03-23 10:15:00;45;3;1;0;0;57;16;57;20;11;0
2020-03-23 10:30:00;65;2;1;1;1;51;22;53;21;5;0
2020-03-23 10:45:00;43;5;0;0;0;42;15;42;20;11;1
2020-03-23 11:00:00;54;1;1;0;1;55;19;56;13;4;0
2020-03-23 11:15:00;56;3;2;0;0;46;16;45;19;12;0
2020-03-23 11:30:00;65;2;2;0;1;47;17;48;19;11;0
2020-03-23 11:45:00;45;4;2;1;0;46;16;46;10;9;1
2020-03-23 12:00:00;43;5;3;0;0;62;18;63;17;9;1
2020-03-23 12:15:00;45;1;1;1;1;59;13;58;18;10;0
2020-03-23 12:30:00;47;6;6;1;4;58;16;58;20;7;0
2020-03-23 12:45:00;55;2;2;0;0;51;20;52;17;5;0
2020-03-23 13:00:00;48;2;2;0;0;44;15;44;14;5;0
2020-03-23 13:15:00;59;2;3;1;1;53;6;53;13;6;0
2020-03-23 13:30:00;39;4;3;0;1;51;11;49;15;11;0
2020-03-23 13:45:00;52;2;2;0;0;63;12;64;11;8;0
2020-03-23 14:00:00;56;1;0;0;0;69;9;69;14;6;0
2020-03-23 14:15:00;77;3;2;1;2;93;9;92;13;5;0
2020-03-23 14:30:00;59;8;2;1;1;79;10;80;16;6;0
2020-03-23 14:45:00;64;1;1;0;0;65;2;64;11;3;2
2020-03-23 15:00:00;70;5;4;0;0;66;11;66;7;4;0
2020-03-23 15:15:00;47;1;2;0;0;70;6;70;8;5;0
2020-03-23 15:30:00;55;2;1;0;0;84;5;83;3;3;0
2020-03-23 15:45:00;60;3;3;0;1;100;9;100;22;4;0
2020-03-23 16:00:00;44;2;0;1;1;99;8;99;15;9;0
2020-03-23 16:15:00;69;5;4;1;1;90;8;91;5;7;0
2020-03-23 16:30:00;61;2;2;0;0;92;13;92;16;8;1
2020-03-23 16:45:00;48;0;0;0;3;90;8;90;9;5;0
2020-03-23 17:00:00;54;4;1;1;3;113;3;112;16;7;0
2020-03-23 17:15:00;53;1;1;0;1;79;4;79;7;1;0
2020-03-23 17:30:00;26;2;1;0;1;69;11;70;6;0;0
2020-03-23 17:45:00;48;2;0;0;1;55;1;55;2;2;0
2020-03-23 18:00:00;21;2;1;0;0;55;2;55;5;4;0
2020-03-23 18:15:00;28;4;2;1;1;47;0;48;3;1;0
2020-03-23 18:30:00;26;1;0;0;0;36;4;35;1;0;0
2020-03-23 18:45:00;25;3;2;0;0;26;4;26;0;1;0
2020-03-23 19:00:00;16;0;0;0;0;23;1;23;0;0;0
2020-03-23 19:15:00;18;2;1;0;0;22;1;22;1;1;0
2020-03-23 19:30:00;10;0;0;0;0;12;3;12;0;0;0
2020-03-23 19:45:00;12;0;1;0;0;12;0;12;0;0;0
2020-03-23 20:00:00;8;0;0;0;0;12;0;12;0;0;0
2020-03-23 20:15:00;16;0;1;0;0;14;1;14;2;1;0
2020-03-23 20:30:00;13;2;2;0;0;12;2;12;1;2;0
2020-03-23 20:45:00;11;2;4;0;0;13;1;13;0;0;0
2020-03-23 21:00:00;6;1;1;0;0;6;2;6;1;1;0
2020-03-23 21:15:00;10;2;1;0;0;6;1;6;0;0;0
2020-03-23 21:30:00;7;2;2;0;0;9;2;9;2;2;0
2020-03-23 21:45:00;10;2;2;0;0;5;2;5;0;1;0
2020-03-23 22:00:00;17;1;1;0;0;8;1;8;2;1;0
2020-03-23 22:15:00;11;2;2;0;0;8;2;8;0;0;0
2020-03-23 22:30:00;7;1;1;0;0;7;3;7;0;0;0
2020-03-23 22:45:00;5;1;0;0;0;6;3;6;1;1;0
2020-03-23 23:00:00;6;1;0;0;0;4;4;4;1;1;0
2020-03-23 23:15:00;6;4;3;0;0;2;0;2;1;2;0
