DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-08-21 00:00:00;8;5;2;0;4;2;0
2020-08-21 00:15:00;6;5;3;1;11;7;0
2020-08-21 00:30:00;4;4;3;3;6;4;0
2020-08-21 00:45:00;4;3;2;3;8;1;0
2020-08-21 01:00:00;2;2;1;1;6;3;0
2020-08-21 01:15:00;2;3;2;2;7;2;0
2020-08-21 01:30:00;3;3;0;1;3;4;0
2020-08-21 01:45:00;3;5;3;1;4;1;0
2020-08-21 02:00:00;1;3;3;0;6;0;0
2020-08-21 02:15:00;2;3;1;2;6;8;0
2020-08-21 02:30:00;3;2;1;2;10;5;0
2020-08-21 02:45:00;3;3;3;2;4;1;0
2020-08-21 03:00:00;2;3;3;3;5;3;0
2020-08-21 03:15:00;5;4;5;2;6;2;0
2020-08-21 03:30:00;6;9;5;5;5;3;0
2020-08-21 03:45:00;3;3;3;2;11;7;0
2020-08-21 04:00:00;6;7;7;1;3;2;0
2020-08-21 04:15:00;7;4;2;1;7;5;0
2020-08-21 04:30:00;4;3;3;3;2;0;0
2020-08-21 04:45:00;5;5;4;1;6;3;0
2020-08-21 05:00:00;14;7;5;7;15;8;0
2020-08-21 05:15:00;24;24;13;4;28;15;0
2020-08-21 05:30:00;31;18;12;6;45;21;0
2020-08-21 05:45:00;40;28;19;13;42;16;0
2020-08-21 06:00:00;30;14;8;9;44;15;0
2020-08-21 06:15:00;45;27;22;12;49;30;0
2020-08-21 06:30:00;49;30;28;17;62;24;0
2020-08-21 06:45:00;62;39;32;15;69;26;0
2020-08-21 07:00:00;67;59;50;27;63;23;1
2020-08-21 07:15:00;53;54;47;32;59;29;0
2020-08-21 07:30:00;68;50;35;26;70;29;1
2020-08-21 07:45:00;57;47;42;31;67;40;1
2020-08-21 08:00:00;67;45;39;24;61;24;3
2020-08-21 08:15:00;52;56;44;32;53;31;1
2020-08-21 08:30:00;58;42;33;23;69;29;1
2020-08-21 08:45:00;61;39;30;34;62;25;0
2020-08-21 09:00:00;70;40;35;30;47;30;1
2020-08-21 09:15:00;85;48;37;19;94;56;0
2020-08-21 09:30:00;89;53;45;29;71;46;2
2020-08-21 09:45:00;81;49;45;49;75;52;1
2020-08-21 10:00:00;92;58;47;29;83;34;0
2020-08-21 10:15:00;83;52;40;32;78;48;0
2020-08-21 10:30:00;73;55;48;38;84;51;1
2020-08-21 10:45:00;77;45;40;34;104;66;6
2020-08-21 11:00:00;90;59;47;41;81;61;4
2020-08-21 11:15:00;78;49;46;34;88;54;2
2020-08-21 11:30:00;73;46;41;46;108;52;3
2020-08-21 11:45:00;89;59;47;47;75;54;5
2020-08-21 12:00:00;97;64;55;55;77;59;5
2020-08-21 12:15:00;100;61;49;34;87;48;5
2020-08-21 12:30:00;91;51;44;47;101;65;4
2020-08-21 12:45:00;81;44;38;54;99;55;2
2020-08-21 13:00:00;49;38;33;41;84;50;5
2020-08-21 13:15:00;84;79;58;30;91;44;1
2020-08-21 13:30:00;72;43;37;35;92;48;2
2020-08-21 13:45:00;76;46;42;36;80;45;0
2020-08-21 14:00:00;76;47;44;38;80;42;0
2020-08-21 14:15:00;67;40;33;37;93;68;0
2020-08-21 14:30:00;83;51;44;50;86;58;0
2020-08-21 14:45:00;88;46;43;25;86;50;2
2020-08-21 15:00:00;97;59;55;38;85;53;0
2020-08-21 15:15:00;77;45;42;37;86;38;0
2020-08-21 15:30:00;65;39;33;33;76;47;1
2020-08-21 15:45:00;65;31;25;25;77;53;0
2020-08-21 16:00:00;67;37;37;31;76;36;0
2020-08-21 16:15:00;56;36;31;26;75;46;2
2020-08-21 16:30:00;61;36;30;22;68;35;5
2020-08-21 16:45:00;43;30;30;28;68;45;0
2020-08-21 17:00:00;52;26;20;20;67;39;1
2020-08-21 17:15:00;51;27;21;27;65;34;0
2020-08-21 17:30:00;67;44;41;16;60;36;0
2020-08-21 17:45:00;57;36;34;20;64;29;3
2020-08-21 18:00:00;56;37;30;19;57;51;0
2020-08-21 18:15:00;58;37;29;18;50;22;1
2020-08-21 18:30:00;51;29;25;8;44;24;0
2020-08-21 18:45:00;49;34;31;10;44;18;1
2020-08-21 19:00:00;44;33;27;7;44;16;0
2020-08-21 19:15:00;38;31;24;10;42;17;0
2020-08-21 19:30:00;30;29;21;7;42;12;0
2020-08-21 19:45:00;40;23;15;5;51;22;0
2020-08-21 20:00:00;38;22;17;8;38;10;0
2020-08-21 20:15:00;30;17;15;14;30;13;0
2020-08-21 20:30:00;46;16;10;8;32;12;0
2020-08-21 20:45:00;45;19;14;3;28;12;0
2020-08-21 21:00:00;36;16;12;7;26;15;0
2020-08-21 21:15:00;33;15;4;4;30;18;0
2020-08-21 21:30:00;26;17;11;5;17;8;0
2020-08-21 21:45:00;15;13;10;2;24;12;0
2020-08-21 22:00:00;13;7;5;6;26;12;0
2020-08-21 22:15:00;22;11;7;6;22;11;0
2020-08-21 22:30:00;13;8;5;4;21;13;0
2020-08-21 22:45:00;26;11;8;8;25;15;0
2020-08-21 23:00:00;14;8;5;3;13;9;0
2020-08-21 23:15:00;22;12;9;6;15;10;0
2020-08-21 23:30:00;14;10;6;2;13;5;0
2020-08-21 23:45:00;11;9;7;9;14;6;0
