DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-04-20 00:00:00;4;4;0;0;0;0;11;9;0;0;0;0;0;0;0
2020-04-20 00:15:00;8;7;1;0;0;1;5;6;0;0;0;0;0;0;0
2020-04-20 00:30:00;6;6;0;1;0;0;5;5;0;0;0;1;0;0;0
2020-04-20 00:45:00;4;1;0;0;0;0;5;5;0;0;0;0;0;0;0
2020-04-20 01:00:00;1;4;0;0;0;0;9;7;0;0;0;0;0;0;0
2020-04-20 01:15:00;3;8;0;0;0;0;6;5;0;0;0;0;0;0;0
2020-04-20 01:30:00;7;2;1;0;0;0;14;15;0;0;0;0;0;0;0
2020-04-20 01:45:00;6;3;1;0;0;1;9;7;0;0;0;0;0;0;0
2020-04-20 02:00:00;7;5;0;0;0;0;13;9;0;0;0;0;0;0;0
2020-04-20 02:15:00;3;3;0;0;1;1;7;8;0;0;0;2;0;0;0
2020-04-20 02:30:00;2;4;0;0;0;0;6;5;0;0;0;0;0;0;0
2020-04-20 02:45:00;1;5;2;0;0;0;6;5;0;0;0;0;0;0;0
2020-04-20 03:00:00;8;6;0;0;0;0;7;7;0;0;0;0;0;0;0
2020-04-20 03:15:00;7;6;0;0;0;0;7;6;0;0;0;0;0;0;0
2020-04-20 03:30:00;4;7;0;0;0;0;13;11;0;0;0;0;0;0;0
2020-04-20 03:45:00;2;3;0;0;0;0;10;10;0;0;0;0;0;0;0
2020-04-20 04:00:00;5;3;1;0;0;0;20;14;0;0;0;0;0;0;0
2020-04-20 04:15:00;7;5;1;0;1;0;22;20;0;0;0;1;0;0;0
2020-04-20 04:30:00;13;9;0;0;0;0;13;14;0;0;0;0;0;0;0
2020-04-20 04:45:00;16;9;1;0;0;0;20;18;0;0;0;0;0;0;0
2020-04-20 05:00:00;28;17;1;0;0;0;37;36;0;0;0;0;0;0;0
2020-04-20 05:15:00;66;35;0;0;1;0;45;47;0;0;0;1;0;0;0
2020-04-20 05:30:00;88;50;1;0;1;0;42;52;0;0;0;1;0;0;0
2020-04-20 05:45:00;65;49;2;1;2;0;40;43;0;0;0;5;0;0;0
2020-04-20 06:00:00;49;58;2;0;3;2;52;69;0;0;0;2;0;0;4
2020-04-20 06:15:00;57;76;2;0;2;1;64;100;0;0;0;2;0;0;0
2020-04-20 06:30:00;79;126;5;2;2;2;82;153;0;0;0;4;0;0;0
2020-04-20 06:45:00;88;107;4;0;3;2;66;149;0;0;0;3;0;0;0
2020-04-20 07:00:00;67;90;5;1;0;1;69;127;0;0;0;3;1;0;0
2020-04-20 07:15:00;82;120;4;1;9;1;60;138;0;0;0;7;1;0;0
2020-04-20 07:30:00;82;129;6;10;5;4;60;133;0;0;0;7;0;0;0
2020-04-20 07:45:00;101;98;5;2;8;5;59;139;0;0;0;9;0;0;0
2020-04-20 08:00:00;76;99;4;1;7;3;64;143;0;0;0;7;0;0;1
2020-04-20 08:15:00;85;181;7;1;5;3;66;128;0;0;0;7;0;0;0
2020-04-20 08:30:00;89;531;5;0;4;2;92;142;0;0;0;5;0;0;0
2020-04-20 08:45:00;77;261;10;0;6;0;97;136;0;0;0;6;0;0;0
2020-04-20 09:00:00;92;70;26;0;6;2;96;116;0;0;0;9;2;0;0
2020-04-20 09:15:00;93;92;2;0;4;4;134;151;0;0;0;7;0;0;0
2020-04-20 09:30:00;100;103;14;0;5;2;129;179;0;0;0;10;0;0;14
2020-04-20 09:45:00;100;103;5;1;7;2;130;164;0;0;0;7;0;0;0
2020-04-20 10:00:00;93;98;5;0;6;1;110;159;0;0;0;9;0;0;0
2020-04-20 10:15:00;85;94;9;0;10;4;92;166;0;0;0;10;0;0;0
2020-04-20 10:30:00;75;99;4;1;8;2;120;178;0;0;0;8;2;0;0
2020-04-20 10:45:00;73;123;2;0;11;1;121;181;0;0;0;13;0;1;1
2020-04-20 11:00:00;68;87;2;1;4;5;117;180;0;0;0;6;0;0;0
2020-04-20 11:15:00;72;94;1;1;3;4;116;177;0;0;0;5;0;7;3
2020-04-20 11:30:00;68;76;5;0;4;4;113;200;0;0;0;4;0;0;0
2020-04-20 11:45:00;64;82;9;2;5;3;71;151;0;0;0;7;0;0;3
2020-04-20 12:00:00;81;93;18;0;8;7;69;181;0;0;0;10;0;0;0
2020-04-20 12:15:00;70;79;6;4;5;2;83;186;0;0;0;12;2;0;0
2020-04-20 12:30:00;75;108;4;1;8;3;78;182;0;0;0;7;0;0;0
2020-04-20 12:45:00;74;86;9;2;5;4;85;152;0;0;0;6;0;0;0
2020-04-20 13:00:00;68;77;6;1;3;5;138;185;0;0;0;6;0;0;0
2020-04-20 13:15:00;78;91;11;1;10;4;124;186;0;0;0;9;0;0;0
2020-04-20 13:30:00;79;119;4;0;7;6;102;186;0;0;0;7;0;0;4
2020-04-20 13:45:00;80;87;9;1;10;5;103;209;0;0;0;11;0;3;0
2020-04-20 14:00:00;92;91;7;1;7;3;100;192;0;0;0;9;1;0;1
2020-04-20 14:15:00;76;89;10;1;7;3;112;185;0;0;0;7;0;0;4
2020-04-20 14:30:00;91;131;19;0;3;1;99;229;0;0;0;5;0;0;0
2020-04-20 14:45:00;87;105;13;0;6;2;68;217;0;0;0;9;10;0;2
2020-04-20 15:00:00;89;118;8;0;12;7;66;201;0;0;0;12;0;0;0
2020-04-20 15:15:00;77;104;17;3;10;2;52;202;0;0;0;8;0;0;4
2020-04-20 15:30:00;94;106;19;1;12;5;68;211;0;0;0;14;0;0;2
2020-04-20 15:45:00;97;116;14;0;12;5;65;206;0;0;0;17;0;0;0
2020-04-20 16:00:00;115;105;9;2;6;7;99;215;0;0;0;6;0;0;0
2020-04-20 16:15:00;86;130;18;0;9;7;75;213;9;0;0;8;0;0;2
2020-04-20 16:30:00;86;117;37;0;8;3;66;222;0;0;0;9;0;0;2
2020-04-20 16:45:00;86;104;16;1;6;5;54;218;0;0;0;3;1;0;1
2020-04-20 17:00:00;91;106;30;0;11;8;65;207;0;0;0;13;0;0;3
2020-04-20 17:15:00;81;104;9;0;10;8;48;174;0;0;0;11;0;0;0
2020-04-20 17:30:00;81;111;15;2;7;3;73;200;0;0;0;9;0;1;2
2020-04-20 17:45:00;99;98;12;2;11;4;78;173;0;0;0;11;3;0;1
2020-04-20 18:00:00;71;76;18;2;6;4;75;148;0;0;0;6;0;0;1
2020-04-20 18:15:00;71;90;14;1;4;2;78;162;0;0;0;7;0;0;1
2020-04-20 18:30:00;69;81;7;2;5;6;56;117;0;0;0;4;1;0;1
2020-04-20 18:45:00;65;55;11;1;7;3;68;142;0;0;0;9;0;0;1
2020-04-20 19:00:00;57;58;3;0;2;3;69;116;0;0;0;3;0;0;0
