DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-10-05 00:00:00;3;0;0;6;3;0;0;0;0;0
2020-10-05 00:15:00;0;1;1;2;1;0;4;0;0;0
2020-10-05 00:30:00;6;0;1;0;0;0;1;0;0;0
2020-10-05 00:45:00;7;2;1;2;1;1;1;0;0;0
2020-10-05 01:00:00;3;0;0;3;2;4;1;0;0;0
2020-10-05 01:15:00;2;1;1;1;2;4;2;0;0;0
2020-10-05 01:30:00;2;0;0;1;1;1;1;0;0;0
2020-10-05 01:45:00;2;0;0;1;1;1;2;0;0;0
2020-10-05 02:00:00;0;0;1;1;1;1;0;0;0;0
2020-10-05 02:15:00;2;0;0;4;0;2;0;0;0;0
2020-10-05 02:30:00;3;2;1;2;1;1;0;0;0;0
2020-10-05 02:45:00;0;1;0;2;2;1;0;0;0;0
2020-10-05 03:00:00;0;2;0;3;2;1;0;0;0;0
2020-10-05 03:15:00;6;5;0;1;2;3;1;0;0;0
2020-10-05 03:30:00;4;0;1;0;0;1;0;0;0;0
2020-10-05 03:45:00;2;1;0;1;1;2;0;0;0;0
2020-10-05 04:00:00;6;3;1;2;1;7;1;0;0;0
2020-10-05 04:15:00;1;1;2;9;0;4;0;0;0;0
2020-10-05 04:30:00;12;5;6;6;3;5;4;0;0;0
2020-10-05 04:45:00;11;19;18;6;6;19;10;0;0;0
2020-10-05 05:00:00;15;26;35;13;2;31;23;0;2;0
2020-10-05 05:15:00;49;83;119;58;11;56;31;0;0;0
2020-10-05 05:30:00;62;79;91;42;16;52;42;0;0;0
2020-10-05 05:45:00;44;46;48;75;9;41;50;0;0;0
2020-10-05 06:00:00;44;20;28;61;13;34;30;0;1;0
2020-10-05 06:15:00;37;36;51;44;14;38;32;0;0;0
2020-10-05 06:30:00;66;43;59;69;15;47;32;0;1;0
2020-10-05 06:45:00;81;59;70;80;9;46;36;0;0;0
2020-10-05 07:00:00;89;39;63;53;10;45;61;0;1;0
2020-10-05 07:15:00;117;62;91;70;16;57;49;0;0;0
2020-10-05 07:30:00;134;55;74;63;20;37;92;0;0;0
2020-10-05 07:45:00;114;49;68;104;20;40;65;1;0;0
2020-10-05 08:00:00;104;38;52;82;19;38;72;0;0;0
2020-10-05 08:15:00;105;51;63;60;16;38;48;0;0;0
2020-10-05 08:30:00;87;32;43;59;14;36;55;0;0;0
2020-10-05 08:45:00;91;22;34;41;15;33;46;0;0;0
2020-10-05 09:00:00;102;35;34;42;25;36;54;0;0;0
2020-10-05 09:15:00;104;22;32;45;18;28;56;0;0;0
2020-10-05 09:30:00;111;27;25;36;16;47;54;0;0;0
2020-10-05 09:45:00;107;26;25;39;17;34;72;0;0;0
2020-10-05 10:00:00;98;28;28;35;23;27;51;0;0;0
2020-10-05 10:15:00;108;19;29;38;20;27;70;0;0;0
2020-10-05 10:30:00;104;27;17;29;17;30;66;0;0;0
2020-10-05 10:45:00;92;28;23;44;27;31;63;0;0;0
2020-10-05 11:00:00;74;28;23;41;19;35;63;0;0;0
2020-10-05 11:15:00;85;14;21;46;24;29;61;0;0;0
2020-10-05 11:30:00;93;18;25;60;17;31;71;0;0;0
2020-10-05 11:45:00;89;20;25;54;17;62;95;0;0;0
2020-10-05 12:00:00;96;27;30;67;23;33;59;0;0;0
2020-10-05 12:15:00;79;17;24;53;19;27;74;0;0;0
2020-10-05 12:30:00;80;29;44;50;16;36;77;0;0;0
2020-10-05 12:45:00;83;27;34;46;17;44;53;0;0;0
2020-10-05 13:00:00;84;33;32;81;16;70;96;0;0;0
2020-10-05 13:15:00;76;35;47;93;24;48;71;0;0;0
2020-10-05 13:30:00;106;52;68;77;19;47;65;0;0;0
2020-10-05 13:45:00;109;43;57;74;22;51;62;0;0;0
2020-10-05 14:00:00;163;28;39;157;62;47;62;0;0;0
2020-10-05 14:15:00;181;46;60;198;60;33;58;0;0;0
2020-10-05 14:30:00;160;36;39;200;68;65;56;0;0;0
2020-10-05 14:45:00;132;16;31;118;39;59;70;4;0;0
2020-10-05 15:00:00;138;28;26;102;34;48;59;0;0;0
2020-10-05 15:15:00;164;33;38;121;44;40;63;1;0;0
2020-10-05 15:30:00;145;35;39;111;36;42;62;2;0;0
2020-10-05 15:45:00;148;28;32;78;25;35;82;1;0;0
2020-10-05 16:00:00;142;28;36;106;36;36;75;0;0;0
2020-10-05 16:15:00;139;46;38;109;33;73;95;0;0;0
2020-10-05 16:30:00;142;41;47;107;34;40;71;0;0;0
2020-10-05 16:45:00;148;35;41;83;20;37;59;0;0;0
2020-10-05 17:00:00;147;24;30;85;23;50;89;0;0;0
2020-10-05 17:15:00;123;32;38;86;29;41;73;0;0;0
2020-10-05 17:30:00;133;27;32;82;27;34;93;0;0;0
2020-10-05 17:45:00;127;25;29;92;18;32;90;0;0;0
2020-10-05 18:00:00;83;20;22;61;24;37;104;0;0;0
2020-10-05 18:15:00;81;26;22;58;19;34;139;0;0;0
2020-10-05 18:30:00;97;14;26;56;16;35;74;0;0;0
2020-10-05 18:45:00;88;23;23;40;15;29;77;0;0;0
2020-10-05 19:00:00;68;15;24;35;19;20;46;0;0;0
2020-10-05 19:15:00;48;21;17;28;11;23;46;0;0;0
2020-10-05 19:30:00;43;14;17;23;10;25;42;0;0;0
2020-10-05 19:45:00;42;15;14;23;6;17;35;0;0;0
2020-10-05 20:00:00;36;13;16;33;16;29;31;0;0;0
2020-10-05 20:15:00;26;14;17;31;12;27;25;0;0;0
2020-10-05 20:30:00;36;14;22;22;5;11;19;0;0;0
2020-10-05 20:45:00;27;17;27;23;6;30;24;0;0;0
2020-10-05 21:00:00;30;40;49;36;10;39;34;0;0;0
2020-10-05 21:15:00;42;49;46;31;12;47;44;0;2;0
2020-10-05 21:30:00;62;32;40;36;14;31;30;0;0;0
2020-10-05 21:45:00;90;21;27;116;36;24;29;0;0;0
2020-10-05 22:00:00;48;14;12;129;49;20;21;0;0;0
2020-10-05 22:15:00;14;7;7;36;18;13;14;0;0;0
2020-10-05 22:30:00;16;3;3;16;6;10;12;0;0;0
2020-10-05 22:45:00;10;4;3;2;6;12;6;0;0;0
2020-10-05 23:00:00;7;8;5;10;7;10;8;0;0;0
2020-10-05 23:15:00;6;11;5;9;6;8;7;0;0;0
2020-10-05 23:30:00;5;2;1;2;3;7;3;0;0;0
2020-10-05 23:45:00;7;4;2;4;3;12;3;0;0;0
