DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-01-17 00:00:00;6;0;3;0;0;0
2020-01-17 00:15:00;6;1;3;0;0;0
2020-01-17 00:30:00;5;0;5;0;0;0
2020-01-17 00:45:00;3;0;3;0;0;0
2020-01-17 01:00:00;4;0;0;0;0;0
2020-01-17 01:15:00;7;0;6;0;0;0
2020-01-17 01:30:00;3;0;3;0;0;0
2020-01-17 01:45:00;3;0;4;0;0;0
2020-01-17 02:00:00;3;0;2;0;0;0
2020-01-17 02:15:00;2;0;1;0;0;0
2020-01-17 02:30:00;0;0;1;0;0;0
2020-01-17 02:45:00;6;0;4;0;0;0
2020-01-17 03:00:00;8;0;8;1;0;0
2020-01-17 03:15:00;2;1;3;0;0;0
2020-01-17 03:30:00;3;1;2;0;0;0
2020-01-17 03:45:00;2;1;6;0;0;0
2020-01-17 04:00:00;2;0;5;1;0;0
2020-01-17 04:15:00;4;1;9;1;0;0
2020-01-17 04:30:00;10;2;16;0;0;0
2020-01-17 04:45:00;11;8;27;0;0;0
2020-01-17 05:00:00;13;9;94;0;5;7
2020-01-17 05:15:00;49;43;203;2;4;8
2020-01-17 05:30:00;59;40;216;8;5;11
2020-01-17 05:45:00;121;27;114;77;11;1
2020-01-17 06:00:00;78;18;106;75;4;5
2020-01-17 06:15:00;76;20;146;23;8;7
2020-01-17 06:30:00;96;25;151;9;25;6
2020-01-17 06:45:00;86;13;168;6;9;7
2020-01-17 07:00:00;87;13;158;0;0;12
2020-01-17 07:15:00;99;15;137;1;1;10
2020-01-17 07:30:00;106;21;151;5;3;9
2020-01-17 07:45:00;110;7;144;3;6;4
2020-01-17 08:00:00;70;5;104;0;0;10
2020-01-17 08:15:00;91;12;124;4;5;5
2020-01-17 08:30:00;91;1;87;2;2;4
2020-01-17 08:45:00;55;4;80;2;0;0
2020-01-17 09:00:00;44;6;69;2;2;2
2020-01-17 09:15:00;64;4;72;4;1;2
2020-01-17 09:30:00;63;3;69;4;4;1
2020-01-17 09:45:00;60;5;61;3;0;0
2020-01-17 10:00:00;50;1;60;0;0;0
2020-01-17 10:15:00;55;3;70;3;0;1
2020-01-17 10:30:00;56;2;51;4;0;0
2020-01-17 10:45:00;65;0;57;3;0;0
2020-01-17 11:00:00;58;1;44;5;0;0
2020-01-17 11:15:00;77;0;71;4;2;2
2020-01-17 11:30:00;92;2;61;6;4;7
2020-01-17 11:45:00;71;4;73;7;5;3
2020-01-17 12:00:00;104;2;75;23;7;6
2020-01-17 12:15:00;106;5;75;17;8;8
2020-01-17 12:30:00;100;8;78;28;13;6
2020-01-17 12:45:00;99;8;89;7;2;17
2020-01-17 13:00:00;99;15;101;11;9;18
2020-01-17 13:15:00;112;44;139;17;11;20
2020-01-17 13:30:00;118;50;187;13;9;21
2020-01-17 13:45:00;153;39;135;39;5;14
2020-01-17 14:00:00;135;10;118;59;13;13
2020-01-17 14:15:00;136;3;100;140;11;13
2020-01-17 14:30:00;132;1;92;53;8;14
2020-01-17 14:45:00;127;2;79;35;19;6
2020-01-17 15:00:00;166;1;77;41;11;18
2020-01-17 15:15:00;190;2;91;37;16;16
2020-01-17 15:30:00;124;0;75;24;5;7
2020-01-17 15:45:00;107;0;99;11;0;5
2020-01-17 16:00:00;116;0;70;12;8;4
2020-01-17 16:15:00;95;0;80;9;4;5
2020-01-17 16:30:00;91;3;85;9;1;5
2020-01-17 16:45:00;108;1;71;6;4;0
2020-01-17 17:00:00;79;4;54;8;0;2
2020-01-17 17:15:00;69;1;66;8;1;115
2020-01-17 17:30:00;58;1;63;9;3;1
2020-01-17 17:45:00;64;1;58;3;0;0
2020-01-17 18:00:00;61;0;57;2;0;0
2020-01-17 18:15:00;61;1;40;3;1;4
2020-01-17 18:30:00;56;0;41;6;1;0
2020-01-17 18:45:00;39;0;44;9;0;1
2020-01-17 19:00:00;38;0;40;2;0;0
2020-01-17 19:15:00;36;0;27;3;0;1
2020-01-17 19:30:00;38;1;37;1;1;0
2020-01-17 19:45:00;25;0;27;1;0;2
2020-01-17 20:00:00;34;0;21;0;0;0
2020-01-17 20:15:00;28;0;26;1;0;0
2020-01-17 20:30:00;23;2;33;0;0;0
2020-01-17 20:45:00;18;4;50;3;0;3
2020-01-17 21:00:00;26;13;79;1;12;0
2020-01-17 21:15:00;31;35;134;1;8;13
2020-01-17 21:30:00;57;7;73;34;1;16
2020-01-17 21:45:00;76;4;47;114;5;16
2020-01-17 22:00:00;86;6;29;118;50;8
2020-01-17 22:15:00;35;1;21;19;5;7
2020-01-17 22:30:00;23;0;16;8;0;0
2020-01-17 22:45:00;14;0;15;1;0;0
2020-01-17 23:00:00;21;0;7;4;0;1
2020-01-17 23:15:00;15;0;9;1;0;0
2020-01-17 23:30:00;15;1;7;0;0;0
2020-01-17 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
