DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-01-10 00:00:00;4;0;2;0;0;0
2020-01-10 00:15:00;4;0;2;0;0;0
2020-01-10 00:30:00;5;0;2;0;0;0
2020-01-10 00:45:00;4;0;2;0;0;0
2020-01-10 01:00:00;0;0;0;0;0;0
2020-01-10 01:15:00;0;0;2;0;0;0
2020-01-10 01:30:00;3;0;0;0;0;0
2020-01-10 01:45:00;1;0;1;0;0;0
2020-01-10 02:00:00;6;0;0;3;0;0
2020-01-10 02:15:00;0;0;1;0;0;0
2020-01-10 02:30:00;0;0;1;0;0;0
2020-01-10 02:45:00;1;0;1;0;0;0
2020-01-10 03:00:00;3;0;0;0;0;0
2020-01-10 03:15:00;1;0;3;0;0;0
2020-01-10 03:30:00;2;0;3;0;0;0
2020-01-10 03:45:00;0;0;1;0;0;0
2020-01-10 04:00:00;2;0;2;0;0;0
2020-01-10 04:15:00;3;0;6;0;0;0
2020-01-10 04:30:00;2;0;11;0;0;0
2020-01-10 04:45:00;3;5;25;0;0;0
2020-01-10 05:00:00;20;8;54;0;2;0
2020-01-10 05:15:00;31;28;146;5;10;3
2020-01-10 05:30:00;56;27;169;5;10;8
2020-01-10 05:45:00;82;33;118;23;23;10
2020-01-10 06:00:00;62;11;74;7;8;3
2020-01-10 06:15:00;81;21;96;6;15;4
2020-01-10 06:30:00;77;24;168;7;14;3
2020-01-10 06:45:00;82;16;131;5;4;6
2020-01-10 07:00:00;73;20;141;4;8;16
2020-01-10 07:15:00;79;15;154;1;3;10
2020-01-10 07:30:00;98;12;130;1;6;6
2020-01-10 07:45:00;102;9;108;1;5;14
2020-01-10 08:00:00;94;8;100;0;2;1
2020-01-10 08:15:00;82;5;119;3;0;8
2020-01-10 08:30:00;55;1;93;1;1;4
2020-01-10 08:45:00;73;2;76;2;1;6
2020-01-10 09:00:00;39;1;54;2;5;2
2020-01-10 09:15:00;37;0;57;1;0;4
2020-01-10 09:30:00;53;4;44;3;2;0
2020-01-10 09:45:00;52;1;47;5;0;1
2020-01-10 10:00:00;55;2;56;3;1;0
2020-01-10 10:15:00;60;1;53;2;2;5
2020-01-10 10:30:00;57;2;61;7;0;2
2020-01-10 10:45:00;48;3;60;6;7;3
2020-01-10 11:00:00;49;1;54;9;2;3
2020-01-10 11:15:00;71;0;52;3;7;3
2020-01-10 11:30:00;74;1;71;6;1;3
2020-01-10 11:45:00;66;2;40;17;6;4
2020-01-10 12:00:00;88;0;80;27;10;8
2020-01-10 12:15:00;99;7;75;26;4;8
2020-01-10 12:30:00;80;2;59;15;20;1
2020-01-10 12:45:00;101;1;74;14;9;5
2020-01-10 13:00:00;107;2;50;9;1;7
2020-01-10 13:15:00;112;3;60;16;5;4
2020-01-10 13:30:00;85;8;66;15;14;5
2020-01-10 13:45:00;98;9;105;35;15;7
2020-01-10 14:00:00;142;15;87;51;8;7
2020-01-10 14:15:00;126;4;73;64;19;13
2020-01-10 14:30:00;99;0;58;35;24;4
2020-01-10 14:45:00;104;3;72;28;3;6
2020-01-10 15:00:00;113;1;79;34;13;14
2020-01-10 15:15:00;191;7;92;27;4;7
2020-01-10 15:30:00;119;0;78;24;2;5
2020-01-10 15:45:00;96;0;67;13;1;2
2020-01-10 16:00:00;107;1;55;14;0;5
2020-01-10 16:15:00;91;4;56;9;3;3
2020-01-10 16:30:00;76;1;66;7;3;0
2020-01-10 16:45:00;79;0;61;9;1;1
2020-01-10 17:00:00;82;1;53;4;1;1
2020-01-10 17:15:00;80;5;54;9;0;0
2020-01-10 17:30:00;60;0;52;8;1;1
2020-01-10 17:45:00;56;0;63;7;0;0
2020-01-10 18:00:00;69;1;46;2;0;0
2020-01-10 18:15:00;58;0;57;1;0;0
2020-01-10 18:30:00;55;1;36;4;3;0
2020-01-10 18:45:00;40;0;38;1;0;0
2020-01-10 19:00:00;35;1;33;3;0;0
2020-01-10 19:15:00;23;0;31;0;0;0
2020-01-10 19:30:00;29;1;25;1;0;0
2020-01-10 19:45:00;30;0;25;0;0;0
2020-01-10 20:00:00;28;0;22;1;1;0
2020-01-10 20:15:00;26;2;23;0;1;0
2020-01-10 20:30:00;23;0;25;2;0;0
2020-01-10 20:45:00;23;0;22;1;0;0
2020-01-10 21:00:00;24;1;32;3;4;0
2020-01-10 21:15:00;22;8;35;1;2;1
2020-01-10 21:30:00;27;4;29;8;3;1
2020-01-10 21:45:00;35;3;17;27;15;3
2020-01-10 22:00:00;35;1;18;8;0;0
2020-01-10 22:15:00;21;1;7;7;0;2
2020-01-10 22:30:00;18;0;9;2;0;0
2020-01-10 22:45:00;24;0;8;1;0;0
2020-01-10 23:00:00;16;0;13;0;0;0
2020-01-10 23:15:00;10;0;6;1;0;0
2020-01-10 23:30:00;9;0;9;0;0;0
2020-01-10 23:45:00;8;0;3;0;0;0
