DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-03-20 00:00:00;4;16;3;0;0;0;0;0
2020-03-20 00:15:00;6;8;5;0;0;0;0;0
2020-03-20 00:30:00;3;12;8;0;0;0;0;0
2020-03-20 00:45:00;7;6;9;0;0;0;0;0
2020-03-20 01:00:00;7;10;6;0;0;0;0;0
2020-03-20 01:15:00;1;6;4;0;0;0;0;0
2020-03-20 01:30:00;6;2;2;0;0;0;0;0
2020-03-20 01:45:00;3;5;5;0;0;0;0;0
2020-03-20 02:00:00;6;9;6;0;0;0;0;0
2020-03-20 02:15:00;2;8;6;0;0;0;0;0
2020-03-20 02:30:00;1;4;3;0;0;0;0;0
2020-03-20 02:45:00;5;8;2;0;0;0;0;0
2020-03-20 03:00:00;2;5;2;0;0;0;0;0
2020-03-20 03:15:00;5;4;2;0;0;0;0;0
2020-03-20 03:30:00;2;1;4;0;0;0;0;0
2020-03-20 03:45:00;5;7;4;0;0;0;0;0
2020-03-20 04:00:00;7;11;7;0;0;0;0;0
2020-03-20 04:15:00;6;14;9;0;0;0;0;0
2020-03-20 04:30:00;4;12;11;0;0;0;0;0
2020-03-20 04:45:00;11;18;18;0;0;0;0;0
2020-03-20 05:00:00;21;33;54;0;0;0;0;0
2020-03-20 05:15:00;25;54;80;0;0;0;0;0
2020-03-20 05:30:00;39;70;70;0;0;0;0;0
2020-03-20 05:45:00;76;102;45;0;0;0;0;0
2020-03-20 06:00:00;122;126;40;0;0;0;0;0
2020-03-20 06:15:00;92;134;54;0;0;0;0;0
2020-03-20 06:30:00;53;128;58;0;0;0;0;4
2020-03-20 06:45:00;45;116;40;0;1;0;0;0
2020-03-20 07:00:00;30;104;62;0;4;0;0;0
2020-03-20 07:15:00;50;98;50;0;0;0;3;0
2020-03-20 07:30:00;35;106;66;0;1;0;0;1
2020-03-20 07:45:00;39;98;59;0;0;0;0;1
2020-03-20 08:00:00;46;93;36;0;10;2;0;1
2020-03-20 08:15:00;46;75;51;0;0;0;2;5
2020-03-20 08:30:00;53;87;45;0;2;3;1;0
2020-03-20 08:45:00;61;93;45;0;0;1;7;0
2020-03-20 09:00:00;41;85;42;0;1;1;6;0
2020-03-20 09:15:00;50;94;56;0;13;1;2;4
2020-03-20 09:30:00;46;115;50;0;1;1;28;1
2020-03-20 09:45:00;51;109;63;0;3;1;3;0
2020-03-20 10:00:00;53;107;57;0;4;2;0;5
2020-03-20 10:15:00;70;137;54;0;6;0;0;1
2020-03-20 10:30:00;49;119;67;0;1;4;7;5
2020-03-20 10:45:00;71;129;57;0;27;0;1;5
2020-03-20 11:00:00;65;112;51;0;1;2;5;2
2020-03-20 11:15:00;62;123;59;0;0;13;16;2
2020-03-20 11:30:00;59;131;57;0;0;5;2;0
2020-03-20 11:45:00;55;148;74;0;1;2;6;0
2020-03-20 12:00:00;85;153;68;0;5;2;13;5
2020-03-20 12:15:00;85;140;73;0;7;3;6;3
2020-03-20 12:30:00;81;148;82;0;3;7;14;12
2020-03-20 12:45:00;67;126;79;0;14;0;2;6
2020-03-20 13:00:00;66;158;67;0;3;7;2;5
2020-03-20 13:15:00;81;179;107;0;11;3;2;11
2020-03-20 13:30:00;83;149;104;0;7;4;3;4
2020-03-20 13:45:00;94;172;116;0;9;3;4;29
2020-03-20 14:00:00;116;179;88;0;17;8;7;0
2020-03-20 14:15:00;165;222;91;0;7;4;4;1
2020-03-20 14:30:00;137;199;87;0;46;2;34;11
