DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-10-27 00:00:00;5;10;9;3;17;5;0
2019-10-27 00:15:00;10;17;14;6;15;6;0
2019-10-27 00:30:00;8;12;10;1;17;6;0
2019-10-27 00:45:00;5;11;10;4;14;13;0
2019-10-27 01:00:00;8;13;10;4;12;2;0
2019-10-27 01:15:00;5;13;12;1;8;6;0
2019-10-27 01:30:00;4;4;4;1;17;7;0
2019-10-27 01:45:00;9;15;13;1;13;7;0
2019-10-27 02:00:00;6;7;5;0;7;5;0
2019-10-27 02:15:00;6;10;9;1;13;6;0
2019-10-27 02:30:00;1;4;4;2;8;4;0
2019-10-27 02:45:00;6;9;9;2;4;2;0
2019-10-27 02:00:00;10;17;15;2;11;9;0
2019-10-27 02:15:00;8;16;15;2;15;10;0
2019-10-27 02:30:00;5;8;7;3;12;7;0
2019-10-27 02:45:00;8;12;12;3;10;4;0
2019-10-27 03:00:00;6;9;6;3;8;3;0
2019-10-27 03:15:00;7;9;7;0;6;2;0
2019-10-27 03:30:00;5;6;5;0;5;3;0
2019-10-27 03:45:00;8;14;11;0;3;1;0
2019-10-27 04:00:00;2;8;8;1;3;2;0
2019-10-27 04:15:00;8;12;12;0;6;3;0
2019-10-27 04:30:00;5;9;8;1;2;1;0
2019-10-27 04:45:00;9;9;8;1;3;2;0
2019-10-27 05:00:00;2;4;3;0;3;0;0
2019-10-27 05:15:00;2;9;10;2;8;6;0
2019-10-27 05:30:00;2;7;7;0;1;1;0
2019-10-27 05:45:00;5;10;10;1;7;3;0
2019-10-27 06:00:00;2;10;9;1;5;1;0
2019-10-27 06:15:00;2;6;4;3;8;1;0
2019-10-27 06:30:00;7;10;9;5;4;2;0
2019-10-27 06:45:00;7;10;8;1;10;2;0
2019-10-27 07:00:00;11;11;12;8;6;2;0
2019-10-27 07:15:00;5;17;15;5;15;1;0
2019-10-27 07:30:00;3;21;20;8;12;3;0
2019-10-27 07:45:00;4;25;25;10;14;7;0
2019-10-27 08:00:00;1;18;18;8;10;7;0
2019-10-27 08:15:00;7;27;26;5;18;7;0
2019-10-27 08:30:00;10;40;40;7;19;11;0
2019-10-27 08:45:00;7;46;45;10;28;20;0
2019-10-27 09:00:00;1;40;42;13;30;28;0
2019-10-27 09:15:00;22;66;64;19;34;18;0
2019-10-27 09:30:00;7;40;41;11;34;13;0
2019-10-27 09:45:00;15;56;54;12;45;19;0
2019-10-27 10:00:00;8;33;30;8;39;23;0
2019-10-27 10:15:00;7;51;49;8;47;19;0
2019-10-27 10:30:00;6;46;46;7;48;24;0
2019-10-27 10:45:00;10;56;55;14;36;24;0
2019-10-27 11:00:00;15;50;46;15;55;26;0
2019-10-27 11:15:00;12;50;50;14;51;30;0
2019-10-27 11:30:00;12;60;59;14;47;22;0
2019-10-27 11:45:00;23;78;77;8;75;39;0
2019-10-27 12:00:00;21;71;67;10;60;28;0
2019-10-27 12:15:00;19;73;71;11;69;30;0
2019-10-27 12:30:00;7;48;48;9;53;22;0
2019-10-27 12:45:00;12;59;55;17;66;25;0
2019-10-27 13:00:00;16;72;70;15;45;20;0
2019-10-27 13:15:00;12;57;56;10;57;19;0
2019-10-27 13:30:00;18;59;57;14;52;25;0
2019-10-27 13:45:00;17;70;69;14;59;21;0
2019-10-27 14:00:00;16;80;79;18;50;23;2
2019-10-27 14:15:00;23;90;87;20;56;25;6
2019-10-27 14:30:00;24;84;80;14;39;14;0
2019-10-27 14:45:00;13;83;82;14;52;26;0
2019-10-27 15:00:00;9;61;59;18;45;23;0
2019-10-27 15:15:00;15;68;65;8;61;25;0
2019-10-27 15:30:00;13;72;70;8;32;19;0
2019-10-27 15:45:00;19;80;76;12;57;19;0
2019-10-27 16:00:00;10;71;71;12;40;18;0
2019-10-27 16:15:00;19;68;65;14;51;22;0
2019-10-27 16:30:00;13;79;73;10;47;11;0
2019-10-27 16:45:00;20;84;81;6;63;24;0
2019-10-27 17:00:00;18;82;79;14;46;21;0
2019-10-27 17:15:00;20;92;88;15;67;34;0
2019-10-27 17:30:00;24;78;76;7;52;21;0
2019-10-27 17:45:00;12;71;69;6;57;21;0
2019-10-27 18:00:00;13;60;57;4;49;10;0
2019-10-27 18:15:00;10;63;63;10;40;11;0
2019-10-27 18:30:00;9;51;49;5;26;10;0
2019-10-27 18:45:00;14;61;60;5;45;17;0
2019-10-27 19:00:00;5;34;33;3;32;7;0
2019-10-27 19:15:00;6;45;44;7;37;9;0
2019-10-27 19:30:00;4;56;57;7;32;4;0
2019-10-27 19:45:00;15;51;48;3;30;8;0
2019-10-27 20:00:00;8;38;37;7;25;8;0
2019-10-27 20:15:00;8;36;36;6;37;12;0
2019-10-27 20:30:00;5;16;15;5;27;10;0
2019-10-27 20:45:00;13;24;23;8;34;9;0
2019-10-27 21:00:00;7;28;27;2;18;11;0
2019-10-27 21:15:00;5;32;32;3;28;13;0
2019-10-27 21:30:00;4;28;28;3;18;7;0
2019-10-27 21:45:00;7;25;24;6;26;7;0
2019-10-27 22:00:00;1;17;16;2;8;7;0
2019-10-27 22:15:00;3;10;10;4;13;12;0
2019-10-27 22:30:00;1;11;10;1;13;1;0
2019-10-27 22:45:00;3;12;11;1;15;5;0
2019-10-27 23:00:00;1;14;14;2;3;4;0
2019-10-27 23:15:00;3;9;9;3;7;5;0
2019-10-27 23:30:00;3;11;10;3;4;4;0
2019-10-27 23:45:00;3;6;6;3;6;2;0
