DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-07-30 00:00:00;11;13;0;8;8;1;2;1;0;0;0;0;0;0
2020-07-30 00:15:00;8;18;0;16;17;4;5;4;3;1;0;0;0;0
2020-07-30 00:30:00;15;11;0;12;9;3;4;4;0;0;0;0;0;0
2020-07-30 00:45:00;15;19;0;9;9;0;3;3;0;0;0;0;0;0
2020-07-30 01:00:00;11;14;0;4;12;0;1;2;1;0;0;0;0;0
2020-07-30 01:15:00;2;13;0;7;11;0;3;4;0;0;0;0;0;0
2020-07-30 01:30:00;3;7;0;0;6;1;0;0;1;0;0;0;0;0
2020-07-30 01:45:00;6;10;0;5;7;1;3;4;0;0;0;0;0;0
2020-07-30 02:00:00;3;5;0;4;6;0;1;2;2;0;0;0;0;0
2020-07-30 02:15:00;1;6;0;3;7;0;0;2;0;1;1;0;0;0
2020-07-30 02:30:00;1;6;0;2;8;1;0;0;0;0;0;0;0;0
2020-07-30 02:45:00;5;8;0;1;11;3;0;0;0;0;0;0;0;0
2020-07-30 03:00:00;3;3;0;5;9;1;0;0;0;0;0;0;0;0
2020-07-30 03:15:00;2;6;0;4;8;2;0;0;0;0;0;0;0;0
2020-07-30 03:30:00;5;2;0;6;8;2;0;0;0;0;0;0;0;0
2020-07-30 03:45:00;5;6;0;7;5;0;0;0;0;0;0;0;0;0
2020-07-30 04:00:00;7;10;0;4;8;0;1;1;0;0;0;0;0;0
2020-07-30 04:15:00;5;7;0;10;15;0;0;0;0;0;0;0;0;0
2020-07-30 04:30:00;4;6;0;6;10;1;0;0;0;0;0;0;0;0
2020-07-30 04:45:00;11;18;0;12;13;2;0;0;0;0;1;0;0;0
2020-07-30 05:00:00;18;31;0;13;27;1;0;1;0;0;0;0;0;0
2020-07-30 05:15:00;70;66;0;23;46;4;3;3;0;0;0;0;0;0
2020-07-30 05:30:00;86;106;0;29;42;7;1;3;0;2;0;0;0;0
2020-07-30 05:45:00;78;109;0;55;77;12;2;2;2;4;0;1;2;0
2020-07-30 06:00:00;55;74;0;46;81;14;0;2;0;2;0;0;0;0
2020-07-30 06:15:00;71;105;0;60;89;31;2;8;2;3;1;0;0;0
2020-07-30 06:30:00;125;153;0;59;89;25;9;7;4;6;0;1;0;0
2020-07-30 06:45:00;119;163;0;59;81;30;2;11;7;8;0;7;5;0
2020-07-30 07:00:00;106;148;1;74;91;43;7;15;3;12;2;0;0;0
2020-07-30 07:15:00;129;150;1;76;95;55;4;10;3;12;1;2;0;0
2020-07-30 07:30:00;134;176;0;75;102;48;12;15;7;22;0;1;6;0
2020-07-30 07:45:00;126;164;0;78;103;50;11;21;8;23;1;3;15;0
2020-07-30 08:00:00;102;166;0;78;88;51;10;21;6;12;0;2;0;0
2020-07-30 08:15:00;103;146;1;85;94;53;7;19;8;20;2;4;8;1
2020-07-30 08:30:00;108;142;2;88;115;54;6;14;10;20;10;6;15;0
2020-07-30 08:45:00;136;168;0;82;116;67;7;26;13;14;1;0;0;0
2020-07-30 09:00:00;85;129;1;85;88;38;10;12;11;14;7;9;4;3
2020-07-30 09:15:00;88;145;5;77;103;39;9;21;15;20;13;0;2;1
2020-07-30 09:30:00;90;148;2;74;119;55;6;10;7;10;3;9;3;4
2020-07-30 09:45:00;91;144;3;76;108;46;9;18;13;11;3;1;1;3
2020-07-30 10:00:00;114;166;2;92;109;47;10;25;9;16;1;1;3;2
2020-07-30 10:15:00;92;139;1;91;124;43;11;32;16;16;15;9;5;1
2020-07-30 10:30:00;102;168;1;92;116;49;11;24;14;16;2;3;9;2
2020-07-30 10:45:00;101;170;2;96;124;56;11;25;18;10;2;0;12;13
2020-07-30 11:00:00;97;155;4;98;112;57;16;21;16;5;5;2;10;2
2020-07-30 11:15:00;96;145;3;118;125;51;14;13;14;18;7;8;1;13
2020-07-30 11:30:00;94;145;3;106;116;36;17;33;10;12;7;0;41;4
2020-07-30 11:45:00;89;135;3;111;128;58;12;28;14;13;11;23;9;13
2020-07-30 12:00:00;97;123;2;103;128;52;15;30;17;7;9;6;9;2
2020-07-30 12:15:00;106;153;0;100;119;56;17;32;10;7;4;0;2;2
2020-07-30 12:30:00;80;129;2;116;128;48;15;29;14;11;0;5;3;2
2020-07-30 12:45:00;112;155;1;88;113;35;14;22;11;9;5;7;8;11
2020-07-30 13:00:00;99;151;2;104;119;56;21;29;16;11;3;8;1;5
2020-07-30 13:15:00;106;159;2;106;126;41;12;24;12;14;1;0;4;1
2020-07-30 13:30:00;123;155;3;95;133;39;13;21;17;9;2;4;1;2
2020-07-30 13:45:00;110;157;0;88;128;59;23;19;9;18;3;0;9;2
2020-07-30 14:00:00;104;145;4;115;127;56;17;14;8;7;2;2;2;4
2020-07-30 14:15:00;81;137;0;114;130;59;15;21;11;5;2;2;30;0
2020-07-30 14:30:00;100;145;0;119;141;58;20;18;12;4;7;6;9;5
2020-07-30 14:45:00;93;135;0;116;133;56;14;26;13;15;4;6;5;4
2020-07-30 15:00:00;114;133;1;128;128;61;11;28;9;14;12;5;5;3
2020-07-30 15:15:00;110;160;1;120;120;61;17;36;14;3;3;18;18;4
2020-07-30 15:30:00;109;161;1;112;106;73;13;21;14;11;7;1;7;5
2020-07-30 15:45:00;116;154;3;132;132;72;17;36;11;17;6;3;28;6
2020-07-30 16:00:00;112;162;4;125;111;64;23;30;10;5;12;32;21;0
2020-07-30 16:15:00;108;142;2;120;112;85;25;29;13;10;2;10;10;4
2020-07-30 16:30:00;108;148;3;130;113;85;29;34;10;9;4;17;19;3
2020-07-30 16:45:00;132;156;1;127;107;92;23;45;18;17;6;40;2;3
2020-07-30 17:00:00;119;158;8;120;138;71;21;31;14;18;8;10;30;8
2020-07-30 17:15:00;130;159;3;126;109;90;9;39;11;11;2;44;5;0
2020-07-30 17:30:00;126;152;1;130;113;75;23;38;17;17;24;4;22;8
2020-07-30 17:45:00;109;154;3;129;113;98;13;22;12;16;0;2;30;1
2020-07-30 18:00:00;129;158;1;112;120;71;25;35;12;17;24;12;32;4
2020-07-30 18:15:00;128;161;1;111;111;58;13;34;13;14;11;3;20;8
2020-07-30 18:30:00;99;136;0;95;100;49;23;23;17;13;13;12;9;0
2020-07-30 18:45:00;112;135;1;108;114;69;7;20;4;16;2;3;5;4
2020-07-30 19:00:00;100;139;2;100;108;59;14;16;8;9;2;2;28;3
2020-07-30 19:15:00;85;126;1;87;98;47;15;22;7;12;7;3;6;0
2020-07-30 19:30:00;70;113;2;65;100;39;7;16;6;13;4;21;0;2
2020-07-30 19:45:00;84;118;1;81;83;42;10;19;11;19;2;2;10;1
2020-07-30 20:00:00;72;124;0;80;106;42;14;15;11;19;3;1;6;3
2020-07-30 20:15:00;71;108;0;65;94;30;6;8;7;7;1;4;3;0
2020-07-30 20:30:00;66;95;0;48;65;28;12;17;5;9;9;0;1;8
2020-07-30 20:45:00;77;102;0;46;68;32;10;11;8;4;9;5;1;5
2020-07-30 21:00:00;73;99;1;47;66;24;11;18;6;4;4;23;15;1
2020-07-30 21:15:00;72;108;0;50;68;14;12;11;8;6;1;0;2;0
2020-07-30 21:30:00;68;98;0;50;69;16;8;18;5;4;0;0;0;0
2020-07-30 21:45:00;47;66;0;65;81;25;14;20;5;4;3;4;0;0
2020-07-30 22:00:00;41;63;0;70;92;14;11;17;4;8;2;0;0;0
2020-07-30 22:15:00;43;69;0;57;69;16;9;14;4;6;0;0;6;0
2020-07-30 22:30:00;37;62;0;35;43;8;8;12;4;11;3;0;0;5
2020-07-30 22:45:00;21;44;0;24;42;10;7;14;7;2;0;1;0;0
2020-07-30 23:00:00;23;50;0;25;37;6;6;8;6;1;3;0;0;0
2020-07-30 23:15:00;19;38;0;22;34;11;3;6;1;0;2;0;0;1
2020-07-30 23:30:00;17;31;0;14;20;9;6;3;0;2;0;0;0;0
2020-07-30 23:45:00;16;30;1;13;20;6;8;10;1;0;2;0;0;0
