DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-08-21 00:00:00;6;1;2;6;2;10;4;0;1
2019-08-21 00:15:00;2;3;2;8;3;3;2;0;2
2019-08-21 00:30:00;8;1;0;6;2;9;2;0;1
2019-08-21 00:45:00;2;1;1;7;0;3;2;0;2
2019-08-21 01:00:00;1;1;1;3;1;6;2;0;0
2019-08-21 01:15:00;4;4;1;5;2;3;3;0;1
2019-08-21 01:30:00;4;3;1;5;0;2;0;0;2
2019-08-21 01:45:00;0;0;0;5;3;5;1;0;2
2019-08-21 02:00:00;2;1;0;4;1;3;0;0;2
2019-08-21 02:15:00;0;1;0;1;0;4;1;0;1
2019-08-21 02:30:00;5;3;1;4;0;1;4;0;1
2019-08-21 02:45:00;3;2;1;2;0;1;2;0;2
2019-08-21 03:00:00;2;1;1;1;2;1;3;0;4
2019-08-21 03:15:00;0;2;1;2;0;2;2;0;1
2019-08-21 03:30:00;4;1;0;3;2;0;2;0;2
2019-08-21 03:45:00;3;2;0;3;1;3;2;0;4
2019-08-21 04:00:00;6;4;1;5;0;3;3;0;8
2019-08-21 04:15:00;3;0;0;5;2;3;1;0;1
2019-08-21 04:30:00;2;3;1;10;3;5;3;0;1
2019-08-21 04:45:00;4;5;1;5;2;5;3;0;3
2019-08-21 05:00:00;20;8;5;18;5;10;6;0;3
2019-08-21 05:15:00;28;16;1;16;6;17;16;0;6
2019-08-21 05:30:00;25;21;4;21;14;36;28;0;3
2019-08-21 05:45:00;33;19;9;23;14;43;49;0;13
2019-08-21 06:00:00;25;16;2;33;18;27;35;0;10
2019-08-21 06:15:00;37;19;8;30;19;61;66;0;22
2019-08-21 06:30:00;33;29;10;33;19;78;85;0;9
2019-08-21 06:45:00;40;33;5;39;27;80;91;0;23
2019-08-21 07:00:00;40;28;5;9;38;75;85;0;17
2019-08-21 07:15:00;31;38;6;3;55;85;80;0;17
2019-08-21 07:30:00;35;30;9;5;45;92;91;0;15
2019-08-21 07:45:00;48;39;11;13;36;82;75;0;26
2019-08-21 08:00:00;34;27;11;13;37;84;61;0;15
2019-08-21 08:15:00;35;25;12;11;53;53;62;0;7
2019-08-21 08:30:00;36;37;10;13;48;63;62;0;17
2019-08-21 08:45:00;43;36;9;42;22;58;62;0;19
2019-08-21 09:00:00;42;27;11;55;17;44;38;0;13
2019-08-21 09:15:00;47;27;11;40;19;54;58;0;14
2019-08-21 09:30:00;43;33;10;33;25;52;64;0;12
