DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-08-28 00:00:00;9;2;3;6;2;7;4;1;1
2019-08-28 00:15:00;3;2;1;7;4;7;2;1;1
2019-08-28 00:30:00;4;2;3;8;2;5;2;3;3
2019-08-28 00:45:00;2;0;2;7;2;5;3;2;2
2019-08-28 01:00:00;3;3;1;6;0;4;5;3;3
2019-08-28 01:15:00;1;4;0;4;1;5;2;0;0
2019-08-28 01:30:00;1;3;0;3;1;5;3;2;2
2019-08-28 01:45:00;0;1;0;5;3;6;1;2;2
2019-08-28 02:00:00;6;2;1;4;3;2;1;2;2
2019-08-28 02:15:00;1;1;1;2;0;0;1;4;4
2019-08-28 02:30:00;4;1;2;5;0;3;1;3;3
2019-08-28 02:45:00;3;0;1;2;0;2;2;2;2
2019-08-28 03:00:00;2;0;0;3;0;2;2;3;3
2019-08-28 03:15:00;0;2;0;2;0;2;1;3;3
2019-08-28 03:30:00;1;2;1;8;3;3;2;5;5
2019-08-28 03:45:00;4;2;0;3;1;0;1;1;1
2019-08-28 04:00:00;4;2;0;2;2;4;0;0;0
2019-08-28 04:15:00;4;2;0;4;3;4;0;3;3
2019-08-28 04:30:00;7;4;1;10;4;6;2;6;6
2019-08-28 04:45:00;10;3;2;6;1;7;4;4;4
2019-08-28 05:00:00;11;8;1;17;6;16;8;3;3
2019-08-28 05:15:00;29;22;2;23;11;18;11;3;3
2019-08-28 05:30:00;28;34;4;26;18;39;22;9;9
2019-08-28 05:45:00;31;23;7;42;35;44;45;11;11
2019-08-28 06:00:00;20;14;3;41;38;37;38;17;17
2019-08-28 06:15:00;30;19;4;49;39;66;81;15;15
2019-08-28 06:30:00;41;32;9;30;31;83;96;13;13
2019-08-28 06:45:00;36;35;4;45;33;87;94;21;21
2019-08-28 07:00:00;33;31;3;32;19;90;93;14;14
2019-08-28 07:15:00;37;28;8;43;23;95;95;15;15
2019-08-28 07:30:00;44;31;12;35;17;77;80;18;19
2019-08-28 07:45:00;50;51;14;32;33;93;94;14;13
2019-08-28 08:00:00;38;38;9;28;18;81;69;12;12
2019-08-28 08:15:00;40;24;14;25;21;69;73;14;14
2019-08-28 08:30:00;40;33;6;34;25;79;62;9;9
2019-08-28 08:45:00;43;38;15;45;30;59;70;14;14
2019-08-28 09:00:00;30;20;6;52;35;50;44;15;16
2019-08-28 09:15:00;34;25;15;40;32;58;49;20;19
2019-08-28 09:30:00;38;28;11;50;28;46;55;10;10
2019-08-28 09:45:00;58;50;19;40;40;57;60;27;27
2019-08-28 10:00:00;64;31;16;45;38;50;50;29;29
2019-08-28 10:15:00;56;36;9;40;40;48;47;24;24
2019-08-28 10:30:00;45;38;12;55;40;55;62;23;23
2019-08-28 10:45:00;57;38;15;43;37;54;49;24;24
2019-08-28 11:00:00;56;43;9;48;43;46;51;19;19
2019-08-28 11:15:00;40;39;12;42;36;55;48;24;24
2019-08-28 11:30:00;51;36;14;48;49;62;56;21;21
2019-08-28 11:45:00;54;48;9;51;55;47;53;24;24
2019-08-28 12:00:00;63;36;13;46;46;52;47;19;19
2019-08-28 12:15:00;61;50;11;54;41;62;51;26;26
2019-08-28 12:30:00;61;44;13;60;39;42;45;23;23
2019-08-28 12:45:00;48;44;12;47;50;56;49;24;24
2019-08-28 13:00:00;54;48;15;52;45;44;43;23;23
2019-08-28 13:15:00;68;49;13;49;54;63;58;21;21
2019-08-28 13:30:00;69;53;10;56;59;49;41;22;22
2019-08-28 13:45:00;66;50;12;49;40;56;47;23;23
2019-08-28 14:00:00;50;44;10;55;60;63;62;19;19
2019-08-28 14:15:00;53;37;13;81;77;56;61;17;17
2019-08-28 14:30:00;83;73;11;110;102;64;64;15;15
2019-08-28 14:45:00;65;47;13;72;76;67;71;21;21
2019-08-28 15:00:00;74;65;15;77;83;69;60;22;22
2019-08-28 15:15:00;61;73;5;89;96;68;74;21;21
2019-08-28 15:30:00;80;59;16;95;104;64;62;25;25
2019-08-28 15:45:00;76;79;18;83;70;55;58;11;11
2019-08-28 16:00:00;100;87;14;78;77;67;56;17;17
2019-08-28 16:15:00;83;80;16;89;89;69;86;33;31
2019-08-28 16:30:00;72;84;12;107;84;67;61;10;10
2019-08-28 16:45:00;97;72;20;95;89;74;56;28;28
2019-08-28 17:00:00;98;77;21;99;86;73;77;17;17
2019-08-28 17:15:00;87;86;15;85;61;76;76;23;23
2019-08-28 17:30:00;70;71;14;75;61;75;74;16;16
2019-08-28 17:45:00;68;56;13;60;57;60;70;17;17
2019-08-28 18:00:00;67;42;10;64;65;54;53;22;22
2019-08-28 18:15:00;68;47;16;67;63;65;70;11;11
2019-08-28 18:30:00;52;37;15;65;48;58;49;8;8
2019-08-28 18:45:00;44;31;18;50;47;50;55;7;7
2019-08-28 19:00:00;48;26;14;44;31;52;49;10;10
2019-08-28 19:15:00;49;38;10;40;26;44;41;16;16
2019-08-28 19:30:00;32;21;6;43;26;40;38;10;10
2019-08-28 19:45:00;41;19;11;34;27;50;41;13;15
2019-08-28 20:00:00;47;28;9;31;24;56;44;10;8
2019-08-28 20:15:00;37;33;13;44;26;48;44;8;8
2019-08-28 20:30:00;43;14;8;24;26;30;31;9;9
2019-08-28 20:45:00;31;17;8;32;21;36;24;8;8
2019-08-28 21:00:00;34;29;8;24;14;39;25;7;7
2019-08-28 21:15:00;28;20;8;19;8;27;17;6;6
2019-08-28 21:30:00;44;18;10;22;20;21;20;6;6
2019-08-28 21:45:00;25;15;5;40;36;23;18;3;3
2019-08-28 22:00:00;33;17;6;64;43;24;27;3;3
2019-08-28 22:15:00;26;11;6;31;29;23;24;10;10
2019-08-28 22:30:00;22;7;6;17;8;14;14;4;4
2019-08-28 22:45:00;21;12;4;15;7;13;12;2;2
2019-08-28 23:00:00;14;10;4;8;5;12;7;2;2
2019-08-28 23:15:00;14;11;2;13;6;19;13;1;1
2019-08-28 23:30:00;10;4;2;9;2;9;3;0;0
2019-08-28 23:45:00;15;4;1;11;5;14;3;4;4
