DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-08-25 00:00:00;4;4;3;0;0;5;2;5;0;0;0
2020-08-25 00:15:00;9;1;1;0;0;3;1;3;1;0;0
2020-08-25 00:30:00;2;1;1;0;0;4;0;4;0;1;0
2020-08-25 00:45:00;2;4;2;0;0;6;2;6;0;0;1
2020-08-25 01:00:00;3;3;1;0;1;7;3;6;1;1;2
2020-08-25 01:15:00;3;2;2;1;0;1;2;1;0;1;3
2020-08-25 01:30:00;2;0;0;0;0;2;0;2;1;2;1
2020-08-25 01:45:00;2;0;0;0;0;1;1;2;0;0;6
2020-08-25 02:00:00;3;0;0;0;0;6;2;5;0;1;0
2020-08-25 02:15:00;0;1;1;0;0;3;2;3;0;0;0
2020-08-25 02:30:00;2;0;0;0;0;4;1;4;0;0;6
2020-08-25 02:45:00;5;2;0;0;0;7;2;7;6;2;1
2020-08-25 03:00:00;5;3;3;0;0;2;3;2;0;2;0
2020-08-25 03:15:00;3;2;2;0;0;4;6;4;2;4;0
2020-08-25 03:30:00;6;0;1;0;0;1;7;1;2;3;0
2020-08-25 03:45:00;9;4;3;1;0;4;4;4;2;5;0
2020-08-25 04:00:00;7;1;1;0;1;5;6;5;1;3;0
2020-08-25 04:15:00;9;5;5;0;0;8;1;8;0;1;0
2020-08-25 04:30:00;10;4;2;0;0;6;7;6;2;3;0
2020-08-25 04:45:00;12;2;3;0;0;9;8;9;5;4;0
2020-08-25 05:00:00;22;6;6;0;0;17;7;16;1;5;0
2020-08-25 05:15:00;41;1;0;0;0;17;6;16;3;5;0
2020-08-25 05:30:00;54;7;3;0;3;43;6;42;1;1;0
2020-08-25 05:45:00;66;1;1;0;0;33;10;33;5;3;4
2020-08-25 06:00:00;62;8;7;0;0;49;10;49;1;5;2
2020-08-25 06:15:00;63;3;3;2;0;50;6;50;11;7;0
2020-08-25 06:30:00;143;6;3;4;2;73;7;73;3;5;0
2020-08-25 06:45:00;152;8;3;2;1;61;13;60;2;2;1
2020-08-25 07:00:00;137;7;4;1;3;53;15;53;1;5;0
2020-08-25 07:15:00;123;14;6;2;0;65;19;66;7;10;2
2020-08-25 07:30:00;154;7;5;2;0;54;16;55;4;4;0
2020-08-25 07:45:00;133;6;3;2;0;69;8;68;6;2;2
2020-08-25 08:00:00;143;3;2;2;0;53;9;53;7;9;1
2020-08-25 08:15:00;112;4;4;2;2;68;17;68;16;5;0
2020-08-25 08:30:00;94;7;3;1;3;74;22;74;13;6;1
2020-08-25 08:45:00;103;11;4;3;1;50;13;50;9;10;0
2020-08-25 09:00:00;75;6;4;2;1;57;22;57;18;13;1
2020-08-25 09:15:00;98;9;7;2;2;64;25;63;17;15;1
2020-08-25 09:30:00;94;5;5;3;1;82;20;82;19;6;0
2020-08-25 09:45:00;106;5;3;2;0;61;19;62;26;12;0
2020-08-25 10:00:00;107;9;5;3;2;78;26;78;12;13;0
2020-08-25 10:15:00;108;3;2;1;0;97;27;100;19;9;0
2020-08-25 10:30:00;103;5;2;2;0;86;21;90;18;11;0
2020-08-25 10:45:00;99;6;5;3;2;94;33;94;32;13;0
2020-08-25 11:00:00;97;1;0;1;0;75;32;75;23;5;0
2020-08-25 11:15:00;106;13;5;3;2;96;29;96;24;9;2
2020-08-25 11:30:00;69;3;0;2;3;76;24;76;22;12;2
2020-08-25 11:45:00;88;2;1;0;4;97;23;97;20;11;1
2020-08-25 12:00:00;92;11;4;1;1;108;36;108;17;15;0
2020-08-25 12:15:00;84;4;4;3;0;60;22;60;10;7;0
2020-08-25 12:30:00;79;5;5;2;4;79;26;80;30;14;2
2020-08-25 12:45:00;87;9;5;3;0;93;21;93;26;16;0
2020-08-25 13:00:00;94;5;1;2;0;88;19;88;21;10;0
2020-08-25 13:15:00;112;6;5;2;1;95;24;94;15;8;0
2020-08-25 13:30:00;103;7;4;4;0;81;17;80;14;13;0
2020-08-25 13:45:00;113;2;1;2;4;97;28;98;15;8;0
2020-08-25 14:00:00;81;5;4;2;2;97;21;98;14;14;2
2020-08-25 14:15:00;116;10;5;4;1;109;23;109;19;8;1
2020-08-25 14:30:00;114;7;3;2;2;110;16;110;19;12;0
2020-08-25 14:45:00;123;9;9;3;2;122;22;121;11;9;1
2020-08-25 15:00:00;109;3;5;1;1;111;20;111;20;10;2
2020-08-25 15:15:00;119;5;4;3;2;127;22;128;11;11;2
2020-08-25 15:30:00;115;6;4;4;0;146;25;145;15;5;0
2020-08-25 15:45:00;123;8;4;1;1;134;15;133;10;10;0
2020-08-25 16:00:00;145;9;3;3;0;141;14;140;12;7;1
2020-08-25 16:15:00;122;4;3;0;3;154;14;154;5;4;1
2020-08-25 16:30:00;96;6;2;1;0;165;27;163;19;7;0
2020-08-25 16:45:00;113;3;3;2;0;143;12;144;15;4;2
2020-08-25 17:00:00;117;4;4;0;1;161;12;160;19;15;1
