DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-09-02 00:00:00;6;10;12;7;1;5;0
2019-09-02 00:15:00;12;12;12;12;1;3;0
2019-09-02 00:30:00;7;10;15;10;3;3;0
2019-09-02 00:45:00;9;14;12;10;2;1;0
2019-09-02 01:00:00;5;2;9;12;1;1;0
2019-09-02 01:15:00;8;8;11;3;0;1;0
2019-09-02 01:30:00;6;7;8;1;0;2;0
2019-09-02 01:45:00;3;7;9;6;0;0;0
2019-09-02 02:00:00;4;8;5;2;1;2;0
2019-09-02 02:15:00;7;3;1;1;0;1;0
2019-09-02 02:30:00;5;3;3;2;0;2;0
2019-09-02 02:45:00;3;4;8;3;1;1;0
2019-09-02 03:00:00;4;4;10;6;1;1;0
2019-09-02 03:15:00;7;8;9;12;0;1;0
2019-09-02 03:30:00;0;3;6;6;0;1;0
2019-09-02 03:45:00;5;6;8;4;1;0;0
2019-09-02 04:00:00;7;9;10;1;1;1;0
2019-09-02 04:15:00;11;14;11;7;0;3;0
2019-09-02 04:30:00;14;12;23;12;2;3;0
2019-09-02 04:45:00;19;17;29;14;1;5;0
2019-09-02 05:00:00;25;25;70;29;8;8;0
2019-09-02 05:15:00;35;42;165;61;4;14;0
2019-09-02 05:30:00;52;64;180;93;11;14;3
2019-09-02 05:45:00;48;52;169;115;20;17;0
2019-09-02 06:00:00;66;80;154;118;8;22;0
2019-09-02 06:15:00;64;80;199;120;7;16;0
2019-09-02 06:30:00;73;100;248;178;15;54;0
2019-09-02 06:45:00;72;116;229;183;13;48;1
2019-09-02 07:00:00;68;94;242;219;21;40;0
2019-09-02 07:15:00;74;97;237;179;22;49;7
2019-09-02 07:30:00;100;140;269;215;139;59;0
2019-09-02 07:45:00;82;117;241;225;29;61;3
2019-09-02 08:00:00;72;88;227;155;231;49;0
2019-09-02 08:15:00;65;107;232;174;20;48;0
2019-09-02 08:30:00;72;115;211;166;20;33;0
2019-09-02 08:45:00;96;129;169;127;167;34;4
2019-09-02 09:00:00;72;109;142;125;18;15;0
2019-09-02 09:15:00;83;136;127;120;24;11;8
2019-09-02 09:30:00;77;122;130;115;65;27;0
2019-09-02 09:45:00;87;121;144;124;27;23;0
2019-09-02 10:00:00;83;110;144;118;31;25;0
2019-09-02 10:15:00;77;119;131;116;25;27;0
2019-09-02 10:30:00;78;119;123;122;21;22;0
2019-09-02 10:45:00;92;143;112;122;25;24;0
2019-09-02 11:00:00;77;114;124;124;12;27;0
2019-09-02 11:15:00;81;137;132;107;43;30;0
2019-09-02 11:30:00;105;165;136;121;29;27;0
2019-09-02 11:45:00;99;154;112;112;21;26;0
2019-09-02 12:00:00;94;148;131;110;35;26;0
2019-09-02 12:15:00;101;156;135;103;16;27;4
2019-09-02 12:30:00;97;144;99;96;18;31;1
2019-09-02 12:45:00;105;149;140;118;21;22;0
2019-09-02 13:00:00;104;157;147;116;15;27;0
2019-09-02 13:15:00;104;159;173;144;47;24;0
2019-09-02 13:30:00;121;165;182;134;209;31;0
2019-09-02 13:45:00;110;143;190;142;23;23;1
2019-09-02 14:00:00;155;201;145;123;15;31;0
2019-09-02 14:15:00;163;240;138;129;22;24;0
2019-09-02 14:30:00;171;251;117;113;20;26;0
2019-09-02 14:45:00;145;202;132;128;17;27;0
2019-09-02 15:00:00;166;229;128;136;55;26;0
2019-09-02 15:15:00;195;261;131;137;14;25;0
2019-09-02 15:30:00;177;255;136;146;15;23;0
2019-09-02 15:45:00;172;236;130;152;25;29;2
2019-09-02 16:00:00;187;250;121;147;22;33;0
2019-09-02 16:15:00;195;265;133;172;13;23;0
2019-09-02 16:30:00;196;276;118;130;19;31;0
2019-09-02 16:45:00;181;261;131;151;27;21;2
2019-09-02 17:00:00;175;237;139;155;29;34;0
2019-09-02 17:15:00;176;258;149;147;19;41;0
2019-09-02 17:30:00;177;255;140;132;17;30;3
2019-09-02 17:45:00;153;225;127;138;23;41;0
2019-09-02 18:00:00;144;221;108;112;16;36;0
2019-09-02 18:15:00;127;192;118;118;25;33;1
2019-09-02 18:30:00;107;151;92;103;18;26;0
2019-09-02 18:45:00;88;142;101;98;14;30;0
2019-09-02 19:00:00;95;139;89;99;16;23;0
2019-09-02 19:15:00;103;144;95;89;13;14;0
2019-09-02 19:30:00;73;119;79;87;7;15;0
2019-09-02 19:45:00;67;99;73;78;10;22;0
2019-09-02 20:00:00;89;135;77;70;7;16;0
2019-09-02 20:15:00;78;94;71;68;2;10;0
2019-09-02 20:30:00;52;59;65;46;10;10;0
2019-09-02 20:45:00;35;65;72;42;6;11;0
2019-09-02 21:00:00;54;72;127;64;10;15;0
2019-09-02 21:15:00;33;53;123;59;1;13;0
2019-09-02 21:30:00;39;66;120;68;2;17;0
2019-09-02 21:45:00;79;106;62;40;6;7;0
2019-09-02 22:00:00;142;181;40;31;2;8;0
2019-09-02 22:15:00;57;67;46;37;1;3;0
2019-09-02 22:30:00;47;54;43;39;3;2;0
2019-09-02 22:45:00;14;26;21;22;1;3;0
2019-09-02 23:00:00;23;32;28;13;0;4;0
2019-09-02 23:15:00;14;20;19;17;1;3;0
2019-09-02 23:30:00;19;11;18;15;0;2;0
2019-09-02 23:45:00;14;10;24;15;1;0;0
