DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-05-29 00:00:00;9;10;14;18;0;2;0
2020-05-29 00:15:00;10;16;16;11;0;4;0
2020-05-29 00:30:00;3;13;14;3;5;2;0
2020-05-29 00:45:00;8;9;12;6;0;2;0
2020-05-29 01:00:00;6;8;12;5;1;3;0
2020-05-29 01:15:00;6;14;11;6;0;1;0
2020-05-29 01:30:00;3;7;8;4;0;0;0
2020-05-29 01:45:00;8;7;10;2;1;3;0
2020-05-29 02:00:00;9;6;3;2;1;2;0
2020-05-29 02:15:00;10;3;12;1;0;0;0
2020-05-29 02:30:00;6;5;7;5;0;0;0
2020-05-29 02:45:00;4;3;8;2;0;0;0
2020-05-29 03:00:00;5;2;8;2;0;0;0
2020-05-29 03:15:00;5;5;2;2;0;0;0
2020-05-29 03:30:00;3;4;4;3;2;0;0
2020-05-29 03:45:00;3;3;9;1;1;0;0
2020-05-29 04:00:00;7;8;3;1;0;0;0
2020-05-29 04:15:00;8;9;9;2;1;0;0
2020-05-29 04:30:00;6;9;16;5;0;0;0
2020-05-29 04:45:00;15;12;29;8;3;2;0
2020-05-29 05:00:00;29;22;67;18;1;6;0
2020-05-29 05:15:00;23;39;157;53;5;11;0
2020-05-29 05:30:00;44;40;182;77;9;9;0
2020-05-29 05:45:00;77;114;163;56;42;10;0
2020-05-29 06:00:00;104;124;129;63;17;10;0
2020-05-29 06:15:00;68;94;153;93;12;18;1
2020-05-29 06:30:00;72;99;207;113;16;32;0
2020-05-29 06:45:00;68;101;181;115;12;20;0
2020-05-29 07:00:00;72;75;162;106;13;17;0
2020-05-29 07:15:00;79;93;164;109;32;28;0
2020-05-29 07:30:00;53;78;193;140;30;26;1
2020-05-29 08:00:00;59;88;149;89;141;27;7
2020-05-29 08:15:00;44;108;140;93;22;18;2
2020-05-29 08:30:00;79;79;120;95;27;26;0
2020-05-29 08:45:00;84;100;135;94;32;21;0
2020-05-29 09:00:00;76;107;111;119;23;21;10
2020-05-29 09:15:00;67;94;108;123;40;16;0
2020-05-29 09:30:00;81;115;114;109;19;17;0
2020-05-29 09:45:00;81;131;124;118;24;12;0
2020-05-29 10:00:00;82;110;109;110;19;20;0
2020-05-29 10:15:00;99;129;116;91;216;24;0
2020-05-29 10:30:00;89;126;130;155;22;29;3
2020-05-29 10:45:00;92;139;128;150;28;24;5
2020-05-29 11:00:00;91;129;121;112;43;23;7
2020-05-29 11:15:00;111;167;113;112;22;13;0
2020-05-29 11:30:00;125;185;133;118;21;34;0
2020-05-29 11:45:00;118;164;126;144;22;29;0
2020-05-29 12:00:00;153;202;120;110;24;28;0
2020-05-29 12:15:00;141;217;124;126;33;25;0
2020-05-29 12:30:00;134;201;128;123;27;28;1
2020-05-29 12:45:00;127;184;136;126;26;29;0
2020-05-29 13:00:00;134;190;176;150;249;27;0
2020-05-29 13:15:00;124;195;187;159;27;35;0
2020-05-29 13:30:00;120;190;224;161;21;40;5
2020-05-29 13:45:00;145;214;243;177;34;38;0
2020-05-29 14:00:00;172;209;200;181;26;34;1
2020-05-29 14:15:00;213;270;110;124;21;37;0
2020-05-29 14:30:00;191;254;115;119;29;45;6
2020-05-29 14:45:00;146;223;134;144;25;29;0
2020-05-29 15:00:00;145;215;119;133;18;29;1
2020-05-29 15:15:00;162;229;122;122;24;38;0
2020-05-29 15:30:00;115;194;120;124;18;46;0
2020-05-29 15:45:00;125;182;113;129;32;30;0
2020-05-29 16:00:00;126;206;122;181;12;27;0
2020-05-29 16:15:00;113;180;133;125;23;24;0
2020-05-29 16:30:00;121;181;125;125;25;46;0
2020-05-29 16:45:00;114;167;95;112;22;23;5
2020-05-29 17:00:00;128;173;113;128;22;36;1
2020-05-29 17:15:00;118;165;107;119;18;29;2
2020-05-29 17:30:00;93;161;119;101;108;36;0
2020-05-29 17:45:00;116;153;110;116;16;25;3
2020-05-29 18:00:00;101;161;105;133;19;32;0
2020-05-29 18:15:00;90;155;100;99;17;22;0
2020-05-29 18:30:00;94;123;119;125;20;22;0
2020-05-29 18:45:00;82;123;95;95;25;32;0
2020-05-29 19:00:00;81;112;92;99;19;22;0
2020-05-29 19:15:00;67;95;80;92;8;17;2
2020-05-29 19:30:00;63;103;65;53;15;16;0
2020-05-29 19:45:00;64;91;62;72;12;15;0
2020-05-29 20:00:00;74;91;70;47;9;11;0
2020-05-29 20:15:00;57;89;77;59;3;14;0
2020-05-29 20:30:00;49;68;58;33;7;10;0
2020-05-29 20:45:00;59;48;75;54;9;11;0
2020-05-29 21:00:00;41;56;103;51;3;12;0
2020-05-29 21:15:00;41;59;146;66;5;16;0
2020-05-29 21:30:00;60;76;91;54;3;13;0
2020-05-29 21:45:00;119;136;73;51;7;10;0
2020-05-29 22:00:00;159;176;47;44;1;8;0
2020-05-29 22:15:00;133;154;59;46;0;9;0
2020-05-29 22:30:00;31;49;37;31;3;2;0
2020-05-29 22:45:00;36;36;44;31;4;6;0
2020-05-29 23:00:00;33;38;37;20;3;8;0
2020-05-29 23:15:00;29;35;32;18;3;8;0
2020-05-29 23:30:00;17;23;16;10;1;3;0
2020-05-29 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
