DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-06-04 00:00:00;13;12;1;0;0;0;18;16;0;0;0;0;0;0;0
2020-06-04 00:15:00;21;16;0;0;1;1;19;17;0;0;0;1;0;0;0
2020-06-04 00:30:00;12;10;0;1;0;0;11;8;0;0;0;1;0;0;0
2020-06-04 00:45:00;14;13;0;1;0;0;15;13;0;0;0;0;0;0;0
2020-06-04 01:00:00;14;5;3;0;0;1;21;13;0;0;0;0;0;0;0
2020-06-04 01:15:00;3;3;3;1;2;0;11;9;0;0;0;2;0;0;0
2020-06-04 01:30:00;17;2;2;0;1;0;11;10;0;0;0;1;0;0;0
2020-06-04 01:45:00;1;4;0;0;0;0;7;6;0;0;0;0;0;0;0
2020-06-04 02:00:00;6;4;1;0;0;0;13;10;0;0;0;0;0;0;0
2020-06-04 02:15:00;9;6;0;0;0;0;10;8;0;0;0;0;0;0;0
2020-06-04 02:30:00;6;5;1;0;0;0;8;7;0;0;0;0;0;0;0
2020-06-04 02:45:00;3;9;0;0;0;0;13;9;0;0;0;0;0;0;0
2020-06-04 03:00:00;5;4;1;0;0;0;7;7;0;0;0;0;0;0;0
2020-06-04 03:15:00;9;4;0;0;0;0;1;1;0;0;0;0;0;0;0
2020-06-04 03:30:00;10;3;0;0;0;0;12;12;0;0;0;0;0;0;0
2020-06-04 03:45:00;15;3;1;0;0;0;13;9;0;0;0;1;0;0;0
2020-06-04 04:00:00;5;9;0;0;1;0;8;5;0;0;0;0;0;0;0
2020-06-04 04:15:00;11;4;0;0;0;0;36;31;0;0;0;0;0;0;0
2020-06-04 04:30:00;15;11;0;0;0;0;22;18;0;0;0;0;0;0;0
2020-06-04 04:45:00;32;18;0;0;0;0;22;20;0;0;0;0;0;0;0
2020-06-04 05:00:00;59;41;0;1;1;0;54;42;0;0;0;1;0;0;0
2020-06-04 05:15:00;92;84;0;2;3;0;60;58;0;0;0;3;0;0;0
2020-06-04 05:30:00;68;81;0;4;2;0;44;76;0;0;0;2;0;0;0
2020-06-04 05:45:00;71;78;2;0;0;0;48;120;0;0;0;1;0;0;0
2020-06-04 06:00:00;23;25;0;1;6;0;19;67;0;0;0;6;0;0;0
2020-06-04 06:15:00;11;7;1;0;0;0;3;15;0;0;0;0;0;0;0
2020-06-04 06:30:00;91;121;1;1;4;2;72;175;0;0;0;5;0;0;1
2020-06-04 06:45:00;87;119;7;1;6;2;52;112;0;0;0;6;0;0;0
2020-06-04 07:00:00;99;113;5;1;9;3;56;149;0;0;0;11;0;0;0
2020-06-04 07:15:00;107;110;7;3;15;4;76;159;0;0;0;13;2;0;0
2020-06-04 07:30:00;92;130;5;1;10;2;66;144;0;0;0;11;0;0;0
2020-06-04 07:45:00;90;123;11;4;19;10;60;155;0;0;0;17;0;0;2
2020-06-04 08:00:00;81;106;9;1;10;7;78;132;0;0;0;11;1;0;0
2020-06-04 08:30:00;92;121;7;2;16;3;66;144;0;0;0;16;0;0;0
2020-06-04 08:45:00;82;109;6;1;15;6;61;162;0;0;0;17;0;0;1
2020-06-04 09:00:00;85;116;13;2;24;3;74;146;0;0;0;19;0;0;2
2020-06-04 09:15:00;71;96;3;1;11;2;93;150;0;0;0;10;0;0;1
2020-06-04 09:30:00;72;113;15;3;12;6;54;156;0;0;0;15;0;0;0
2020-06-04 09:45:00;98;126;11;2;17;2;85;183;0;0;0;16;0;0;0
2020-06-04 10:00:00;86;109;5;1;25;4;91;152;0;0;0;28;0;0;1
2020-06-04 10:15:00;75;129;6;0;10;2;59;182;0;0;0;12;0;0;1
2020-06-04 10:30:00;81;107;10;1;15;2;60;202;0;0;0;16;0;0;0
2020-06-04 10:45:00;87;140;8;1;12;4;58;170;0;0;0;14;0;0;0
2020-06-04 11:00:00;61;80;14;2;17;1;62;176;0;0;0;18;0;0;0
2020-06-04 11:15:00;52;72;8;2;12;7;61;184;0;0;0;16;0;0;1
2020-06-04 11:30:00;70;86;10;2;17;5;50;180;0;0;0;16;0;0;0
2020-06-04 11:45:00;80;101;9;1;20;7;23;138;0;0;0;21;0;4;11
2020-06-04 12:00:00;87;108;14;2;12;3;25;130;0;0;0;12;0;0;0
2020-06-04 12:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 12:30:00;64;82;5;1;16;6;48;183;0;0;0;15;0;0;0
2020-06-04 12:45:00;76;93;7;1;23;5;44;192;0;0;0;23;0;0;3
2020-06-04 13:00:00;64;100;4;2;20;3;73;208;0;0;0;21;0;0;0
2020-06-04 13:15:00;89;111;3;1;23;4;92;203;0;0;0;26;0;0;0
2020-06-04 13:30:00;90;136;5;2;24;6;63;218;0;0;0;28;0;0;0
2020-06-04 13:45:00;106;126;9;2;26;5;54;198;0;0;0;26;0;0;0
2020-06-04 14:00:00;89;116;6;1;12;5;52;201;0;0;0;12;2;0;3
2020-06-04 14:15:00;74;113;11;2;25;8;30;158;0;0;0;28;1;0;5
2020-06-04 14:30:00;103;151;9;4;14;2;47;230;0;0;0;19;0;0;2
2020-06-04 14:45:00;99;121;3;1;21;1;29;168;2;0;0;22;0;0;0
