DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-12-05 00:00:00;10;19;9;4;0;9;9;1;3
2019-12-05 00:15:00;11;13;10;3;0;9;7;0;0
2019-12-05 00:30:00;11;8;11;4;1;8;11;1;3
2019-12-05 00:45:00;5;6;8;4;1;5;8;0;2
2019-12-05 01:00:00;7;11;9;8;6;6;4;0;1
2019-12-05 01:15:00;1;2;3;0;0;5;2;0;0
2019-12-05 01:30:00;6;1;2;0;0;6;4;0;0
2019-12-05 01:45:00;8;2;3;1;1;11;6;0;1
2019-12-05 02:00:00;2;4;2;0;0;6;5;0;0
2019-12-05 02:15:00;7;3;4;2;0;8;4;0;0
2019-12-05 02:30:00;5;2;3;0;0;3;4;0;1
2019-12-05 02:45:00;2;2;5;0;0;6;5;0;0
2019-12-05 03:00:00;7;8;5;2;1;10;3;0;0
2019-12-05 03:15:00;7;4;2;1;0;4;2;1;2
2019-12-05 03:30:00;6;2;6;0;0;8;7;1;1
2019-12-05 03:45:00;4;6;3;1;1;3;4;0;0
2019-12-05 04:00:00;7;1;2;0;1;8;2;0;0
2019-12-05 04:15:00;11;8;5;3;3;14;6;2;2
2019-12-05 04:30:00;6;6;12;10;1;14;11;0;0
2019-12-05 04:45:00;22;11;12;3;0;36;16;2;2
2019-12-05 05:00:00;33;13;17;5;1;29;20;1;1
2019-12-05 05:15:00;35;21;26;9;2;28;24;4;7
2019-12-05 05:30:00;39;28;32;11;4;53;44;8;10
2019-12-05 05:45:00;62;38;52;8;4;65;66;9;16
2019-12-05 06:00:00;40;36;32;9;5;48;35;6;7
2019-12-05 06:15:00;81;61;64;13;12;98;86;5;11
2019-12-05 06:30:00;86;69;62;17;11;83;88;9;13
2019-12-05 06:45:00;95;103;90;20;9;104;110;22;21
2019-12-05 07:00:00;106;132;93;18;13;95;100;7;40
2019-12-05 07:15:00;140;193;84;26;15;93;95;12;20
2019-12-05 07:30:00;124;150;79;40;19;101;104;19;24
2019-12-05 07:45:00;123;126;85;30;15;112;103;31;35
2019-12-05 08:00:00;101;132;106;14;11;102;127;18;30
2019-12-05 08:15:00;95;99;74;20;11;93;90;13;21
2019-12-05 08:30:00;94;119;81;25;10;84;113;14;20
2019-12-05 08:45:00;81;102;86;24;12;99;86;11;19
2019-12-05 09:00:00;92;85;85;17;10;105;85;6;14
2019-12-05 09:15:00;95;94;87;22;12;88;77;7;12
2019-12-05 09:30:00;93;103;96;20;12;106;67;7;15
2019-12-05 09:45:00;106;88;96;12;8;70;118;13;22
2019-12-05 10:00:00;85;81;70;16;11;108;66;8;8
2019-12-05 10:15:00;92;104;85;31;14;104;83;7;12
2019-12-05 10:30:00;94;96;81;24;10;93;92;13;21
2019-12-05 10:45:00;100;90;79;17;9;99;61;8;12
2019-12-05 11:00:00;88;93;96;16;11;96;80;17;25
2019-12-05 11:15:00;92;93;84;26;13;98;74;15;20
2019-12-05 11:30:00;96;97;86;25;10;105;89;9;19
2019-12-05 11:45:00;113;113;92;25;11;120;87;15;21
2019-12-05 12:00:00;115;116;84;23;15;110;83;18;27
2019-12-05 12:15:00;95;108;94;22;13;86;81;14;25
2019-12-05 12:30:00;94;102;80;30;14;117;105;14;12
2019-12-05 12:45:00;95;126;89;26;12;126;105;8;12
2019-12-05 13:00:00;100;111;83;33;12;106;113;13;20
2019-12-05 13:15:00;102;109;82;18;8;109;112;13;16
